p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,335,0,0.00,335,"420,235",0,"78,926",0.16,1.00,1.00
0.02,508,0,0.00,843,"419,727",0,"78,926",0.16,1.00,1.00
0.03,738,0,0.00,"1,581","418,989",0,"78,926",0.16,1.00,1.00
0.04,"1,093",2,0.00,"2,674","417,896",2,"78,924",0.16,1.00,0.99
0.05,"1,464",1,0.00,"4,138","416,432",3,"78,923",0.16,1.00,0.99
0.06,"1,858",2,0.00,"5,996","414,574",5,"78,921",0.16,1.00,0.99
0.07,"2,333",9,0.00,"8,329","412,241",14,"78,912",0.16,1.00,0.98
0.08,"2,741",14,0.01,"11,070","409,500",28,"78,898",0.16,1.00,0.98
0.09,"3,200",13,0.00,"14,270","406,300",41,"78,885",0.16,1.00,0.97
0.1,"3,678",14,0.00,"17,948","402,622",55,"78,871",0.16,1.00,0.96
0.11,"4,027",19,0.00,"21,975","398,595",74,"78,852",0.17,1.00,0.96
0.12,"4,425",40,0.01,"26,400","394,170",114,"78,812",0.17,1.00,0.95
0.13,"4,769",55,0.01,"31,169","389,401",169,"78,757",0.17,1.00,0.94
0.14,"5,095",51,0.01,"36,264","384,306",220,"78,706",0.17,1.00,0.93
0.15,"5,696",75,0.01,"41,960","378,610",295,"78,631",0.17,1.00,0.92
0.16,"5,916",92,0.02,"47,876","372,694",387,"78,539",0.17,1.00,0.90
0.17,"6,282",84,0.01,"54,158","366,412",471,"78,455",0.18,0.99,0.89
0.18,"6,666",115,0.02,"60,824","359,746",586,"78,340",0.18,0.99,0.88
0.19,"6,912",129,0.02,"67,736","352,834",715,"78,211",0.18,0.99,0.86
0.2,"7,229",163,0.02,"74,965","345,605",878,"78,048",0.18,0.99,0.85
0.21,"7,477",218,0.03,"82,442","338,128","1,096","77,830",0.19,0.99,0.83
0.22,"7,875",213,0.03,"90,317","330,253","1,309","77,617",0.19,0.98,0.82
0.23,"7,973",268,0.03,"98,290","322,280","1,577","77,349",0.19,0.98,0.80
0.24,"8,460",300,0.03,"106,750","313,820","1,877","77,049",0.20,0.98,0.78
0.25,"8,651",343,0.04,"115,401","305,169","2,220","76,706",0.20,0.97,0.76
0.26,"8,977",393,0.04,"124,378","296,192","2,613","76,313",0.20,0.97,0.75
0.27,"9,052",429,0.05,"133,430","287,140","3,042","75,884",0.21,0.96,0.73
0.28,"9,274",517,0.05,"142,704","277,866","3,559","75,367",0.21,0.95,0.71
0.29,"9,450",536,0.05,"152,154","268,416","4,095","74,831",0.22,0.95,0.69
0.3,"9,743",639,0.06,"161,897","258,673","4,734","74,192",0.22,0.94,0.67
0.31,"9,805",709,0.07,"171,702","248,868","5,443","73,483",0.23,0.93,0.65
0.32,"10,127",740,0.07,"181,829","238,741","6,183","72,743",0.23,0.92,0.62
0.33,"10,060",799,0.07,"191,889","228,681","6,982","71,944",0.24,0.91,0.60
0.34,"10,027",943,0.09,"201,916","218,654","7,925","71,001",0.25,0.90,0.58
0.35,"9,971",983,0.09,"211,887","208,683","8,908","70,018",0.25,0.89,0.56
0.36,"9,858","1,069",0.10,"221,745","198,825","9,977","68,949",0.26,0.87,0.54
0.37,"10,005","1,079",0.10,"231,750","188,820","11,056","67,870",0.26,0.86,0.51
0.38,"10,084","1,184",0.11,"241,834","178,736","12,240","66,686",0.27,0.84,0.49
0.39,"9,908","1,240",0.11,"251,742","168,828","13,480","65,446",0.28,0.83,0.47
0.4,"9,616","1,388",0.13,"261,358","159,212","14,868","64,058",0.29,0.81,0.45
0.41,"9,607","1,426",0.13,"270,965","149,605","16,294","62,632",0.30,0.79,0.42
0.42,"9,473","1,539",0.14,"280,438","140,132","17,833","61,093",0.30,0.77,0.40
0.43,"9,328","1,679",0.15,"289,766","130,804","19,512","59,414",0.31,0.75,0.38
0.44,"9,069","1,745",0.16,"298,835","121,735","21,257","57,669",0.32,0.73,0.36
0.45,"8,942","1,719",0.16,"307,777","112,793","22,976","55,950",0.33,0.71,0.34
0.46,"8,474","1,865",0.18,"316,251","104,319","24,841","54,085",0.34,0.69,0.32
0.47,"8,296","1,973",0.19,"324,547","96,023","26,814","52,112",0.35,0.66,0.30
0.48,"8,030","1,982",0.20,"332,577","87,993","28,796","50,130",0.36,0.64,0.28
0.49,"7,703","2,177",0.22,"340,280","80,290","30,973","47,953",0.37,0.61,0.26
0.5,"7,350","2,141",0.23,"347,630","72,940","33,114","45,812",0.39,0.58,0.24
0.51,"6,957","2,195",0.24,"354,587","65,983","35,309","43,617",0.40,0.55,0.22
0.52,"6,703","2,161",0.24,"361,290","59,280","37,470","41,456",0.41,0.53,0.20
0.53,"6,227","2,204",0.26,"367,517","53,053","39,674","39,252",0.43,0.50,0.18
0.54,"5,711","2,315",0.29,"373,228","47,342","41,989","36,937",0.44,0.47,0.17
0.55,"5,343","2,226",0.29,"378,571","41,999","44,215","34,711",0.45,0.44,0.15
0.56,"4,971","2,258",0.31,"383,542","37,028","46,473","32,453",0.47,0.41,0.14
0.57,"4,549","2,172",0.32,"388,091","32,479","48,645","30,281",0.48,0.38,0.13
0.58,"4,120","2,052",0.33,"392,211","28,359","50,697","28,229",0.50,0.36,0.11
0.59,"3,765","2,089",0.36,"395,976","24,594","52,786","26,140",0.52,0.33,0.10
0.6,"3,399","2,030",0.37,"399,375","21,195","54,816","24,110",0.53,0.31,0.09
0.61,"2,990","1,981",0.40,"402,365","18,205","56,797","22,129",0.55,0.28,0.08
0.62,"2,710","1,884",0.41,"405,075","15,495","58,681","20,245",0.57,0.26,0.07
0.63,"2,411","1,851",0.43,"407,486","13,084","60,532","18,394",0.58,0.23,0.06
0.64,"2,064","1,695",0.45,"409,550","11,020","62,227","16,699",0.60,0.21,0.06
0.65,"1,749","1,638",0.48,"411,299","9,271","63,865","15,061",0.62,0.19,0.05
0.66,"1,490","1,574",0.51,"412,789","7,781","65,439","13,487",0.63,0.17,0.04
0.67,"1,289","1,370",0.52,"414,078","6,492","66,809","12,117",0.65,0.15,0.04
0.68,"1,086","1,305",0.55,"415,164","5,406","68,114","10,812",0.67,0.14,0.03
0.69,936,"1,172",0.56,"416,100","4,470","69,286","9,640",0.68,0.12,0.03
0.7,795,"1,084",0.58,"416,895","3,675","70,370","8,556",0.70,0.11,0.02
0.71,621,989,0.61,"417,516","3,054","71,359","7,567",0.71,0.10,0.02
0.72,527,950,0.64,"418,043","2,527","72,309","6,617",0.72,0.08,0.02
0.73,460,844,0.65,"418,503","2,067","73,153","5,773",0.74,0.07,0.02
0.74,424,800,0.65,"418,927","1,643","73,953","4,973",0.75,0.06,0.01
0.75,329,784,0.70,"419,256","1,314","74,737","4,189",0.76,0.05,0.01
0.76,298,716,0.71,"419,554","1,016","75,453","3,473",0.77,0.04,0.01
0.77,270,719,0.73,"419,824",746,"76,172","2,754",0.79,0.03,0.01
0.78,207,682,0.77,"420,031",539,"76,854","2,072",0.79,0.03,0.01
0.79,177,578,0.77,"420,208",362,"77,432","1,494",0.80,0.02,0.00
0.8,128,443,0.78,"420,336",234,"77,875","1,051",0.82,0.01,0.00
0.81,98,353,0.78,"420,434",136,"78,228",698,0.84,0.01,0.00
0.82,57,258,0.82,"420,491",79,"78,486",440,0.85,0.01,0.00
0.83,40,181,0.82,"420,531",39,"78,667",259,0.87,0.00,0.00
0.84,20,108,0.84,"420,551",19,"78,775",151,0.89,0.00,0.00
