p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",47,0.00,"10,515","410,055",47,"78,879",0.16,1.00,0.98
0.01,"4,610",41,0.01,"15,125","405,445",88,"78,838",0.16,1.00,0.97
0.02,"5,001",43,0.01,"20,126","400,444",131,"78,795",0.16,1.00,0.96
0.03,"5,471",48,0.01,"25,597","394,973",179,"78,747",0.17,1.00,0.95
0.04,"5,588",76,0.01,"31,185","389,385",255,"78,671",0.17,1.00,0.94
0.05,"5,811",88,0.01,"36,996","383,574",343,"78,583",0.17,1.00,0.93
0.06,"6,201",92,0.01,"43,197","377,373",435,"78,491",0.17,0.99,0.91
0.07,"6,159",131,0.02,"49,356","371,214",566,"78,360",0.17,0.99,0.90
0.08,"6,257",134,0.02,"55,613","364,957",700,"78,226",0.18,0.99,0.89
0.09,"6,327",133,0.02,"61,940","358,630",833,"78,093",0.18,0.99,0.87
0.1,"6,265",146,0.02,"68,205","352,365",979,"77,947",0.18,0.99,0.86
0.11,"6,406",172,0.03,"74,611","345,959","1,151","77,775",0.18,0.99,0.85
0.12,"6,316",169,0.03,"80,927","339,643","1,320","77,606",0.19,0.98,0.84
0.13,"6,296",167,0.03,"87,223","333,347","1,487","77,439",0.19,0.98,0.82
0.14,"6,421",218,0.03,"93,644","326,926","1,705","77,221",0.19,0.98,0.81
0.15,"6,264",228,0.04,"99,908","320,662","1,933","76,993",0.19,0.98,0.80
0.16,"6,377",230,0.03,"106,285","314,285","2,163","76,763",0.20,0.97,0.78
0.17,"6,235",242,0.04,"112,520","308,050","2,405","76,521",0.20,0.97,0.77
0.18,"6,416",282,0.04,"118,936","301,634","2,687","76,239",0.20,0.97,0.76
0.19,"6,321",287,0.04,"125,257","295,313","2,974","75,952",0.20,0.96,0.74
0.2,"6,316",282,0.04,"131,573","288,997","3,256","75,670",0.21,0.96,0.73
0.21,"6,209",315,0.05,"137,782","282,788","3,571","75,355",0.21,0.95,0.72
0.22,"6,027",302,0.05,"143,809","276,761","3,873","75,053",0.21,0.95,0.70
0.23,"6,112",348,0.05,"149,921","270,649","4,221","74,705",0.22,0.95,0.69
0.24,"6,110",365,0.06,"156,031","264,539","4,586","74,340",0.22,0.94,0.68
0.25,"6,111",403,0.06,"162,142","258,428","4,989","73,937",0.22,0.94,0.67
0.26,"6,176",414,0.06,"168,318","252,252","5,403","73,523",0.23,0.93,0.65
0.27,"6,050",444,0.07,"174,368","246,202","5,847","73,079",0.23,0.93,0.64
0.28,"6,057",445,0.07,"180,425","240,145","6,292","72,634",0.23,0.92,0.63
0.29,"6,168",438,0.07,"186,593","233,977","6,730","72,196",0.24,0.91,0.61
0.3,"6,071",498,0.08,"192,664","227,906","7,228","71,698",0.24,0.91,0.60
