p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,504,0,0.00,504,"420,066",0,"78,926",0.16,1.00,1.00
0.1,"26,257",0,0.00,"26,761","393,809",0,"78,926",0.17,1.00,0.95
0.2,"69,212",0,0.00,"95,973","324,597",0,"78,926",0.20,1.00,0.81
0.3,"90,287",0,0.00,"186,260","234,310",0,"78,926",0.25,1.00,0.63
0.4,"90,467",0,0.00,"276,727","143,843",0,"78,926",0.35,1.00,0.45
0.5,"70,133",1,0.00,"346,860","73,710",1,"78,925",0.52,1.00,0.31
0.6,"43,352",81,0.00,"390,212","30,358",82,"78,844",0.72,1.00,0.22
0.7,"20,742","2,610",0.11,"410,954","9,616","2,692","76,234",0.89,0.97,0.17
0.8,"7,805","16,502",0.68,"418,759","1,811","19,194","59,732",0.97,0.76,0.12
0.9,"1,742","34,688",0.95,"420,501",69,"53,882","25,044",1.00,0.32,0.05
1.0,69,"25,044",1.00,"420,570",0,"78,926",0,nan,0.00,0.00
