p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.1,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.15,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.2,29,0,0.00,29,"180,216",0,"33,825",0.16,1.00,1.00
0.25,471,23,0.05,500,"179,745",23,"33,802",0.16,1.00,1.00
0.3,"2,346",105,0.04,"2,846","177,399",128,"33,697",0.16,1.00,0.99
0.35,"12,584",740,0.06,"15,430","164,815",868,"32,957",0.17,0.97,0.92
0.4,"18,171","1,370",0.07,"33,601","146,644","2,238","31,587",0.18,0.93,0.83
0.45,"24,287","2,699",0.10,"57,888","122,357","4,937","28,888",0.19,0.85,0.71
0.5,"39,222","5,824",0.13,"97,110","83,135","10,761","23,064",0.22,0.68,0.50
0.55,"33,914","6,586",0.16,"131,024","49,221","17,347","16,478",0.25,0.49,0.31
0.6,"24,280","6,449",0.21,"155,304","24,941","23,796","10,029",0.29,0.30,0.16
0.65,"16,687","6,002",0.26,"171,991","8,254","29,798","4,027",0.33,0.12,0.06
0.7,"6,701","3,103",0.32,"178,692","1,553","32,901",924,0.37,0.03,0.01
0.75,"1,400",804,0.36,"180,092",153,"33,705",120,0.44,0.00,0.00
0.8,152,119,0.44,"180,244",1,"33,824",1,0.50,0.00,0.00
0.85,1,1,0.50,"180,245",0,"33,825",0,nan,0.00,0.00
0.9,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.95,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
1.0,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
