p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,935",147,0.04,"3,935","416,635",147,"78,779",0.16,1.00,0.99
0.05,"22,775","1,048",0.04,"26,710","393,860","1,195","77,731",0.16,0.98,0.94
0.1,"18,675","1,093",0.06,"45,385","375,185","2,288","76,638",0.17,0.97,0.90
0.15,"20,113","1,303",0.06,"65,498","355,072","3,591","75,335",0.18,0.95,0.86
0.2,"22,292","1,841",0.08,"87,790","332,780","5,432","73,494",0.18,0.93,0.81
0.25,"25,996","2,388",0.08,"113,786","306,784","7,820","71,106",0.19,0.90,0.76
0.3,"23,362","2,602",0.10,"137,148","283,422","10,422","68,504",0.19,0.87,0.70
0.35,"56,814","6,903",0.11,"193,962","226,608","17,325","61,601",0.21,0.78,0.58
0.4,"50,466","7,764",0.13,"244,428","176,142","25,089","53,837",0.23,0.68,0.46
0.45,"40,273","7,393",0.16,"284,701","135,869","32,482","46,444",0.25,0.59,0.36
0.5,"51,032","11,015",0.18,"335,733","84,837","43,497","35,429",0.29,0.45,0.24
0.55,"13,466","3,840",0.22,"349,199","71,371","47,337","31,589",0.31,0.40,0.21
0.6,"28,077","8,038",0.22,"377,276","43,294","55,375","23,551",0.35,0.30,0.13
0.65,"8,470","3,059",0.27,"385,746","34,824","58,434","20,492",0.37,0.26,0.11
0.7,"12,813","5,255",0.29,"398,559","22,011","63,689","15,237",0.41,0.19,0.07
0.75,"5,285","2,662",0.33,"403,844","16,726","66,351","12,575",0.43,0.16,0.06
0.8,"4,748","2,993",0.39,"408,592","11,978","69,344","9,582",0.44,0.12,0.04
0.85,"1,993","1,325",0.40,"410,585","9,985","70,669","8,257",0.45,0.10,0.04
0.9,"5,041","3,584",0.42,"415,626","4,944","74,253","4,673",0.49,0.06,0.02
0.95,998,894,0.47,"416,624","3,946","75,147","3,779",0.49,0.05,0.02
1.0,"3,946","3,779",0.49,"420,570",0,"78,926",0,nan,0.00,0.00
