p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,519",195,0.02,"10,519","410,051",195,"78,731",0.16,1.00,0.98
0.1,"16,253",425,0.03,"26,772","393,798",620,"78,306",0.17,0.99,0.95
0.2,"46,037","2,127",0.04,"72,809","347,761","2,747","76,179",0.18,0.97,0.85
0.3,"62,127","4,457",0.07,"134,936","285,634","7,204","71,722",0.20,0.91,0.72
0.4,"79,587","8,763",0.10,"214,523","206,047","15,967","62,959",0.23,0.80,0.54
0.5,"101,705","17,047",0.14,"316,228","104,342","33,014","45,912",0.31,0.58,0.30
0.6,"50,776","15,071",0.23,"367,004","53,566","48,085","30,841",0.37,0.39,0.17
0.7,"23,899","9,633",0.29,"390,903","29,667","57,718","21,208",0.42,0.27,0.10
0.8,"18,138","11,018",0.38,"409,041","11,529","68,736","10,190",0.47,0.13,0.04
0.9,"6,395","4,646",0.42,"415,436","5,134","73,382","5,544",0.52,0.07,0.02
1.0,"5,134","5,544",0.52,"420,570",0,"78,926",0,nan,0.00,0.00
