p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,22,0,0.00,22,"420,548",0,"78,926",0.16,1.00,1.00
0.03,130,0,0.00,152,"420,418",0,"78,926",0.16,1.00,1.00
0.04,489,5,0.01,641,"419,929",5,"78,921",0.16,1.00,1.00
0.05,"1,317",13,0.01,"1,958","418,612",18,"78,908",0.16,1.00,1.00
0.06,"2,844",45,0.02,"4,802","415,768",63,"78,863",0.16,1.00,0.99
0.07,"4,849",110,0.02,"9,651","410,919",173,"78,753",0.16,1.00,0.98
0.08,"7,193",191,0.03,"16,844","403,726",364,"78,562",0.16,1.00,0.97
0.09,"9,534",284,0.03,"26,378","394,192",648,"78,278",0.17,0.99,0.95
0.1,"11,520",453,0.04,"37,898","382,672","1,101","77,825",0.17,0.99,0.92
0.11,"13,489",607,0.04,"51,387","369,183","1,708","77,218",0.17,0.98,0.89
0.12,"15,561",855,0.05,"66,948","353,622","2,563","76,363",0.18,0.97,0.86
0.13,"17,485","1,074",0.06,"84,433","336,137","3,637","75,289",0.18,0.95,0.82
0.14,"19,139","1,338",0.07,"103,572","316,998","4,975","73,951",0.19,0.94,0.78
0.15,"19,990","1,584",0.07,"123,562","297,008","6,559","72,367",0.20,0.92,0.74
0.16,"20,663","1,830",0.08,"144,225","276,345","8,389","70,537",0.20,0.89,0.69
0.17,"21,014","2,052",0.09,"165,239","255,331","10,441","68,485",0.21,0.87,0.65
0.18,"20,686","2,217",0.10,"185,925","234,645","12,658","66,268",0.22,0.84,0.60
0.19,"20,120","2,428",0.11,"206,045","214,525","15,086","63,840",0.23,0.81,0.56
0.2,"19,458","2,648",0.12,"225,503","195,067","17,734","61,192",0.24,0.78,0.51
0.21,"18,663","2,705",0.13,"244,166","176,404","20,439","58,487",0.25,0.74,0.47
0.22,"17,914","2,720",0.13,"262,080","158,490","23,159","55,767",0.26,0.71,0.43
0.23,"16,056","2,848",0.15,"278,136","142,434","26,007","52,919",0.27,0.67,0.39
0.24,"15,145","2,785",0.16,"293,281","127,289","28,792","50,134",0.28,0.64,0.36
0.25,"13,627","2,823",0.17,"306,908","113,662","31,615","47,311",0.29,0.60,0.32
0.26,"12,415","2,837",0.19,"319,323","101,247","34,452","44,474",0.31,0.56,0.29
0.27,"11,591","2,659",0.19,"330,914","89,656","37,111","41,815",0.32,0.53,0.26
0.28,"10,465","2,650",0.20,"341,379","79,191","39,761","39,165",0.33,0.50,0.24
0.29,"9,465","2,568",0.21,"350,844","69,726","42,329","36,597",0.34,0.46,0.21
0.3,"8,289","2,429",0.23,"359,133","61,437","44,758","34,168",0.36,0.43,0.19
0.31,"7,206","2,181",0.23,"366,339","54,231","46,939","31,987",0.37,0.41,0.17
0.32,"6,668","2,233",0.25,"373,007","47,563","49,172","29,754",0.38,0.38,0.15
0.33,"5,698","2,129",0.27,"378,705","41,865","51,301","27,625",0.40,0.35,0.14
0.34,"5,009","1,990",0.28,"383,714","36,856","53,291","25,635",0.41,0.32,0.13
0.35,"4,365","1,838",0.30,"388,079","32,491","55,129","23,797",0.42,0.30,0.11
0.36,"3,836","1,639",0.30,"391,915","28,655","56,768","22,158",0.44,0.28,0.10
0.37,"3,290","1,581",0.32,"395,205","25,365","58,349","20,577",0.45,0.26,0.09
0.38,"3,054","1,596",0.34,"398,259","22,311","59,945","18,981",0.46,0.24,0.08
0.39,"2,638","1,427",0.35,"400,897","19,673","61,372","17,554",0.47,0.22,0.07
0.4,"2,351","1,330",0.36,"403,248","17,322","62,702","16,224",0.48,0.21,0.07
0.41,"2,097","1,290",0.38,"405,345","15,225","63,992","14,934",0.50,0.19,0.06
0.42,"1,802","1,197",0.40,"407,147","13,423","65,189","13,737",0.51,0.17,0.05
0.43,"1,607","1,117",0.41,"408,754","11,816","66,306","12,620",0.52,0.16,0.05
0.44,"1,490","1,146",0.43,"410,244","10,326","67,452","11,474",0.53,0.15,0.04
0.45,"1,350","1,063",0.44,"411,594","8,976","68,515","10,411",0.54,0.13,0.04
0.46,"1,230",999,0.45,"412,824","7,746","69,514","9,412",0.55,0.12,0.03
0.47,"1,093",983,0.47,"413,917","6,653","70,497","8,429",0.56,0.11,0.03
0.48,981,967,0.50,"414,898","5,672","71,464","7,462",0.57,0.09,0.03
0.49,880,869,0.50,"415,778","4,792","72,333","6,593",0.58,0.08,0.02
0.5,781,804,0.51,"416,559","4,011","73,137","5,789",0.59,0.07,0.02
0.51,672,757,0.53,"417,231","3,339","73,894","5,032",0.60,0.06,0.02
0.52,592,700,0.54,"417,823","2,747","74,594","4,332",0.61,0.05,0.01
0.53,496,628,0.56,"418,319","2,251","75,222","3,704",0.62,0.05,0.01
0.54,402,530,0.57,"418,721","1,849","75,752","3,174",0.63,0.04,0.01
0.55,370,488,0.57,"419,091","1,479","76,240","2,686",0.64,0.03,0.01
0.56,302,460,0.60,"419,393","1,177","76,700","2,226",0.65,0.03,0.01
0.57,249,425,0.63,"419,642",928,"77,125","1,801",0.66,0.02,0.01
0.58,206,331,0.62,"419,848",722,"77,456","1,470",0.67,0.02,0.00
0.59,161,284,0.64,"420,009",561,"77,740","1,186",0.68,0.02,0.00
0.6,137,237,0.63,"420,146",424,"77,977",949,0.69,0.01,0.00
0.61,102,227,0.69,"420,248",322,"78,204",722,0.69,0.01,0.00
0.62,92,154,0.63,"420,340",230,"78,358",568,0.71,0.01,0.00
0.63,60,116,0.66,"420,400",170,"78,474",452,0.73,0.01,0.00
0.64,50,120,0.71,"420,450",120,"78,594",332,0.73,0.00,0.00
0.65,34,62,0.65,"420,484",86,"78,656",270,0.76,0.00,0.00
0.66,33,53,0.62,"420,517",53,"78,709",217,0.80,0.00,0.00
0.67,12,65,0.84,"420,529",41,"78,774",152,0.79,0.00,0.00
