p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,521",364,0.03,"10,521","410,049",364,"78,562",0.16,1.00,0.98
0.1,"63,964","4,147",0.06,"74,485","346,085","4,511","74,415",0.18,0.94,0.84
0.2,"63,817","6,784",0.10,"138,302","282,268","11,295","67,631",0.19,0.86,0.70
0.3,"97,143","14,282",0.13,"235,445","185,125","25,577","53,349",0.22,0.68,0.48
0.4,"61,967","11,895",0.16,"297,412","123,158","37,472","41,454",0.25,0.53,0.33
0.5,"38,683","9,372",0.20,"336,095","84,475","46,844","32,082",0.28,0.41,0.23
0.6,"30,476","9,016",0.23,"366,571","53,999","55,860","23,066",0.30,0.29,0.15
0.7,"23,528","8,287",0.26,"390,099","30,471","64,147","14,779",0.33,0.19,0.09
0.8,"16,215","6,599",0.29,"406,314","14,256","70,746","8,180",0.36,0.10,0.04
0.9,"7,788","3,865",0.33,"414,102","6,468","74,611","4,315",0.40,0.05,0.02
1.0,"6,468","4,315",0.40,"420,570",0,"78,926",0,nan,0.00,0.00
