p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",61,0.01,"4,206","416,364",61,"78,865",0.16,1.00,0.99
0.1,"135,961","7,974",0.06,"140,167","280,403","8,035","70,891",0.20,0.90,0.70
0.2,"136,579","17,713",0.11,"276,746","143,824","25,748","53,178",0.27,0.67,0.39
0.3,"71,094","15,731",0.18,"347,840","72,730","41,479","37,447",0.34,0.47,0.22
0.4,"34,708","11,404",0.25,"382,548","38,022","52,883","26,043",0.41,0.33,0.13
0.5,"17,201","7,900",0.31,"399,749","20,821","60,783","18,143",0.47,0.23,0.08
0.6,"9,404","5,752",0.38,"409,153","11,417","66,535","12,391",0.52,0.16,0.05
0.7,"5,460","4,592",0.46,"414,613","5,957","71,127","7,799",0.57,0.10,0.03
0.8,"3,206","3,329",0.51,"417,819","2,751","74,456","4,470",0.62,0.06,0.01
0.9,"1,686","2,321",0.58,"419,505","1,065","76,777","2,149",0.67,0.03,0.01
1.0,"1,065","2,149",0.67,"420,570",0,"78,926",0,nan,0.00,0.00
