p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,602",15,0.01,"2,602","177,643",15,"33,810",0.16,1.00,0.99
0.01,659,6,0.01,"3,261","176,984",21,"33,804",0.16,1.00,0.98
0.02,801,8,0.01,"4,062","176,183",29,"33,796",0.16,1.00,0.98
0.03,905,11,0.01,"4,967","175,278",40,"33,785",0.16,1.00,0.98
0.04,"1,050",10,0.01,"6,017","174,228",50,"33,775",0.16,1.00,0.97
0.05,"1,153",15,0.01,"7,170","173,075",65,"33,760",0.16,1.00,0.97
0.06,"1,233",19,0.02,"8,403","171,842",84,"33,741",0.16,1.00,0.96
0.07,"1,270",18,0.01,"9,673","170,572",102,"33,723",0.17,1.00,0.95
0.08,"1,370",20,0.01,"11,043","169,202",122,"33,703",0.17,1.00,0.95
0.09,"1,488",18,0.01,"12,531","167,714",140,"33,685",0.17,1.00,0.94
0.1,"1,572",29,0.02,"14,103","166,142",169,"33,656",0.17,1.00,0.93
0.11,"1,617",39,0.02,"15,720","164,525",208,"33,617",0.17,0.99,0.93
0.12,"1,759",33,0.02,"17,479","162,766",241,"33,584",0.17,0.99,0.92
0.13,"1,887",42,0.02,"19,366","160,879",283,"33,542",0.17,0.99,0.91
0.14,"2,008",40,0.02,"21,374","158,871",323,"33,502",0.17,0.99,0.90
0.15,"1,965",59,0.03,"23,339","156,906",382,"33,443",0.18,0.99,0.89
0.16,"2,149",51,0.02,"25,488","154,757",433,"33,392",0.18,0.99,0.88
0.17,"2,166",78,0.03,"27,654","152,591",511,"33,314",0.18,0.98,0.87
0.18,"2,216",79,0.03,"29,870","150,375",590,"33,235",0.18,0.98,0.86
0.19,"2,278",85,0.04,"32,148","148,097",675,"33,150",0.18,0.98,0.85
0.2,"2,384",80,0.03,"34,532","145,713",755,"33,070",0.18,0.98,0.84
0.21,"2,372",103,0.04,"36,904","143,341",858,"32,967",0.19,0.97,0.82
0.22,"2,419",85,0.03,"39,323","140,922",943,"32,882",0.19,0.97,0.81
0.23,"2,587",118,0.04,"41,910","138,335","1,061","32,764",0.19,0.97,0.80
0.24,"2,666",109,0.04,"44,576","135,669","1,170","32,655",0.19,0.97,0.79
0.25,"2,648",151,0.05,"47,224","133,021","1,321","32,504",0.20,0.96,0.77
0.26,"2,633",143,0.05,"49,857","130,388","1,464","32,361",0.20,0.96,0.76
0.27,"2,831",161,0.05,"52,688","127,557","1,625","32,200",0.20,0.95,0.75
0.28,"2,793",171,0.06,"55,481","124,764","1,796","32,029",0.20,0.95,0.73
0.29,"2,890",191,0.06,"58,371","121,874","1,987","31,838",0.21,0.94,0.72
0.3,"2,946",200,0.06,"61,317","118,928","2,187","31,638",0.21,0.94,0.70
0.31,"3,025",208,0.06,"64,342","115,903","2,395","31,430",0.21,0.93,0.69
0.32,"2,959",232,0.07,"67,301","112,944","2,627","31,198",0.22,0.92,0.67
0.33,"3,186",241,0.07,"70,487","109,758","2,868","30,957",0.22,0.92,0.66
0.34,"3,106",266,0.08,"73,593","106,652","3,134","30,691",0.22,0.91,0.64
0.35,"3,091",283,0.08,"76,684","103,561","3,417","30,408",0.23,0.90,0.63
0.36,"3,200",268,0.08,"79,884","100,361","3,685","30,140",0.23,0.89,0.61
0.37,"3,255",306,0.09,"83,139","97,106","3,991","29,834",0.24,0.88,0.59
0.38,"3,134",311,0.09,"86,273","93,972","4,302","29,523",0.24,0.87,0.58
0.39,"3,232",322,0.09,"89,505","90,740","4,624","29,201",0.24,0.86,0.56
0.4,"3,229",372,0.10,"92,734","87,511","4,996","28,829",0.25,0.85,0.54
0.41,"3,174",363,0.10,"95,908","84,337","5,359","28,466",0.25,0.84,0.53
0.42,"3,140",369,0.11,"99,048","81,197","5,728","28,097",0.26,0.83,0.51
0.43,"3,111",361,0.10,"102,159","78,086","6,089","27,736",0.26,0.82,0.49
0.44,"3,104",435,0.12,"105,263","74,982","6,524","27,301",0.27,0.81,0.48
0.45,"3,082",442,0.13,"108,345","71,900","6,966","26,859",0.27,0.79,0.46
0.46,"3,092",468,0.13,"111,437","68,808","7,434","26,391",0.28,0.78,0.44
0.47,"3,064",491,0.14,"114,501","65,744","7,925","25,900",0.28,0.77,0.43
0.48,"2,986",476,0.14,"117,487","62,758","8,401","25,424",0.29,0.75,0.41
0.49,"3,072",498,0.14,"120,559","59,686","8,899","24,926",0.29,0.74,0.40
0.5,"2,928",537,0.15,"123,487","56,758","9,436","24,389",0.30,0.72,0.38
0.51,"2,818",514,0.15,"126,305","53,940","9,950","23,875",0.31,0.71,0.36
0.52,"2,894",506,0.15,"129,199","51,046","10,456","23,369",0.31,0.69,0.35
0.53,"2,786",586,0.17,"131,985","48,260","11,042","22,783",0.32,0.67,0.33
0.54,"2,705",609,0.18,"134,690","45,555","11,651","22,174",0.33,0.66,0.32
0.55,"2,588",558,0.18,"137,278","42,967","12,209","21,616",0.33,0.64,0.30
0.56,"2,556",631,0.20,"139,834","40,411","12,840","20,985",0.34,0.62,0.29
0.57,"2,506",622,0.20,"142,340","37,905","13,462","20,363",0.35,0.60,0.27
0.58,"2,478",671,0.21,"144,818","35,427","14,133","19,692",0.36,0.58,0.26
0.59,"2,341",608,0.21,"147,159","33,086","14,741","19,084",0.37,0.56,0.24
0.6,"2,251",664,0.23,"149,410","30,835","15,405","18,420",0.37,0.54,0.23
0.61,"2,158",688,0.24,"151,568","28,677","16,093","17,732",0.38,0.52,0.22
0.62,"2,101",663,0.24,"153,669","26,576","16,756","17,069",0.39,0.50,0.20
0.63,"2,024",664,0.25,"155,693","24,552","17,420","16,405",0.40,0.48,0.19
0.64,"1,938",675,0.26,"157,631","22,614","18,095","15,730",0.41,0.47,0.18
0.65,"1,904",647,0.25,"159,535","20,710","18,742","15,083",0.42,0.45,0.17
0.66,"1,735",680,0.28,"161,270","18,975","19,422","14,403",0.43,0.43,0.16
0.67,"1,613",618,0.28,"162,883","17,362","20,040","13,785",0.44,0.41,0.15
0.68,"1,544",669,0.30,"164,427","15,818","20,709","13,116",0.45,0.39,0.14
0.69,"1,424",676,0.32,"165,851","14,394","21,385","12,440",0.46,0.37,0.13
0.7,"1,318",653,0.33,"167,169","13,076","22,038","11,787",0.47,0.35,0.12
0.71,"1,261",610,0.33,"168,430","11,815","22,648","11,177",0.49,0.33,0.11
0.72,"1,182",624,0.35,"169,612","10,633","23,272","10,553",0.50,0.31,0.10
0.73,"1,089",619,0.36,"170,701","9,544","23,891","9,934",0.51,0.29,0.09
0.74,964,570,0.37,"171,665","8,580","24,461","9,364",0.52,0.28,0.08
0.75,959,580,0.38,"172,624","7,621","25,041","8,784",0.54,0.26,0.08
0.76,912,565,0.38,"173,536","6,709","25,606","8,219",0.55,0.24,0.07
0.77,755,591,0.44,"174,291","5,954","26,197","7,628",0.56,0.23,0.06
0.78,708,517,0.42,"174,999","5,246","26,714","7,111",0.58,0.21,0.06
0.79,605,530,0.47,"175,604","4,641","27,244","6,581",0.59,0.19,0.05
0.8,535,490,0.48,"176,139","4,106","27,734","6,091",0.60,0.18,0.05
0.81,500,453,0.48,"176,639","3,606","28,187","5,638",0.61,0.17,0.04
0.82,406,382,0.48,"177,045","3,200","28,569","5,256",0.62,0.16,0.04
0.83,381,418,0.52,"177,426","2,819","28,987","4,838",0.63,0.14,0.04
0.84,371,399,0.52,"177,797","2,448","29,386","4,439",0.64,0.13,0.03
0.85,326,399,0.55,"178,123","2,122","29,785","4,040",0.66,0.12,0.03
0.86,261,317,0.55,"178,384","1,861","30,102","3,723",0.67,0.11,0.03
0.87,233,287,0.55,"178,617","1,628","30,389","3,436",0.68,0.10,0.02
0.88,198,325,0.62,"178,815","1,430","30,714","3,111",0.69,0.09,0.02
0.89,210,303,0.59,"179,025","1,220","31,017","2,808",0.70,0.08,0.02
0.9,165,270,0.62,"179,190","1,055","31,287","2,538",0.71,0.08,0.02
0.91,154,267,0.63,"179,344",901,"31,554","2,271",0.72,0.07,0.01
0.92,124,241,0.66,"179,468",777,"31,795","2,030",0.72,0.06,0.01
0.93,145,249,0.63,"179,613",632,"32,044","1,781",0.74,0.05,0.01
0.94,101,203,0.67,"179,714",531,"32,247","1,578",0.75,0.05,0.01
0.95,86,212,0.71,"179,800",445,"32,459","1,366",0.75,0.04,0.01
0.96,90,217,0.71,"179,890",355,"32,676","1,149",0.76,0.03,0.01
0.97,68,208,0.75,"179,958",287,"32,884",941,0.77,0.03,0.01
0.98,62,192,0.76,"180,020",225,"33,076",749,0.77,0.02,0.00
0.99,63,167,0.73,"180,083",162,"33,243",582,0.78,0.02,0.00
1.0,162,582,0.78,"180,245",0,"33,825",0,nan,0.00,0.00
