p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",23,0.00,"10,515","410,055",23,"78,903",0.16,1.00,0.98
0.01,"2,180",11,0.01,"12,695","407,875",34,"78,892",0.16,1.00,0.97
0.02,"2,373",8,0.00,"15,068","405,502",42,"78,884",0.16,1.00,0.97
0.03,"2,578",12,0.00,"17,646","402,924",54,"78,872",0.16,1.00,0.96
0.04,"2,783",16,0.01,"20,429","400,141",70,"78,856",0.16,1.00,0.96
0.05,"3,014",16,0.01,"23,443","397,127",86,"78,840",0.17,1.00,0.95
0.06,"3,110",29,0.01,"26,553","394,017",115,"78,811",0.17,1.00,0.95
0.07,"3,301",40,0.01,"29,854","390,716",155,"78,771",0.17,1.00,0.94
0.08,"3,526",36,0.01,"33,380","387,190",191,"78,735",0.17,1.00,0.93
0.09,"3,666",37,0.01,"37,046","383,524",228,"78,698",0.17,1.00,0.93
0.1,"4,034",54,0.01,"41,080","379,490",282,"78,644",0.17,1.00,0.92
0.11,"4,025",56,0.01,"45,105","375,465",338,"78,588",0.17,1.00,0.91
0.12,"4,360",71,0.02,"49,465","371,105",409,"78,517",0.17,0.99,0.90
0.13,"4,424",58,0.01,"53,889","366,681",467,"78,459",0.18,0.99,0.89
0.14,"4,631",75,0.02,"58,520","362,050",542,"78,384",0.18,0.99,0.88
0.15,"4,765",94,0.02,"63,285","357,285",636,"78,290",0.18,0.99,0.87
0.16,"4,900",91,0.02,"68,185","352,385",727,"78,199",0.18,0.99,0.86
0.17,"5,100",116,0.02,"73,285","347,285",843,"78,083",0.18,0.99,0.85
0.18,"5,236",143,0.03,"78,521","342,049",986,"77,940",0.19,0.99,0.84
0.19,"5,282",140,0.03,"83,803","336,767","1,126","77,800",0.19,0.99,0.83
0.2,"5,581",153,0.03,"89,384","331,186","1,279","77,647",0.19,0.98,0.82
0.21,"5,536",191,0.03,"94,920","325,650","1,470","77,456",0.19,0.98,0.81
0.22,"5,777",190,0.03,"100,697","319,873","1,660","77,266",0.19,0.98,0.80
0.23,"5,970",214,0.03,"106,667","313,903","1,874","77,052",0.20,0.98,0.78
0.24,"6,105",236,0.04,"112,772","307,798","2,110","76,816",0.20,0.97,0.77
0.25,"6,095",268,0.04,"118,867","301,703","2,378","76,548",0.20,0.97,0.76
0.26,"6,458",281,0.04,"125,325","295,245","2,659","76,267",0.21,0.97,0.74
