p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,5,0,0.00,5,"420,565",0,"78,926",0.16,1.00,1.00
0.03,3,0,0.00,8,"420,562",0,"78,926",0.16,1.00,1.00
0.04,6,0,0.00,14,"420,556",0,"78,926",0.16,1.00,1.00
0.05,10,0,0.00,24,"420,546",0,"78,926",0.16,1.00,1.00
0.06,10,0,0.00,34,"420,536",0,"78,926",0.16,1.00,1.00
0.07,24,0,0.00,58,"420,512",0,"78,926",0.16,1.00,1.00
0.08,27,0,0.00,85,"420,485",0,"78,926",0.16,1.00,1.00
0.09,33,0,0.00,118,"420,452",0,"78,926",0.16,1.00,1.00
0.1,48,0,0.00,166,"420,404",0,"78,926",0.16,1.00,1.00
0.11,46,0,0.00,212,"420,358",0,"78,926",0.16,1.00,1.00
0.12,63,0,0.00,275,"420,295",0,"78,926",0.16,1.00,1.00
0.13,119,0,0.00,394,"420,176",0,"78,926",0.16,1.00,1.00
0.14,176,0,0.00,570,"420,000",0,"78,926",0.16,1.00,1.00
0.15,183,1,0.01,753,"419,817",1,"78,925",0.16,1.00,1.00
0.16,249,0,0.00,"1,002","419,568",1,"78,925",0.16,1.00,1.00
0.17,350,0,0.00,"1,352","419,218",1,"78,925",0.16,1.00,1.00
0.18,463,8,0.02,"1,815","418,755",9,"78,917",0.16,1.00,1.00
0.19,719,7,0.01,"2,534","418,036",16,"78,910",0.16,1.00,0.99
0.2,853,10,0.01,"3,387","417,183",26,"78,900",0.16,1.00,0.99
0.21,"1,107",10,0.01,"4,494","416,076",36,"78,890",0.16,1.00,0.99
0.22,"1,369",25,0.02,"5,863","414,707",61,"78,865",0.16,1.00,0.99
0.23,"1,666",33,0.02,"7,529","413,041",94,"78,832",0.16,1.00,0.98
0.24,"1,966",48,0.02,"9,495","411,075",142,"78,784",0.16,1.00,0.98
0.25,"2,268",58,0.02,"11,763","408,807",200,"78,726",0.16,1.00,0.98
0.26,"2,638",58,0.02,"14,401","406,169",258,"78,668",0.16,1.00,0.97
0.27,"3,039",58,0.02,"17,440","403,130",316,"78,610",0.16,1.00,0.96
0.28,"3,360",90,0.03,"20,800","399,770",406,"78,520",0.16,0.99,0.96
0.29,"3,866",107,0.03,"24,666","395,904",513,"78,413",0.17,0.99,0.95
0.3,"4,464",144,0.03,"29,130","391,440",657,"78,269",0.17,0.99,0.94
0.31,"4,765",172,0.03,"33,895","386,675",829,"78,097",0.17,0.99,0.93
0.32,"5,434",201,0.04,"39,329","381,241","1,030","77,896",0.17,0.99,0.92
0.33,"6,025",233,0.04,"45,354","375,216","1,263","77,663",0.17,0.98,0.91
0.34,"6,374",291,0.04,"51,728","368,842","1,554","77,372",0.17,0.98,0.89
0.35,"6,920",346,0.05,"58,648","361,922","1,900","77,026",0.18,0.98,0.88
0.36,"7,729",364,0.04,"66,377","354,193","2,264","76,662",0.18,0.97,0.86
0.37,"8,385",445,0.05,"74,762","345,808","2,709","76,217",0.18,0.97,0.84
0.38,"9,066",530,0.06,"83,828","336,742","3,239","75,687",0.18,0.96,0.83
0.39,"9,802",607,0.06,"93,630","326,940","3,846","75,080",0.19,0.95,0.80
0.4,"10,506",765,0.07,"104,136","316,434","4,611","74,315",0.19,0.94,0.78
0.41,"11,090",793,0.07,"115,226","305,344","5,404","73,522",0.19,0.93,0.76
0.42,"11,291",923,0.08,"126,517","294,053","6,327","72,599",0.20,0.92,0.73
0.43,"12,146",994,0.08,"138,663","281,907","7,321","71,605",0.20,0.91,0.71
0.44,"12,552","1,204",0.09,"151,215","269,355","8,525","70,401",0.21,0.89,0.68
0.45,"12,744","1,304",0.09,"163,959","256,611","9,829","69,097",0.21,0.88,0.65
0.46,"12,928","1,349",0.09,"176,887","243,683","11,178","67,748",0.22,0.86,0.62
0.47,"13,215","1,518",0.10,"190,102","230,468","12,696","66,230",0.22,0.84,0.59
0.48,"13,354","1,551",0.10,"203,456","217,114","14,247","64,679",0.23,0.82,0.56
0.49,"13,325","1,736",0.12,"216,781","203,789","15,983","62,943",0.24,0.80,0.53
0.5,"13,350","1,784",0.12,"230,131","190,439","17,767","61,159",0.24,0.77,0.50
0.51,"12,731","1,860",0.13,"242,862","177,708","19,627","59,299",0.25,0.75,0.47
0.52,"12,932","2,066",0.14,"255,794","164,776","21,693","57,233",0.26,0.73,0.44
0.53,"12,475","2,081",0.14,"268,269","152,301","23,774","55,152",0.27,0.70,0.42
0.54,"12,078","2,168",0.15,"280,347","140,223","25,942","52,984",0.27,0.67,0.39
0.55,"11,715","2,241",0.16,"292,062","128,508","28,183","50,743",0.28,0.64,0.36
0.56,"11,224","2,358",0.17,"303,286","117,284","30,541","48,385",0.29,0.61,0.33
0.57,"10,442","2,353",0.18,"313,728","106,842","32,894","46,032",0.30,0.58,0.31
0.58,"10,198","2,449",0.19,"323,926","96,644","35,343","43,583",0.31,0.55,0.28
0.59,"9,474","2,341",0.20,"333,400","87,170","37,684","41,242",0.32,0.52,0.26
0.6,"8,967","2,350",0.21,"342,367","78,203","40,034","38,892",0.33,0.49,0.23
0.61,"8,221","2,334",0.22,"350,588","69,982","42,368","36,558",0.34,0.46,0.21
0.62,"7,614","2,426",0.24,"358,202","62,368","44,794","34,132",0.35,0.43,0.19
0.63,"7,006","2,210",0.24,"365,208","55,362","47,004","31,922",0.37,0.40,0.17
0.64,"6,414","2,281",0.26,"371,622","48,948","49,285","29,641",0.38,0.38,0.16
0.65,"5,625","2,106",0.27,"377,247","43,323","51,391","27,535",0.39,0.35,0.14
0.66,"5,202","2,053",0.28,"382,449","38,121","53,444","25,482",0.40,0.32,0.13
0.67,"4,723","1,912",0.29,"387,172","33,398","55,356","23,570",0.41,0.30,0.11
