p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,334,0,0.00,334,"402,385",0,"78,926",0.16,1.00,1.00
0.01,697,0,0.00,"1,031","401,688",0,"78,926",0.16,1.00,1.00
0.02,993,0,0.00,"2,024","400,695",0,"78,926",0.16,1.00,1.00
0.03,"1,423",0,0.00,"3,447","399,272",0,"78,926",0.17,1.00,0.99
0.04,"2,040",0,0.00,"5,487","397,232",0,"78,926",0.17,1.00,0.99
0.05,"2,557",0,0.00,"8,044","394,675",0,"78,926",0.17,1.00,0.98
0.06,"3,213",0,0.00,"11,257","391,462",0,"78,926",0.17,1.00,0.98
0.07,"3,833",0,0.00,"15,090","387,629",0,"78,926",0.17,1.00,0.97
0.08,"4,553",0,0.00,"19,643","383,076",0,"78,926",0.17,1.00,0.96
0.09,"5,095",0,0.00,"24,738","377,981",0,"78,926",0.17,1.00,0.95
0.1,"5,521",0,0.00,"30,259","372,460",0,"78,926",0.17,1.00,0.94
0.11,"6,056",0,0.00,"36,315","366,404",0,"78,926",0.18,1.00,0.92
0.12,"6,475",0,0.00,"42,790","359,929",0,"78,926",0.18,1.00,0.91
0.13,"7,153",0,0.00,"49,943","352,776",0,"78,926",0.18,1.00,0.90
0.14,"7,442",0,0.00,"57,385","345,334",0,"78,926",0.19,1.00,0.88
0.15,"7,659",0,0.00,"65,044","337,675",0,"78,926",0.19,1.00,0.86
0.16,"8,023",0,0.00,"73,067","329,652",0,"78,926",0.19,1.00,0.85
0.17,"8,351",0,0.00,"81,418","321,301",0,"78,926",0.20,1.00,0.83
0.18,"8,526",0,0.00,"89,944","312,775",0,"78,926",0.20,1.00,0.81
0.19,"8,943",0,0.00,"98,887","303,832",0,"78,926",0.21,1.00,0.79
0.2,"8,938",0,0.00,"107,825","294,894",0,"78,926",0.21,1.00,0.78
0.21,"9,140",0,0.00,"116,965","285,754",0,"78,926",0.22,1.00,0.76
0.22,"9,425",0,0.00,"126,390","276,329",0,"78,926",0.22,1.00,0.74
0.23,"9,281",0,0.00,"135,671","267,048",0,"78,926",0.23,1.00,0.72
0.24,"9,608",0,0.00,"145,279","257,440",0,"78,926",0.23,1.00,0.70
0.25,"9,377",0,0.00,"154,656","248,063",0,"78,926",0.24,1.00,0.68
0.26,"9,450",0,0.00,"164,106","238,613",0,"78,926",0.25,1.00,0.66
0.27,"9,657",0,0.00,"173,763","228,956",0,"78,926",0.26,1.00,0.64
0.28,"9,410",0,0.00,"183,173","219,546",0,"78,926",0.26,1.00,0.62
0.29,"9,432",0,0.00,"192,605","210,114",0,"78,926",0.27,1.00,0.60
0.3,"9,328",0,0.00,"201,933","200,786",0,"78,926",0.28,1.00,0.58
0.31,"9,320",0,0.00,"211,253","191,466",0,"78,926",0.29,1.00,0.56
0.32,"9,086",0,0.00,"220,339","182,380",0,"78,926",0.30,1.00,0.54
0.33,"8,982",0,0.00,"229,321","173,398",0,"78,926",0.31,1.00,0.52
0.34,"8,814",0,0.00,"238,135","164,584",0,"78,926",0.32,1.00,0.51
0.35,"8,569",0,0.00,"246,704","156,015",0,"78,926",0.34,1.00,0.49
0.36,"8,322",0,0.00,"255,026","147,693",0,"78,926",0.35,1.00,0.47
0.37,"8,011",0,0.00,"263,037","139,682",0,"78,926",0.36,1.00,0.45
0.38,"7,924",0,0.00,"270,961","131,758",0,"78,926",0.37,1.00,0.44
0.39,"7,647",0,0.00,"278,608","124,111",0,"78,926",0.39,1.00,0.42
0.4,"7,281",0,0.00,"285,889","116,830",0,"78,926",0.40,1.00,0.41
0.41,"7,125",0,0.00,"293,014","109,705",0,"78,926",0.42,1.00,0.39
0.42,"6,788",0,0.00,"299,802","102,917",0,"78,926",0.43,1.00,0.38
0.43,"6,549",0,0.00,"306,351","96,368",0,"78,926",0.45,1.00,0.36
0.44,"6,405",1,0.00,"312,756","89,963",1,"78,925",0.47,1.00,0.35
0.45,"5,880",0,0.00,"318,636","84,083",1,"78,925",0.48,1.00,0.34
0.46,"5,811",0,0.00,"324,447","78,272",1,"78,925",0.50,1.00,0.33
0.47,"5,467",0,0.00,"329,914","72,805",1,"78,925",0.52,1.00,0.32
0.48,"5,438",0,0.00,"335,352","67,367",1,"78,925",0.54,1.00,0.30
0.49,"5,079",0,0.00,"340,431","62,288",1,"78,925",0.56,1.00,0.29
0.5,"4,720",0,0.00,"345,151","57,568",1,"78,925",0.58,1.00,0.28
0.51,"4,592",0,0.00,"349,743","52,976",1,"78,925",0.60,1.00,0.27
