p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.01,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.02,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.03,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.04,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.06,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.07,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.08,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.09,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.1,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.11,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.12,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.13,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.14,2,1,0.33,2,"180,243",1,"33,824",0.16,1.00,1.00
0.15,1,0,0.00,3,"180,242",1,"33,824",0.16,1.00,1.00
0.16,14,0,0.00,17,"180,228",1,"33,824",0.16,1.00,1.00
0.17,34,1,0.03,51,"180,194",2,"33,823",0.16,1.00,1.00
0.18,44,1,0.02,95,"180,150",3,"33,822",0.16,1.00,1.00
0.19,56,2,0.03,151,"180,094",5,"33,820",0.16,1.00,1.00
0.2,29,1,0.03,180,"180,065",6,"33,819",0.16,1.00,1.00
0.21,337,18,0.05,517,"179,728",24,"33,801",0.16,1.00,1.00
0.22,285,17,0.06,802,"179,443",41,"33,784",0.16,1.00,1.00
0.23,584,20,0.03,"1,386","178,859",61,"33,764",0.16,1.00,0.99
0.24,778,37,0.05,"2,164","178,081",98,"33,727",0.16,1.00,0.99
0.25,872,29,0.03,"3,036","177,209",127,"33,698",0.16,1.00,0.99
0.26,"1,068",51,0.05,"4,104","176,141",178,"33,647",0.16,0.99,0.98
0.27,"1,512",72,0.05,"5,616","174,629",250,"33,575",0.16,0.99,0.97
0.28,"2,211",122,0.05,"7,827","172,418",372,"33,453",0.16,0.99,0.96
0.29,"2,975",180,0.06,"10,802","169,443",552,"33,273",0.16,0.98,0.95
0.3,"2,884",149,0.05,"13,686","166,559",701,"33,124",0.17,0.98,0.93
0.31,"3,093",205,0.06,"16,779","163,466",906,"32,919",0.17,0.97,0.92
0.32,"2,957",185,0.06,"19,736","160,509","1,091","32,734",0.17,0.97,0.90
0.33,"3,636",218,0.06,"23,372","156,873","1,309","32,516",0.17,0.96,0.88
0.34,"3,296",252,0.07,"26,668","153,577","1,561","32,264",0.17,0.95,0.87
0.35,"3,261",249,0.07,"29,929","150,316","1,810","32,015",0.18,0.95,0.85
0.36,"3,295",260,0.07,"33,224","147,021","2,070","31,755",0.18,0.94,0.84
0.37,"3,358",304,0.08,"36,582","143,663","2,374","31,451",0.18,0.93,0.82
0.38,"3,489",362,0.09,"40,071","140,174","2,736","31,089",0.18,0.92,0.80
0.39,"3,604",374,0.09,"43,675","136,570","3,110","30,715",0.18,0.91,0.78
0.4,"4,528",517,0.10,"48,203","132,042","3,627","30,198",0.19,0.89,0.76
0.41,"5,004",579,0.10,"53,207","127,038","4,206","29,619",0.19,0.88,0.73
0.42,"5,246",630,0.11,"58,453","121,792","4,836","28,989",0.19,0.86,0.70
0.43,"6,096",884,0.13,"64,549","115,696","5,720","28,105",0.20,0.83,0.67
0.44,"6,508",914,0.12,"71,057","109,188","6,634","27,191",0.20,0.80,0.64
0.45,"8,186","1,148",0.12,"79,243","101,002","7,782","26,043",0.20,0.77,0.59
0.46,"8,412","1,314",0.14,"87,655","92,590","9,096","24,729",0.21,0.73,0.55
0.47,"8,260","1,350",0.14,"95,915","84,330","10,446","23,379",0.22,0.69,0.50
0.48,"7,994","1,383",0.15,"103,909","76,336","11,829","21,996",0.22,0.65,0.46
0.49,"8,598","1,604",0.16,"112,507","67,738","13,433","20,392",0.23,0.60,0.41
0.5,"7,366","1,443",0.16,"119,873","60,372","14,876","18,949",0.24,0.56,0.37
0.51,"5,458","1,168",0.18,"125,331","54,914","16,044","17,781",0.24,0.53,0.34
0.52,"5,620","1,272",0.18,"130,951","49,294","17,316","16,509",0.25,0.49,0.31
0.53,"4,895","1,138",0.19,"135,846","44,399","18,454","15,371",0.26,0.45,0.28
0.54,"5,082","1,294",0.20,"140,928","39,317","19,748","14,077",0.26,0.42,0.25
0.55,"4,764","1,245",0.21,"145,692","34,553","20,993","12,832",0.27,0.38,0.22
0.56,"4,315","1,248",0.22,"150,007","30,238","22,241","11,584",0.28,0.34,0.20
0.57,"3,691","1,170",0.24,"153,698","26,547","23,411","10,414",0.28,0.31,0.17
0.58,"3,958","1,299",0.25,"157,656","22,589","24,710","9,115",0.29,0.27,0.15
0.59,"3,692","1,139",0.24,"161,348","18,897","25,849","7,976",0.30,0.24,0.13
0.6,"3,954","1,323",0.25,"165,302","14,943","27,172","6,653",0.31,0.20,0.10
0.61,"3,629","1,308",0.26,"168,931","11,314","28,480","5,345",0.32,0.16,0.08
0.62,"2,577","1,058",0.29,"171,508","8,737","29,538","4,287",0.33,0.13,0.06
0.63,"2,207",921,0.29,"173,715","6,530","30,459","3,366",0.34,0.10,0.05
0.64,"1,725",812,0.32,"175,440","4,805","31,271","2,554",0.35,0.08,0.03
0.65,"1,458",717,0.33,"176,898","3,347","31,988","1,837",0.35,0.05,0.02
0.66,"1,117",553,0.33,"178,015","2,230","32,541","1,284",0.37,0.04,0.02
0.67,747,358,0.32,"178,762","1,483","32,899",926,0.38,0.03,0.01
0.68,503,287,0.36,"179,265",980,"33,186",639,0.39,0.02,0.01
0.69,357,235,0.40,"179,622",623,"33,421",404,0.39,0.01,0.00
0.7,244,129,0.35,"179,866",379,"33,550",275,0.42,0.01,0.00
0.71,137,92,0.40,"180,003",242,"33,642",183,0.43,0.01,0.00
0.72,82,76,0.48,"180,085",160,"33,718",107,0.40,0.00,0.00
0.73,62,33,0.35,"180,147",98,"33,751",74,0.43,0.00,0.00
0.74,46,35,0.43,"180,193",52,"33,786",39,0.43,0.00,0.00
0.75,21,22,0.51,"180,214",31,"33,808",17,0.35,0.00,0.00
0.76,17,11,0.39,"180,231",14,"33,819",6,0.30,0.00,0.00
0.77,2,2,0.50,"180,233",12,"33,821",4,0.25,0.00,0.00
0.78,5,2,0.29,"180,238",7,"33,823",2,0.22,0.00,0.00
0.79,2,0,0.00,"180,240",5,"33,823",2,0.29,0.00,0.00
0.8,4,2,0.33,"180,244",1,"33,825",0,0.00,0.00,0.00
0.81,0,0,nan,"180,244",1,"33,825",0,0.00,0.00,0.00
0.82,1,0,0.00,"180,245",0,"33,825",0,nan,0.00,0.00
0.83,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.84,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.85,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.86,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.87,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.88,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.89,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.9,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.91,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.92,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.93,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.94,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.95,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.96,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.97,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.98,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.99,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
1.0,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
