p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",7,0.00,"4,206","416,364",7,"78,919",0.16,1.00,0.99
0.1,"23,354",159,0.01,"27,560","393,010",166,"78,760",0.17,1.00,0.94
0.2,"46,537",747,0.02,"74,097","346,473",913,"78,013",0.18,0.99,0.85
0.3,"64,417","2,454",0.04,"138,514","282,056","3,367","75,559",0.21,0.96,0.72
0.4,"76,616","5,827",0.07,"215,130","205,440","9,194","69,732",0.25,0.88,0.55
0.5,"77,067","10,726",0.12,"292,197","128,373","19,920","59,006",0.31,0.75,0.38
0.6,"63,919","15,707",0.20,"356,116","64,454","35,627","43,299",0.40,0.55,0.22
0.7,"39,139","16,778",0.30,"395,255","25,315","52,405","26,521",0.51,0.34,0.10
0.8,"17,267","12,747",0.42,"412,522","8,048","65,152","13,774",0.63,0.17,0.04
0.9,"5,945","7,950",0.57,"418,467","2,103","73,102","5,824",0.73,0.07,0.02
1.0,"2,103","5,824",0.73,"420,570",0,"78,926",0,nan,0.00,0.00
