p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,4,0,0.00,4,"420,566",0,"78,926",0.16,1.00,1.00
0.1,"12,675",646,0.05,"12,679","407,891",646,"78,280",0.16,0.99,0.97
0.2,"61,675","4,129",0.06,"74,354","346,216","4,775","74,151",0.18,0.94,0.84
0.3,"34,102","3,494",0.09,"108,456","312,114","8,269","70,657",0.18,0.90,0.77
0.4,"69,891","9,243",0.12,"178,347","242,223","17,512","61,414",0.20,0.78,0.61
0.5,"84,679","14,449",0.15,"263,026","157,544","31,961","46,965",0.23,0.60,0.41
0.6,"62,900","13,609",0.18,"325,926","94,644","45,570","33,356",0.26,0.42,0.26
0.7,"52,394","15,712",0.23,"378,320","42,250","61,282","17,644",0.29,0.22,0.12
0.8,"30,695","12,005",0.28,"409,015","11,555","73,287","5,639",0.33,0.07,0.03
0.9,"9,503","4,422",0.32,"418,518","2,052","77,709","1,217",0.37,0.02,0.01
1.0,"2,052","1,217",0.37,"420,570",0,"78,926",0,nan,0.00,0.00
