p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"5,338",0,0.00,"5,338","415,232",0,"78,926",0.16,1.00,0.99
0.01,40,0,0.00,"5,378","415,192",0,"78,926",0.16,1.00,0.99
0.02,"2,450",0,0.00,"7,828","412,742",0,"78,926",0.16,1.00,0.98
0.03,"2,958",0,0.00,"10,786","409,784",0,"78,926",0.16,1.00,0.98
0.04,"3,480",0,0.00,"14,266","406,304",0,"78,926",0.16,1.00,0.97
0.05,"4,105",0,0.00,"18,371","402,199",0,"78,926",0.16,1.00,0.96
0.06,"4,800",0,0.00,"23,171","397,399",0,"78,926",0.17,1.00,0.95
0.07,"5,379",0,0.00,"28,550","392,020",0,"78,926",0.17,1.00,0.94
0.08,"5,777",0,0.00,"34,327","386,243",0,"78,926",0.17,1.00,0.93
0.09,"6,220",0,0.00,"40,547","380,023",0,"78,926",0.17,1.00,0.92
0.1,"6,709",0,0.00,"47,256","373,314",0,"78,926",0.17,1.00,0.91
0.11,"7,224",0,0.00,"54,480","366,090",0,"78,926",0.18,1.00,0.89
0.12,"7,499",0,0.00,"61,979","358,591",0,"78,926",0.18,1.00,0.88
0.13,"7,891",0,0.00,"69,870","350,700",0,"78,926",0.18,1.00,0.86
0.14,"8,302",0,0.00,"78,172","342,398",0,"78,926",0.19,1.00,0.84
0.15,"8,560",0,0.00,"86,732","333,838",0,"78,926",0.19,1.00,0.83
0.16,"8,697",0,0.00,"95,429","325,141",0,"78,926",0.20,1.00,0.81
0.17,"8,894",0,0.00,"104,323","316,247",0,"78,926",0.20,1.00,0.79
0.18,"9,170",0,0.00,"113,493","307,077",0,"78,926",0.20,1.00,0.77
0.19,"9,349",0,0.00,"122,842","297,728",0,"78,926",0.21,1.00,0.75
0.2,"9,536",0,0.00,"132,378","288,192",0,"78,926",0.21,1.00,0.73
0.21,460,0,0.00,"132,838","287,732",0,"78,926",0.22,1.00,0.73
0.22,"9,618",0,0.00,"142,456","278,114",0,"78,926",0.22,1.00,0.71
0.23,"9,666",0,0.00,"152,122","268,448",0,"78,926",0.23,1.00,0.70
0.24,"9,573",0,0.00,"161,695","258,875",0,"78,926",0.23,1.00,0.68
0.25,"9,737",0,0.00,"171,432","249,138",0,"78,926",0.24,1.00,0.66
0.26,"9,800",0,0.00,"181,232","239,338",0,"78,926",0.25,1.00,0.64
0.27,"9,863",0,0.00,"191,095","229,475",0,"78,926",0.26,1.00,0.62
0.28,"9,534",0,0.00,"200,629","219,941",0,"78,926",0.26,1.00,0.60
0.29,"9,666",0,0.00,"210,295","210,275",0,"78,926",0.27,1.00,0.58
0.3,"9,531",0,0.00,"219,826","200,744",0,"78,926",0.28,1.00,0.56
0.31,"9,323",0,0.00,"229,149","191,421",0,"78,926",0.29,1.00,0.54
0.32,"9,211",0,0.00,"238,360","182,210",0,"78,926",0.30,1.00,0.52
0.33,"9,049",0,0.00,"247,409","173,161",0,"78,926",0.31,1.00,0.50
0.34,"8,895",0,0.00,"256,304","164,266",0,"78,926",0.32,1.00,0.49
0.35,"8,701",0,0.00,"265,005","155,565",0,"78,926",0.34,1.00,0.47
0.36,"8,431",0,0.00,"273,436","147,134",0,"78,926",0.35,1.00,0.45
0.37,"8,081",0,0.00,"281,517","139,053",0,"78,926",0.36,1.00,0.44
0.38,"7,919",0,0.00,"289,436","131,134",0,"78,926",0.38,1.00,0.42
0.39,"7,806",0,0.00,"297,242","123,328",0,"78,926",0.39,1.00,0.40
0.4,"7,420",0,0.00,"304,662","115,908",0,"78,926",0.41,1.00,0.39
0.41,522,0,0.00,"305,184","115,386",0,"78,926",0.41,1.00,0.39
0.42,"6,976",0,0.00,"312,160","108,410",0,"78,926",0.42,1.00,0.38
0.43,"6,833",0,0.00,"318,993","101,577",0,"78,926",0.44,1.00,0.36
0.44,"6,334",0,0.00,"325,327","95,243",0,"78,926",0.45,1.00,0.35
0.45,"6,435",0,0.00,"331,762","88,808",0,"78,926",0.47,1.00,0.34
0.46,"6,015",0,0.00,"337,777","82,793",0,"78,926",0.49,1.00,0.32
0.47,"5,925",0,0.00,"343,702","76,868",0,"78,926",0.51,1.00,0.31
0.48,"5,418",0,0.00,"349,120","71,450",0,"78,926",0.52,1.00,0.30
0.49,"5,401",0,0.00,"354,521","66,049",0,"78,926",0.54,1.00,0.29
0.5,"4,992",0,0.00,"359,513","61,057",0,"78,926",0.56,1.00,0.28
0.51,"4,775",0,0.00,"364,288","56,282",0,"78,926",0.58,1.00,0.27
0.52,"4,484",1,0.00,"368,772","51,798",1,"78,925",0.60,1.00,0.26
0.53,"4,078",0,0.00,"372,850","47,720",1,"78,925",0.62,1.00,0.25
0.54,"4,008",4,0.00,"376,858","43,712",5,"78,921",0.64,1.00,0.25
0.55,"3,578",6,0.00,"380,436","40,134",11,"78,915",0.66,1.00,0.24
0.56,"3,490",6,0.00,"383,926","36,644",17,"78,909",0.68,1.00,0.23
0.57,"3,168",12,0.00,"387,094","33,476",29,"78,897",0.70,1.00,0.22
0.58,"3,062",21,0.01,"390,156","30,414",50,"78,876",0.72,1.00,0.22
0.59,"2,795",26,0.01,"392,951","27,619",76,"78,850",0.74,1.00,0.21
0.6,"2,612",43,0.02,"395,563","25,007",119,"78,807",0.76,1.00,0.21
0.61,176,3,0.02,"395,739","24,831",122,"78,804",0.76,1.00,0.21
0.62,"2,362",66,0.03,"398,101","22,469",188,"78,738",0.78,1.00,0.20
0.63,"2,161",93,0.04,"400,262","20,308",281,"78,645",0.79,1.00,0.20
0.64,"1,915",142,0.07,"402,177","18,393",423,"78,503",0.81,0.99,0.19
0.65,"1,924",195,0.09,"404,101","16,469",618,"78,308",0.83,0.99,0.19
0.66,"1,677",279,0.14,"405,778","14,792",897,"78,029",0.84,0.99,0.19
0.67,"1,569",348,0.18,"407,347","13,223","1,245","77,681",0.85,0.98,0.18
0.68,"1,514",456,0.23,"408,861","11,709","1,701","77,225",0.87,0.98,0.18
0.69,"1,420",552,0.28,"410,281","10,289","2,253","76,673",0.88,0.97,0.17
0.7,"1,197",756,0.39,"411,478","9,092","3,009","75,917",0.89,0.96,0.17
0.71,"1,069",888,0.45,"412,547","8,023","3,897","75,029",0.90,0.95,0.17
0.72,989,"1,101",0.53,"413,536","7,034","4,998","73,928",0.91,0.94,0.16
0.73,949,"1,250",0.57,"414,485","6,085","6,248","72,678",0.92,0.92,0.16
0.74,764,"1,440",0.65,"415,249","5,321","7,688","71,238",0.93,0.90,0.15
0.75,725,"1,711",0.70,"415,974","4,596","9,399","69,527",0.94,0.88,0.15
0.76,676,"1,940",0.74,"416,650","3,920","11,339","67,587",0.95,0.86,0.14
0.77,593,"2,130",0.78,"417,243","3,327","13,469","65,457",0.95,0.83,0.14
0.78,551,"2,322",0.81,"417,794","2,776","15,791","63,135",0.96,0.80,0.13
0.79,481,"2,596",0.84,"418,275","2,295","18,387","60,539",0.96,0.77,0.13
