p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,772",0,0.00,"4,772","415,798",0,"78,926",0.16,1.00,0.99
0.05,"13,230",0,0.00,"18,002","402,568",0,"78,926",0.16,1.00,0.96
0.1,"23,257",0,0.00,"41,259","379,311",0,"78,926",0.17,1.00,0.92
0.15,"30,286",0,0.00,"71,545","349,025",0,"78,926",0.18,1.00,0.86
0.2,"38,764",0,0.00,"110,309","310,261",0,"78,926",0.20,1.00,0.78
0.25,"45,675",0,0.00,"155,984","264,586",0,"78,926",0.23,1.00,0.69
0.3,"47,261",0,0.00,"203,245","217,325",0,"78,926",0.27,1.00,0.59
0.35,"40,301",0,0.00,"243,546","177,024",0,"78,926",0.31,1.00,0.51
0.4,"38,742",3,0.00,"282,288","138,282",3,"78,923",0.36,1.00,0.43
0.45,"33,398",6,0.00,"315,686","104,884",9,"78,917",0.43,1.00,0.37
0.5,"27,183",23,0.00,"342,869","77,701",32,"78,894",0.50,1.00,0.31
0.55,"18,367",110,0.01,"361,236","59,334",142,"78,784",0.57,1.00,0.28
0.6,"15,625",503,0.03,"376,861","43,709",645,"78,281",0.64,0.99,0.24
0.65,"12,232","1,644",0.12,"389,093","31,477","2,289","76,637",0.71,0.97,0.22
0.7,"9,494","4,168",0.31,"398,587","21,983","6,457","72,469",0.77,0.92,0.19
0.75,"8,167","8,657",0.51,"406,754","13,816","15,114","63,812",0.82,0.81,0.16
0.8,"6,141","12,953",0.68,"412,895","7,675","28,067","50,859",0.87,0.64,0.12
0.85,"3,886","15,912",0.80,"416,781","3,789","43,979","34,947",0.90,0.44,0.08
0.9,"2,324","13,792",0.86,"419,105","1,465","57,771","21,155",0.94,0.27,0.05
0.95,"1,209","14,188",0.92,"420,314",256,"71,959","6,967",0.96,0.09,0.01
1.0,256,"6,967",0.96,"420,570",0,"78,926",0,nan,0.00,0.00
