p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,210",38,0.01,"4,210","416,360",38,"78,888",0.16,1.00,0.99
0.1,"16,415",377,0.02,"20,625","399,945",415,"78,511",0.16,0.99,0.96
0.2,"40,576","1,617",0.04,"61,201","359,369","2,032","76,894",0.18,0.97,0.87
0.3,"69,044","4,732",0.06,"130,245","290,325","6,764","72,162",0.20,0.91,0.73
0.4,"84,355","9,137",0.10,"214,600","205,970","15,901","63,025",0.23,0.80,0.54
0.5,"79,806","12,955",0.14,"294,406","126,164","28,856","50,070",0.28,0.63,0.35
0.6,"58,853","14,357",0.20,"353,259","67,311","43,213","35,713",0.35,0.45,0.21
0.7,"36,010","12,669",0.26,"389,269","31,301","55,882","23,044",0.42,0.29,0.11
0.8,"18,263","10,018",0.35,"407,532","13,038","65,900","13,026",0.50,0.17,0.05
0.9,"9,274","7,713",0.45,"416,806","3,764","73,613","5,313",0.59,0.07,0.02
1.0,"3,764","5,313",0.59,"420,570",0,"78,926",0,nan,0.00,0.00
