p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"17,948",55,0.00,"17,948","402,622",55,"78,871",0.16,1.00,0.96
0.2,"57,017",823,0.01,"74,965","345,605",878,"78,048",0.18,0.99,0.85
0.3,"86,932","3,856",0.04,"161,897","258,673","4,734","74,192",0.22,0.94,0.67
0.4,"99,461","10,134",0.09,"261,358","159,212","14,868","64,058",0.29,0.81,0.45
0.5,"86,272","18,246",0.17,"347,630","72,940","33,114","45,812",0.39,0.58,0.24
0.6,"51,745","21,702",0.30,"399,375","21,195","54,816","24,110",0.53,0.31,0.09
0.7,"17,520","15,554",0.47,"416,895","3,675","70,370","8,556",0.70,0.11,0.02
0.8,"3,441","7,505",0.69,"420,336",234,"77,875","1,051",0.82,0.01,0.00
0.9,234,"1,049",0.82,"420,570",0,"78,924",2,1.00,0.00,0.00
1.0,0,2,1.00,"420,570",0,"78,926",0,nan,0.00,0.00
