p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,203",0,0.00,"2,203","418,367",0,"78,926",0.16,1.00,1.00
0.05,"6,753",0,0.00,"8,956","411,614",0,"78,926",0.16,1.00,0.98
0.1,"6,815",0,0.00,"15,771","404,799",0,"78,926",0.16,1.00,0.97
0.15,"7,179",0,0.00,"22,950","397,620",0,"78,926",0.17,1.00,0.95
0.2,"7,739",6,0.00,"30,689","389,881",6,"78,920",0.17,1.00,0.94
0.25,"7,802",12,0.00,"38,491","382,079",18,"78,908",0.17,1.00,0.92
0.3,"8,035",20,0.00,"46,526","374,044",38,"78,888",0.17,1.00,0.91
0.35,"9,209",69,0.01,"55,735","364,835",107,"78,819",0.18,1.00,0.89
0.4,"10,340",158,0.02,"66,075","354,495",265,"78,661",0.18,1.00,0.87
0.45,"11,679",278,0.02,"77,754","342,816",543,"78,383",0.19,0.99,0.84
0.5,"14,367",524,0.04,"92,121","328,449","1,067","77,859",0.19,0.99,0.81
0.55,"15,422",776,0.05,"107,543","313,027","1,843","77,083",0.20,0.98,0.78
0.6,"20,095","1,270",0.06,"127,638","292,932","3,113","75,813",0.21,0.96,0.74
0.65,"24,101","2,027",0.08,"151,739","268,831","5,140","73,786",0.22,0.93,0.69
0.7,"28,053","3,016",0.10,"179,792","240,778","8,156","70,770",0.23,0.90,0.62
0.75,"36,493","4,899",0.12,"216,285","204,285","13,055","65,871",0.24,0.83,0.54
0.8,"44,498","7,473",0.14,"260,783","159,787","20,528","58,398",0.27,0.74,0.44
0.85,"59,085","12,538",0.18,"319,868","100,702","33,066","45,860",0.31,0.58,0.29
0.9,"57,818","17,576",0.23,"377,686","42,884","50,642","28,284",0.40,0.36,0.14
0.95,"36,650","19,142",0.34,"414,336","6,234","69,784","9,142",0.59,0.12,0.03
1.0,"6,234","9,142",0.59,"420,570",0,"78,926",0,nan,0.00,0.00
