p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,838",124,0.04,"2,838","177,407",124,"33,701",0.16,1.00,0.99
0.01,653,33,0.05,"3,491","176,754",157,"33,668",0.16,1.00,0.98
0.02,768,26,0.03,"4,259","175,986",183,"33,642",0.16,0.99,0.98
0.03,471,23,0.05,"4,730","175,515",206,"33,619",0.16,0.99,0.98
0.04,742,38,0.05,"5,472","174,773",244,"33,581",0.16,0.99,0.97
0.05,658,33,0.05,"6,130","174,115",277,"33,548",0.16,0.99,0.97
0.06,"1,274",62,0.05,"7,404","172,841",339,"33,486",0.16,0.99,0.96
0.07,"1,150",83,0.07,"8,554","171,691",422,"33,403",0.16,0.99,0.96
0.08,"1,015",58,0.05,"9,569","170,676",480,"33,345",0.16,0.99,0.95
0.09,"1,246",76,0.06,"10,815","169,430",556,"33,269",0.16,0.98,0.95
0.1,"1,294",89,0.06,"12,109","168,136",645,"33,180",0.16,0.98,0.94
0.11,"1,325",91,0.06,"13,434","166,811",736,"33,089",0.17,0.98,0.93
0.12,930,70,0.07,"14,364","165,881",806,"33,019",0.17,0.98,0.93
0.13,"1,694",101,0.06,"16,058","164,187",907,"32,918",0.17,0.97,0.92
0.14,"1,552",112,0.07,"17,610","162,635","1,019","32,806",0.17,0.97,0.91
0.15,"1,777",106,0.06,"19,387","160,858","1,125","32,700",0.17,0.97,0.90
0.16,"2,001",124,0.06,"21,388","158,857","1,249","32,576",0.17,0.96,0.89
0.17,"1,487",88,0.06,"22,875","157,370","1,337","32,488",0.17,0.96,0.89
0.18,"1,508",119,0.07,"24,383","155,862","1,456","32,369",0.17,0.96,0.88
0.19,"1,305",111,0.08,"25,688","154,557","1,567","32,258",0.17,0.95,0.87
0.2,"1,423",112,0.07,"27,111","153,134","1,679","32,146",0.17,0.95,0.87
0.21,"1,229",113,0.08,"28,340","151,905","1,792","32,033",0.17,0.95,0.86
0.22,"1,320",111,0.08,"29,660","150,585","1,903","31,922",0.17,0.94,0.85
0.23,"1,093",102,0.09,"30,753","149,492","2,005","31,820",0.18,0.94,0.85
0.24,960,75,0.07,"31,713","148,532","2,080","31,745",0.18,0.94,0.84
0.25,"1,106",94,0.08,"32,819","147,426","2,174","31,651",0.18,0.94,0.84
0.26,"1,303",104,0.07,"34,122","146,123","2,278","31,547",0.18,0.93,0.83
0.27,"1,663",154,0.08,"35,785","144,460","2,432","31,393",0.18,0.93,0.82
0.28,"1,745",139,0.07,"37,530","142,715","2,571","31,254",0.18,0.92,0.81
0.29,"1,597",166,0.09,"39,127","141,118","2,737","31,088",0.18,0.92,0.80
0.3,"1,532",132,0.08,"40,659","139,586","2,869","30,956",0.18,0.92,0.80
0.31,"1,490",176,0.11,"42,149","138,096","3,045","30,780",0.18,0.91,0.79
0.32,"2,068",199,0.09,"44,217","136,028","3,244","30,581",0.18,0.90,0.78
0.33,"1,892",236,0.11,"46,109","134,136","3,480","30,345",0.18,0.90,0.77
0.34,"2,382",261,0.10,"48,491","131,754","3,741","30,084",0.19,0.89,0.76
0.35,"2,732",342,0.11,"51,223","129,022","4,083","29,742",0.19,0.88,0.74
0.36,"2,597",355,0.12,"53,820","126,425","4,438","29,387",0.19,0.87,0.73
0.37,"2,418",313,0.11,"56,238","124,007","4,751","29,074",0.19,0.86,0.72
0.38,"2,887",347,0.11,"59,125","121,120","5,098","28,727",0.19,0.85,0.70
0.39,"2,648",352,0.12,"61,773","118,472","5,450","28,375",0.19,0.84,0.69
0.4,"3,380",470,0.12,"65,153","115,092","5,920","27,905",0.20,0.82,0.67
0.41,"3,010",445,0.13,"68,163","112,082","6,365","27,460",0.20,0.81,0.65
0.42,"3,306",440,0.12,"71,469","108,776","6,805","27,020",0.20,0.80,0.63
0.43,"3,316",445,0.12,"74,785","105,460","7,250","26,575",0.20,0.79,0.62
0.44,"3,204",414,0.11,"77,989","102,256","7,664","26,161",0.20,0.77,0.60
0.45,"2,938",456,0.13,"80,927","99,318","8,120","25,705",0.21,0.76,0.58
0.46,"3,310",500,0.13,"84,237","96,008","8,620","25,205",0.21,0.75,0.57
0.47,"3,303",499,0.13,"87,540","92,705","9,119","24,706",0.21,0.73,0.55
0.48,"3,484",598,0.15,"91,024","89,221","9,717","24,108",0.21,0.71,0.53
0.49,"3,271",507,0.13,"94,295","85,950","10,224","23,601",0.22,0.70,0.51
0.5,"2,867",510,0.15,"97,162","83,083","10,734","23,091",0.22,0.68,0.50
0.51,"3,914",698,0.15,"101,076","79,169","11,432","22,393",0.22,0.66,0.47
0.52,"2,848",497,0.15,"103,924","76,321","11,929","21,896",0.22,0.65,0.46
0.53,"3,581",633,0.15,"107,505","72,740","12,562","21,263",0.23,0.63,0.44
0.54,"3,415",624,0.15,"110,920","69,325","13,186","20,639",0.23,0.61,0.42
0.55,"3,344",621,0.16,"114,264","65,981","13,807","20,018",0.23,0.59,0.40
0.56,"2,912",536,0.16,"117,176","63,069","14,343","19,482",0.24,0.58,0.39
0.57,"3,168",607,0.16,"120,344","59,901","14,950","18,875",0.24,0.56,0.37
0.58,"2,882",669,0.19,"123,226","57,019","15,619","18,206",0.24,0.54,0.35
0.59,"2,507",565,0.18,"125,733","54,512","16,184","17,641",0.24,0.52,0.34
0.6,"2,661",558,0.17,"128,394","51,851","16,742","17,083",0.25,0.51,0.32
0.61,"2,458",522,0.18,"130,852","49,393","17,264","16,561",0.25,0.49,0.31
0.62,"2,652",582,0.18,"133,504","46,741","17,846","15,979",0.25,0.47,0.29
0.63,"2,347",558,0.19,"135,851","44,394","18,404","15,421",0.26,0.46,0.28
0.64,"2,074",548,0.21,"137,925","42,320","18,952","14,873",0.26,0.44,0.27
0.65,"2,580",652,0.20,"140,505","39,740","19,604","14,221",0.26,0.42,0.25
0.66,"2,037",470,0.19,"142,542","37,703","20,074","13,751",0.27,0.41,0.24
0.67,"2,382",647,0.21,"144,924","35,321","20,721","13,104",0.27,0.39,0.23
0.68,"1,920",501,0.21,"146,844","33,401","21,222","12,603",0.27,0.37,0.21
0.69,"2,204",663,0.23,"149,048","31,197","21,885","11,940",0.28,0.35,0.20
0.7,"1,910",530,0.22,"150,958","29,287","22,415","11,410",0.28,0.34,0.19
0.71,"1,626",487,0.23,"152,584","27,661","22,902","10,923",0.28,0.32,0.18
