p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,798,3,0.00,798,"179,447",3,"33,822",0.16,1.00,1.00
0.1,"2,250",19,0.01,"3,048","177,197",22,"33,803",0.16,1.00,0.99
0.15,"5,740",83,0.01,"8,788","171,457",105,"33,720",0.16,1.00,0.96
0.2,"10,003",187,0.02,"18,791","161,454",292,"33,533",0.17,0.99,0.91
0.25,"13,938",420,0.03,"32,729","147,516",712,"33,113",0.18,0.98,0.84
0.3,"16,628",763,0.04,"49,357","130,888","1,475","32,350",0.20,0.96,0.76
0.35,"18,316","1,152",0.06,"67,673","112,572","2,627","31,198",0.22,0.92,0.67
0.4,"18,781","1,715",0.08,"86,454","93,791","4,342","29,483",0.24,0.87,0.58
0.45,"18,836","2,265",0.11,"105,290","74,955","6,607","27,218",0.27,0.80,0.48
0.5,"17,412","2,723",0.14,"122,702","57,543","9,330","24,495",0.30,0.72,0.38
0.55,"15,505","3,226",0.17,"138,207","42,038","12,556","21,269",0.34,0.63,0.30
0.6,"13,387","3,521",0.21,"151,594","28,651","16,077","17,748",0.38,0.52,0.22
0.65,"10,465","3,662",0.26,"162,059","18,186","19,739","14,086",0.44,0.42,0.15
0.7,"7,655","3,623",0.32,"169,714","10,531","23,362","10,463",0.50,0.31,0.10
0.75,"5,167","3,207",0.38,"174,881","5,364","26,569","7,256",0.57,0.21,0.06
0.8,"2,838","2,655",0.48,"177,719","2,526","29,224","4,601",0.65,0.14,0.03
0.85,"1,397","1,854",0.57,"179,116","1,129","31,078","2,747",0.71,0.08,0.02
0.9,798,"1,597",0.67,"179,914",331,"32,675","1,150",0.78,0.03,0.01
0.95,320,"1,094",0.77,"180,234",11,"33,769",56,0.84,0.00,0.00
1.0,11,56,0.84,"180,245",0,"33,825",0,nan,0.00,0.00
