p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,370,0,0.00,370,"402,349",0,"78,926",0.16,1.00,1.00
0.05,"7,549",0,0.00,"7,919","394,800",0,"78,926",0.17,1.00,0.98
0.1,"20,306",0,0.00,"28,225","374,494",0,"78,926",0.17,1.00,0.94
0.15,"31,099",0,0.00,"59,324","343,395",0,"78,926",0.19,1.00,0.88
0.2,"38,928",0,0.00,"98,252","304,467",0,"78,926",0.21,1.00,0.80
0.25,"43,946",0,0.00,"142,198","260,521",0,"78,926",0.23,1.00,0.70
0.3,"45,686",0,0.00,"187,884","214,835",0,"78,926",0.27,1.00,0.61
0.35,"44,640",0,0.00,"232,524","170,195",0,"78,926",0.32,1.00,0.52
0.4,"41,166",0,0.00,"273,690","129,029",0,"78,926",0.38,1.00,0.43
0.45,"35,591",0,0.00,"309,281","93,438",0,"78,926",0.46,1.00,0.36
0.5,"29,231",2,0.00,"338,512","64,207",2,"78,924",0.55,1.00,0.30
0.55,"22,650",13,0.00,"361,162","41,557",15,"78,911",0.66,1.00,0.25
0.6,"16,513",95,0.01,"377,675","25,044",110,"78,816",0.76,1.00,0.22
0.65,"10,751",573,0.05,"388,426","14,293",683,"78,243",0.85,0.99,0.19
0.7,"6,667","2,102",0.24,"395,093","7,626","2,785","76,141",0.91,0.96,0.17
0.75,"3,965","5,449",0.58,"399,058","3,661","8,234","70,692",0.95,0.90,0.15
0.8,"2,228","10,380",0.82,"401,286","1,433","18,614","60,312",0.98,0.76,0.13
0.85,"1,079","15,468",0.93,"402,365",354,"34,082","44,844",0.99,0.57,0.09
0.9,295,"17,907",0.98,"402,660",59,"51,989","26,937",1.00,0.34,0.06
0.95,56,"16,585",1.00,"402,716",3,"68,574","10,352",1.00,0.13,0.02
1.0,3,"10,352",1.00,"402,719",0,"78,926",0,nan,0.00,0.00
