p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"5,263",164,0.03,"5,263","415,307",164,"78,762",0.16,1.00,0.99
0.05,"12,876",465,0.03,"18,139","402,431",629,"78,297",0.16,0.99,0.96
0.1,"19,914","1,012",0.05,"38,053","382,517","1,641","77,285",0.17,0.98,0.92
0.15,"24,446","1,430",0.06,"62,499","358,071","3,071","75,855",0.17,0.96,0.87
0.2,"28,579","2,063",0.07,"91,078","329,492","5,134","73,792",0.18,0.93,0.81
0.25,"31,681","2,750",0.08,"122,759","297,811","7,884","71,042",0.19,0.90,0.74
0.3,"35,122","3,663",0.09,"157,881","262,689","11,547","67,379",0.20,0.85,0.66
0.35,"37,315","4,518",0.11,"195,196","225,374","16,065","62,861",0.22,0.80,0.58
0.4,"37,549","5,546",0.13,"232,745","187,825","21,611","57,315",0.23,0.73,0.49
0.45,"36,142","6,008",0.14,"268,887","151,683","27,619","51,307",0.25,0.65,0.41
0.5,"32,725","6,486",0.17,"301,612","118,958","34,105","44,821",0.27,0.57,0.33
0.55,"28,911","6,449",0.18,"330,523","90,047","40,554","38,372",0.30,0.49,0.26
0.6,"23,326","6,193",0.21,"353,849","66,721","46,747","32,179",0.33,0.41,0.20
0.65,"18,450","5,739",0.24,"372,299","48,271","52,486","26,440",0.35,0.33,0.15
0.7,"14,144","5,160",0.27,"386,443","34,127","57,646","21,280",0.38,0.27,0.11
0.75,"10,157","4,425",0.30,"396,600","23,970","62,071","16,855",0.41,0.21,0.08
0.8,"7,429","3,759",0.34,"404,029","16,541","65,830","13,096",0.44,0.17,0.06
0.85,"5,639","3,504",0.38,"409,668","10,902","69,334","9,592",0.47,0.12,0.04
0.9,"4,492","3,202",0.42,"414,160","6,410","72,536","6,390",0.50,0.08,0.03
0.95,"3,515","3,120",0.47,"417,675","2,895","75,656","3,270",0.53,0.04,0.01
1.0,"2,895","3,270",0.53,"420,570",0,"78,926",0,nan,0.00,0.00
