p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,586",202,0.03,"6,586","413,984",202,"78,724",0.16,1.00,0.99
0.01,"1,366",49,0.03,"7,952","412,618",251,"78,675",0.16,1.00,0.98
0.02,"1,768",59,0.03,"9,720","410,850",310,"78,616",0.16,1.00,0.98
0.03,"1,850",66,0.03,"11,570","409,000",376,"78,550",0.16,1.00,0.98
0.04,"2,158",75,0.03,"13,728","406,842",451,"78,475",0.16,0.99,0.97
0.05,"2,434",124,0.05,"16,162","404,408",575,"78,351",0.16,0.99,0.97
0.06,"2,599",96,0.04,"18,761","401,809",671,"78,255",0.16,0.99,0.96
0.07,"2,882",133,0.04,"21,643","398,927",804,"78,122",0.16,0.99,0.96
0.08,"3,155",138,0.04,"24,798","395,772",942,"77,984",0.16,0.99,0.95
0.09,"3,334",150,0.04,"28,132","392,438","1,092","77,834",0.17,0.99,0.94
0.1,"3,590",193,0.05,"31,722","388,848","1,285","77,641",0.17,0.98,0.93
0.11,"3,702",198,0.05,"35,424","385,146","1,483","77,443",0.17,0.98,0.93
0.12,"4,048",215,0.05,"39,472","381,098","1,698","77,228",0.17,0.98,0.92
0.13,"4,376",225,0.05,"43,848","376,722","1,923","77,003",0.17,0.98,0.91
0.14,"4,332",233,0.05,"48,180","372,390","2,156","76,770",0.17,0.97,0.90
0.15,"4,653",281,0.06,"52,833","367,737","2,437","76,489",0.17,0.97,0.89
0.16,"4,702",323,0.06,"57,535","363,035","2,760","76,166",0.17,0.97,0.88
0.17,"4,862",306,0.06,"62,397","358,173","3,066","75,860",0.17,0.96,0.87
0.18,"5,155",334,0.06,"67,552","353,018","3,400","75,526",0.18,0.96,0.86
0.19,"5,663",361,0.06,"73,215","347,355","3,761","75,165",0.18,0.95,0.85
0.2,"5,881",400,0.06,"79,096","341,474","4,161","74,765",0.18,0.95,0.83
0.21,"5,948",467,0.07,"85,044","335,526","4,628","74,298",0.18,0.94,0.82
0.22,"6,196",507,0.08,"91,240","329,330","5,135","73,791",0.18,0.93,0.81
0.23,"6,431",554,0.08,"97,671","322,899","5,689","73,237",0.18,0.93,0.79
0.24,"6,685",542,0.07,"104,356","316,214","6,231","72,695",0.19,0.92,0.78
0.25,"6,777",588,0.08,"111,133","309,437","6,819","72,107",0.19,0.91,0.76
0.26,"7,065",665,0.09,"118,198","302,372","7,484","71,442",0.19,0.91,0.75
0.27,"7,403",679,0.08,"125,601","294,969","8,163","70,763",0.19,0.90,0.73
0.28,"7,670",777,0.09,"133,271","287,299","8,940","69,986",0.20,0.89,0.72
0.29,"7,834",789,0.09,"141,105","279,465","9,729","69,197",0.20,0.88,0.70
0.3,"8,048",947,0.11,"149,153","271,417","10,676","68,250",0.20,0.86,0.68
0.31,"8,395",841,0.09,"157,548","263,022","11,517","67,409",0.20,0.85,0.66
0.32,"8,700",958,0.10,"166,248","254,322","12,475","66,451",0.21,0.84,0.64
0.33,"8,610","1,048",0.11,"174,858","245,712","13,523","65,403",0.21,0.83,0.62
0.34,"8,970","1,048",0.10,"183,828","236,742","14,571","64,355",0.21,0.82,0.60
0.35,"9,038","1,189",0.12,"192,866","227,704","15,760","63,166",0.22,0.80,0.58
0.36,"9,057","1,224",0.12,"201,923","218,647","16,984","61,942",0.22,0.78,0.56
0.37,"9,107","1,315",0.13,"211,030","209,540","18,299","60,627",0.22,0.77,0.54
0.38,"9,280","1,368",0.13,"220,310","200,260","19,667","59,259",0.23,0.75,0.52
0.39,"9,057","1,379",0.13,"229,367","191,203","21,046","57,880",0.23,0.73,0.50
0.4,"9,229","1,510",0.14,"238,596","181,974","22,556","56,370",0.24,0.71,0.48
0.41,"9,241","1,425",0.13,"247,837","172,733","23,981","54,945",0.24,0.70,0.46
0.42,"9,025","1,498",0.14,"256,862","163,708","25,479","53,447",0.25,0.68,0.43
