p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,203",0,0.00,"2,203","418,367",0,"78,926",0.16,1.00,1.00
0.1,"13,568",0,0.00,"15,771","404,799",0,"78,926",0.16,1.00,0.97
0.2,"14,918",6,0.00,"30,689","389,881",6,"78,920",0.17,1.00,0.94
0.3,"15,837",32,0.00,"46,526","374,044",38,"78,888",0.17,1.00,0.91
0.4,"19,549",227,0.01,"66,075","354,495",265,"78,661",0.18,1.00,0.87
0.5,"26,046",802,0.03,"92,121","328,449","1,067","77,859",0.19,0.99,0.81
0.6,"35,517","2,046",0.05,"127,638","292,932","3,113","75,813",0.21,0.96,0.74
0.7,"52,154","5,043",0.09,"179,792","240,778","8,156","70,770",0.23,0.90,0.62
0.8,"80,991","12,372",0.13,"260,783","159,787","20,528","58,398",0.27,0.74,0.44
0.9,"116,903","30,114",0.20,"377,686","42,884","50,642","28,284",0.40,0.36,0.14
1.0,"42,884","28,284",0.40,"420,570",0,"78,926",0,nan,0.00,0.00
