p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,270",208,0.02,"10,270","410,300",208,"78,718",0.16,1.00,0.98
0.05,"8,171",187,0.02,"18,441","402,129",395,"78,531",0.16,0.99,0.96
0.1,"5,484",163,0.03,"23,925","396,645",558,"78,368",0.16,0.99,0.95
0.15,"28,989","1,085",0.04,"52,914","367,656","1,643","77,283",0.17,0.98,0.89
0.2,"21,170","1,149",0.05,"74,084","346,486","2,792","76,134",0.18,0.96,0.85
0.25,"23,465","1,459",0.06,"97,549","323,021","4,251","74,675",0.19,0.95,0.80
0.3,"37,161","2,858",0.07,"134,710","285,860","7,109","71,817",0.20,0.91,0.72
0.35,"68,246","7,276",0.10,"202,956","217,614","14,385","64,541",0.23,0.82,0.56
0.4,"19,379","2,346",0.11,"222,335","198,235","16,731","62,195",0.24,0.79,0.52
0.45,"49,873","7,884",0.14,"272,208","148,362","24,615","54,311",0.27,0.69,0.41
0.5,"48,451","9,477",0.16,"320,659","99,911","34,092","44,834",0.31,0.57,0.29
0.55,"28,825","7,755",0.21,"349,484","71,086","41,847","37,079",0.34,0.47,0.22
0.6,"19,866","7,253",0.27,"369,350","51,220","49,100","29,826",0.37,0.38,0.16
0.65,"16,811","6,448",0.28,"386,161","34,409","55,548","23,378",0.40,0.30,0.12
0.7,"13,351","6,936",0.34,"399,512","21,058","62,484","16,442",0.44,0.21,0.08
0.75,"4,787","2,854",0.37,"404,299","16,271","65,338","13,588",0.46,0.17,0.06
0.8,"7,123","4,968",0.41,"411,422","9,148","70,306","8,620",0.49,0.11,0.04
0.85,"3,257","2,443",0.43,"414,679","5,891","72,749","6,177",0.51,0.08,0.02
0.9,"2,959","2,890",0.49,"417,638","2,932","75,639","3,287",0.53,0.04,0.01
0.95,"1,290","1,230",0.49,"418,928","1,642","76,869","2,057",0.56,0.03,0.01
1.0,"1,642","2,057",0.56,"420,570",0,"78,926",0,nan,0.00,0.00
