p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,217",0,0.00,"4,217","416,353",0,"78,926",0.16,1.00,0.99
0.01,"1,603",0,0.00,"5,820","414,750",0,"78,926",0.16,1.00,0.99
0.02,"1,200",0,0.00,"7,020","413,550",0,"78,926",0.16,1.00,0.99
0.03,"1,202",0,0.00,"8,222","412,348",0,"78,926",0.16,1.00,0.98
0.04,"1,317",0,0.00,"9,539","411,031",0,"78,926",0.16,1.00,0.98
0.05,"1,328",0,0.00,"10,867","409,703",0,"78,926",0.16,1.00,0.98
0.06,"1,352",0,0.00,"12,219","408,351",0,"78,926",0.16,1.00,0.98
0.07,"1,382",0,0.00,"13,601","406,969",0,"78,926",0.16,1.00,0.97
0.08,"1,322",0,0.00,"14,923","405,647",0,"78,926",0.16,1.00,0.97
0.09,"1,485",0,0.00,"16,408","404,162",0,"78,926",0.16,1.00,0.97
0.1,"1,360",0,0.00,"17,768","402,802",0,"78,926",0.16,1.00,0.96
0.11,"1,430",0,0.00,"19,198","401,372",0,"78,926",0.16,1.00,0.96
0.12,"1,554",0,0.00,"20,752","399,818",0,"78,926",0.16,1.00,0.96
0.13,"1,388",0,0.00,"22,140","398,430",0,"78,926",0.17,1.00,0.96
0.14,"1,138",0,0.00,"23,278","397,292",0,"78,926",0.17,1.00,0.95
0.15,"1,558",1,0.00,"24,836","395,734",1,"78,925",0.17,1.00,0.95
0.16,"1,531",0,0.00,"26,367","394,203",1,"78,925",0.17,1.00,0.95
0.17,"1,475",0,0.00,"27,842","392,728",1,"78,925",0.17,1.00,0.94
0.18,"1,514",1,0.00,"29,356","391,214",2,"78,924",0.17,1.00,0.94
0.19,"1,524",4,0.00,"30,880","389,690",6,"78,920",0.17,1.00,0.94
0.2,"1,707",2,0.00,"32,587","387,983",8,"78,918",0.17,1.00,0.93
0.21,"1,537",2,0.00,"34,124","386,446",10,"78,916",0.17,1.00,0.93
0.22,"1,393",2,0.00,"35,517","385,053",12,"78,914",0.17,1.00,0.93
0.23,"1,554",3,0.00,"37,071","383,499",15,"78,911",0.17,1.00,0.93
0.24,"1,465",3,0.00,"38,536","382,034",18,"78,908",0.17,1.00,0.92
0.25,"1,604",3,0.00,"40,140","380,430",21,"78,905",0.17,1.00,0.92
0.26,"1,461",2,0.00,"41,601","378,969",23,"78,903",0.17,1.00,0.92
0.27,"1,614",3,0.00,"43,215","377,355",26,"78,900",0.17,1.00,0.91
0.28,"1,696",8,0.00,"44,911","375,659",34,"78,892",0.17,1.00,0.91
0.29,"1,473",4,0.00,"46,384","374,186",38,"78,888",0.17,1.00,0.91
0.3,"1,829",11,0.01,"48,213","372,357",49,"78,877",0.17,1.00,0.90
0.31,"2,056",17,0.01,"50,269","370,301",66,"78,860",0.18,1.00,0.90
0.32,"1,619",9,0.01,"51,888","368,682",75,"78,851",0.18,1.00,0.90
0.33,"1,592",10,0.01,"53,480","367,090",85,"78,841",0.18,1.00,0.89
0.34,"1,822",17,0.01,"55,302","365,268",102,"78,824",0.18,1.00,0.89
0.35,"1,737",22,0.01,"57,039","363,531",124,"78,802",0.18,1.00,0.89
0.36,"1,820",22,0.01,"58,859","361,711",146,"78,780",0.18,1.00,0.88
0.37,"2,469",39,0.02,"61,328","359,242",185,"78,741",0.18,1.00,0.88
0.38,"2,037",32,0.02,"63,365","357,205",217,"78,709",0.18,1.00,0.87
0.39,"2,002",34,0.02,"65,367","355,203",251,"78,675",0.18,1.00,0.87
0.4,"2,023",43,0.02,"67,390","353,180",294,"78,632",0.18,1.00,0.86
0.41,"2,300",43,0.02,"69,690","350,880",337,"78,589",0.18,1.00,0.86
0.42,"2,483",55,0.02,"72,173","348,397",392,"78,534",0.18,1.00,0.85
0.43,"2,552",65,0.02,"74,725","345,845",457,"78,469",0.18,0.99,0.85
0.44,"2,150",56,0.03,"76,875","343,695",513,"78,413",0.19,0.99,0.85
0.45,"2,260",70,0.03,"79,135","341,435",583,"78,343",0.19,0.99,0.84
0.46,"2,395",74,0.03,"81,530","339,040",657,"78,269",0.19,0.99,0.84
0.47,"2,395",85,0.03,"83,925","336,645",742,"78,184",0.19,0.99,0.83
0.48,"3,357",127,0.04,"87,282","333,288",869,"78,057",0.19,0.99,0.82
0.49,"3,209",129,0.04,"90,491","330,079",998,"77,928",0.19,0.99,0.82
0.5,"2,772",120,0.04,"93,263","327,307","1,118","77,808",0.19,0.99,0.81
0.51,"2,787",124,0.04,"96,050","324,520","1,242","77,684",0.19,0.98,0.81
0.52,"2,185",104,0.05,"98,235","322,335","1,346","77,580",0.19,0.98,0.80
0.53,"4,238",207,0.05,"102,473","318,097","1,553","77,373",0.20,0.98,0.79
0.54,"2,802",152,0.05,"105,275","315,295","1,705","77,221",0.20,0.98,0.79
0.55,"3,213",189,0.06,"108,488","312,082","1,894","77,032",0.20,0.98,0.78
0.56,"3,556",204,0.05,"112,044","308,526","2,098","76,828",0.20,0.97,0.77
0.57,"4,653",271,0.06,"116,697","303,873","2,369","76,557",0.20,0.97,0.76
0.58,"4,209",273,0.06,"120,906","299,664","2,642","76,284",0.20,0.97,0.75
0.59,"3,681",256,0.07,"124,587","295,983","2,898","76,028",0.20,0.96,0.74
0.6,"3,675",259,0.07,"128,262","292,308","3,157","75,769",0.21,0.96,0.74
0.61,"4,389",341,0.07,"132,651","287,919","3,498","75,428",0.21,0.96,0.73
0.62,"4,581",373,0.08,"137,232","283,338","3,871","75,055",0.21,0.95,0.72
0.63,"4,534",372,0.08,"141,766","278,804","4,243","74,683",0.21,0.95,0.71
0.64,"4,889",429,0.08,"146,655","273,915","4,672","74,254",0.21,0.94,0.70
0.65,"5,120",474,0.08,"151,775","268,795","5,146","73,780",0.22,0.93,0.69
0.66,"4,421",448,0.09,"156,196","264,374","5,594","73,332",0.22,0.93,0.68
0.67,"5,474",562,0.09,"161,670","258,900","6,156","72,770",0.22,0.92,0.66
0.68,"6,834",698,0.09,"168,504","252,066","6,854","72,072",0.22,0.91,0.65
0.69,"5,273",596,0.10,"173,777","246,793","7,450","71,476",0.22,0.91,0.64
0.7,"5,744",671,0.10,"179,521","241,049","8,121","70,805",0.23,0.90,0.62
0.71,"6,241",777,0.11,"185,762","234,808","8,898","70,028",0.23,0.89,0.61
0.72,"7,728",961,0.11,"193,490","227,080","9,859","69,067",0.23,0.88,0.59
0.73,"7,155",957,0.12,"200,645","219,925","10,816","68,110",0.24,0.86,0.58
0.74,"7,073",964,0.12,"207,718","212,852","11,780","67,146",0.24,0.85,0.56
0.75,"6,897","1,033",0.13,"214,615","205,955","12,813","66,113",0.24,0.84,0.54
0.76,"6,378",993,0.13,"220,993","199,577","13,806","65,120",0.25,0.83,0.53
0.77,"8,602","1,335",0.13,"229,595","190,975","15,141","63,785",0.25,0.81,0.51
0.78,"8,743","1,451",0.14,"238,338","182,232","16,592","62,334",0.25,0.79,0.49
0.79,"10,262","1,702",0.14,"248,600","171,970","18,294","60,632",0.26,0.77,0.47
0.8,"8,212","1,527",0.16,"256,812","163,758","19,821","59,105",0.27,0.75,0.45
0.81,"11,022","2,029",0.16,"267,834","152,736","21,850","57,076",0.27,0.72,0.42
0.82,"10,303","1,987",0.16,"278,137","142,433","23,837","55,089",0.28,0.70,0.40
0.83,"12,063","2,478",0.17,"290,200","130,370","26,315","52,611",0.29,0.67,0.37
0.84,"12,538","2,746",0.18,"302,738","117,832","29,061","49,865",0.30,0.63,0.34
0.85,"12,039","2,759",0.19,"314,777","105,793","31,820","47,106",0.31,0.60,0.31
0.86,"11,397","2,854",0.20,"326,174","94,396","34,674","44,252",0.32,0.56,0.28
0.87,"12,724","3,350",0.21,"338,898","81,672","38,024","40,902",0.33,0.52,0.25
0.88,"10,858","3,175",0.23,"349,756","70,814","41,199","37,727",0.35,0.48,0.22
0.89,"10,992","3,456",0.24,"360,748","59,822","44,655","34,271",0.36,0.43,0.19
