p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",128,0.03,"4,206","416,364",128,"78,798",0.16,1.00,0.99
0.01,"6,125",205,0.03,"10,331","410,239",333,"78,593",0.16,1.00,0.98
0.02,"9,383",382,0.04,"19,714","400,856",715,"78,211",0.16,0.99,0.96
0.03,"11,282",560,0.05,"30,996","389,574","1,275","77,651",0.17,0.98,0.94
0.04,"12,636",689,0.05,"43,632","376,938","1,964","76,962",0.17,0.98,0.91
0.05,"13,027",770,0.06,"56,659","363,911","2,734","76,192",0.17,0.97,0.88
0.06,"13,593",890,0.06,"70,252","350,318","3,624","75,302",0.18,0.95,0.85
0.07,"14,339","1,055",0.07,"84,591","335,979","4,679","74,247",0.18,0.94,0.82
0.08,"14,342","1,164",0.08,"98,933","321,637","5,843","73,083",0.19,0.93,0.79
0.09,"14,489","1,253",0.08,"113,422","307,148","7,096","71,830",0.19,0.91,0.76
0.1,"14,544","1,352",0.09,"127,966","292,604","8,448","70,478",0.19,0.89,0.73
0.11,"14,778","1,541",0.09,"142,744","277,826","9,989","68,937",0.20,0.87,0.69
0.12,"14,673","1,549",0.10,"157,417","263,153","11,538","67,388",0.20,0.85,0.66
0.13,"14,386","1,667",0.10,"171,803","248,767","13,205","65,721",0.21,0.83,0.63
0.14,"14,563","1,779",0.11,"186,366","234,204","14,984","63,942",0.21,0.81,0.60
0.15,"14,173","1,891",0.12,"200,539","220,031","16,875","62,051",0.22,0.79,0.56
0.16,"13,692","1,963",0.13,"214,231","206,339","18,838","60,088",0.23,0.76,0.53
0.17,"13,224","1,950",0.13,"227,455","193,115","20,788","58,138",0.23,0.74,0.50
0.18,"12,666","2,003",0.14,"240,121","180,449","22,791","56,135",0.24,0.71,0.47
0.19,"12,150","1,932",0.14,"252,271","168,299","24,723","54,203",0.24,0.69,0.45
0.2,"11,207","1,991",0.15,"263,478","157,092","26,714","52,212",0.25,0.66,0.42
0.21,"10,714","1,950",0.15,"274,192","146,378","28,664","50,262",0.26,0.64,0.39
0.22,"10,288","2,009",0.16,"284,480","136,090","30,673","48,253",0.26,0.61,0.37
0.23,"9,502","1,850",0.16,"293,982","126,588","32,523","46,403",0.27,0.59,0.35
0.24,"8,922","1,866",0.17,"302,904","117,666","34,389","44,537",0.27,0.56,0.32
0.25,"8,485","1,804",0.18,"311,389","109,181","36,193","42,733",0.28,0.54,0.30
0.26,"7,947","1,779",0.18,"319,336","101,234","37,972","40,954",0.29,0.52,0.28
0.27,"7,216","1,654",0.19,"326,552","94,018","39,626","39,300",0.29,0.50,0.27
0.28,"6,814","1,637",0.19,"333,366","87,204","41,263","37,663",0.30,0.48,0.25
0.29,"6,055","1,538",0.20,"339,421","81,149","42,801","36,125",0.31,0.46,0.23
0.3,"5,531","1,423",0.20,"344,952","75,618","44,224","34,702",0.31,0.44,0.22
0.31,"5,264","1,493",0.22,"350,216","70,354","45,717","33,209",0.32,0.42,0.21
0.32,"4,820","1,384",0.22,"355,036","65,534","47,101","31,825",0.33,0.40,0.19
0.33,"4,484","1,308",0.23,"359,520","61,050","48,409","30,517",0.33,0.39,0.18
0.34,"4,148","1,269",0.23,"363,668","56,902","49,678","29,248",0.34,0.37,0.17
0.35,"3,812","1,182",0.24,"367,480","53,090","50,860","28,066",0.35,0.36,0.16
0.36,"3,517","1,100",0.24,"370,997","49,573","51,960","26,966",0.35,0.34,0.15
0.37,"3,272","1,160",0.26,"374,269","46,301","53,120","25,806",0.36,0.33,0.14
0.38,"3,049","1,064",0.26,"377,318","43,252","54,184","24,742",0.36,0.31,0.14
0.39,"2,853",991,0.26,"380,171","40,399","55,175","23,751",0.37,0.30,0.13
0.4,"2,525",959,0.28,"382,696","37,874","56,134","22,792",0.38,0.29,0.12
0.41,"2,372",915,0.28,"385,068","35,502","57,049","21,877",0.38,0.28,0.11
0.42,"2,147",858,0.29,"387,215","33,355","57,907","21,019",0.39,0.27,0.11
0.43,"1,929",826,0.30,"389,144","31,426","58,733","20,193",0.39,0.26,0.10
0.44,"1,793",753,0.30,"390,937","29,633","59,486","19,440",0.40,0.25,0.10
0.45,"1,671",766,0.31,"392,608","27,962","60,252","18,674",0.40,0.24,0.09
0.46,"1,575",699,0.31,"394,183","26,387","60,951","17,975",0.41,0.23,0.09
0.47,"1,461",609,0.29,"395,644","24,926","61,560","17,366",0.41,0.22,0.08
0.48,"1,398",633,0.31,"397,042","23,528","62,193","16,733",0.42,0.21,0.08
0.49,"1,265",601,0.32,"398,307","22,263","62,794","16,132",0.42,0.20,0.08
0.5,"1,191",583,0.33,"399,498","21,072","63,377","15,549",0.42,0.20,0.07
0.51,"1,119",571,0.34,"400,617","19,953","63,948","14,978",0.43,0.19,0.07
0.52,"1,007",564,0.36,"401,624","18,946","64,512","14,414",0.43,0.18,0.07
0.53,954,496,0.34,"402,578","17,992","65,008","13,918",0.44,0.18,0.06
0.54,939,483,0.34,"403,517","17,053","65,491","13,435",0.44,0.17,0.06
0.55,842,450,0.35,"404,359","16,211","65,941","12,985",0.44,0.16,0.06
0.56,798,434,0.35,"405,157","15,413","66,375","12,551",0.45,0.16,0.06
0.57,761,488,0.39,"405,918","14,652","66,863","12,063",0.45,0.15,0.05
0.58,725,482,0.40,"406,643","13,927","67,345","11,581",0.45,0.15,0.05
0.59,756,409,0.35,"407,399","13,171","67,754","11,172",0.46,0.14,0.05
0.6,671,424,0.39,"408,070","12,500","68,178","10,748",0.46,0.14,0.05
