p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"13,187",0,0.00,"13,187","407,383",0,"78,926",0.16,1.00,0.97
0.1,"50,291",0,0.00,"63,478","357,092",0,"78,926",0.18,1.00,0.87
0.2,"75,969",0,0.00,"139,447","281,123",0,"78,926",0.22,1.00,0.72
0.3,"84,122",0,0.00,"223,569","197,001",0,"78,926",0.29,1.00,0.55
0.4,"76,642",0,0.00,"300,211","120,359",0,"78,926",0.40,1.00,0.40
0.5,"57,450",4,0.00,"357,661","62,909",4,"78,922",0.56,1.00,0.28
0.6,"35,783",143,0.00,"393,444","27,126",147,"78,779",0.74,1.00,0.21
0.7,"17,689","2,733",0.13,"411,133","9,437","2,880","76,046",0.89,0.96,0.17
0.8,"7,220","13,726",0.66,"418,353","2,217","16,606","62,320",0.97,0.79,0.13
0.9,"2,079","30,035",0.94,"420,432",138,"46,641","32,285",1.00,0.41,0.06
1.0,138,"32,285",1.00,"420,570",0,"78,926",0,nan,0.00,0.00
