p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,402",214,0.05,"4,402","416,168",214,"78,712",0.16,1.00,0.99
0.01,"3,095",175,0.05,"7,497","413,073",389,"78,537",0.16,1.00,0.98
0.02,"3,335",147,0.04,"10,832","409,738",536,"78,390",0.16,0.99,0.98
0.03,"5,410",312,0.05,"16,242","404,328",848,"78,078",0.16,0.99,0.97
0.04,"5,779",323,0.05,"22,021","398,549","1,171","77,755",0.16,0.99,0.95
0.05,"5,957",337,0.05,"27,978","392,592","1,508","77,418",0.16,0.98,0.94
0.06,"6,270",360,0.05,"34,248","386,322","1,868","77,058",0.17,0.98,0.93
0.07,"6,967",424,0.06,"41,215","379,355","2,292","76,634",0.17,0.97,0.91
0.08,"6,607",486,0.07,"47,822","372,748","2,778","76,148",0.17,0.96,0.90
0.09,"5,538",395,0.07,"53,360","367,210","3,173","75,753",0.17,0.96,0.89
0.1,"5,704",372,0.06,"59,064","361,506","3,545","75,381",0.17,0.96,0.87
0.11,"4,248",319,0.07,"63,312","357,258","3,864","75,062",0.17,0.95,0.87
0.12,"3,957",318,0.07,"67,269","353,301","4,182","74,744",0.17,0.95,0.86
0.13,"3,427",282,0.08,"70,696","349,874","4,464","74,462",0.18,0.94,0.85
0.14,"2,975",250,0.08,"73,671","346,899","4,714","74,212",0.18,0.94,0.84
0.15,"2,721",235,0.08,"76,392","344,178","4,949","73,977",0.18,0.94,0.84
0.16,"2,439",172,0.07,"78,831","341,739","5,121","73,805",0.18,0.94,0.83
0.17,"2,271",221,0.09,"81,102","339,468","5,342","73,584",0.18,0.93,0.83
0.18,"2,582",243,0.09,"83,684","336,886","5,585","73,341",0.18,0.93,0.82
0.19,"2,186",219,0.09,"85,870","334,700","5,804","73,122",0.18,0.93,0.82
0.2,"2,203",224,0.09,"88,073","332,497","6,028","72,898",0.18,0.92,0.81
0.21,"2,921",288,0.09,"90,994","329,576","6,316","72,610",0.18,0.92,0.81
0.22,"3,018",305,0.09,"94,012","326,558","6,621","72,305",0.18,0.92,0.80
0.23,"2,602",291,0.10,"96,614","323,956","6,912","72,014",0.18,0.91,0.79
0.24,"2,950",357,0.11,"99,564","321,006","7,269","71,657",0.18,0.91,0.79
0.25,"3,866",448,0.10,"103,430","317,140","7,717","71,209",0.18,0.90,0.78
0.26,"3,770",403,0.10,"107,200","313,370","8,120","70,806",0.18,0.90,0.77
0.27,"4,343",511,0.11,"111,543","309,027","8,631","70,295",0.19,0.89,0.76
0.28,"3,874",486,0.11,"115,417","305,153","9,117","69,809",0.19,0.88,0.75
0.29,"5,271",621,0.11,"120,688","299,882","9,738","69,188",0.19,0.88,0.74
0.3,"4,554",581,0.11,"125,242","295,328","10,319","68,607",0.19,0.87,0.73
0.31,"5,820",688,0.11,"131,062","289,508","11,007","67,919",0.19,0.86,0.72
0.32,"5,763",712,0.11,"136,825","283,745","11,719","67,207",0.19,0.85,0.70
0.33,"5,245",686,0.12,"142,070","278,500","12,405","66,521",0.19,0.84,0.69
0.34,"6,439",822,0.11,"148,509","272,061","13,227","65,699",0.19,0.83,0.68
0.35,"7,050",969,0.12,"155,559","265,011","14,196","64,730",0.20,0.82,0.66
0.36,"7,105",991,0.12,"162,664","257,906","15,187","63,739",0.20,0.81,0.64
0.37,"6,164",888,0.13,"168,828","251,742","16,075","62,851",0.20,0.80,0.63
0.38,"7,303","1,078",0.13,"176,131","244,439","17,153","61,773",0.20,0.78,0.61
0.39,"8,351","1,278",0.13,"184,482","236,088","18,431","60,495",0.20,0.77,0.59
0.4,"7,194","1,046",0.13,"191,676","228,894","19,477","59,449",0.21,0.75,0.58
0.41,"7,275","1,190",0.14,"198,951","221,619","20,667","58,259",0.21,0.74,0.56
0.42,"7,397","1,035",0.12,"206,348","214,222","21,702","57,224",0.21,0.73,0.54
0.43,"6,989","1,222",0.15,"213,337","207,233","22,924","56,002",0.21,0.71,0.53
0.44,"6,557","1,183",0.15,"219,894","200,676","24,107","54,819",0.21,0.69,0.51
0.45,"7,823","1,360",0.15,"227,717","192,853","25,467","53,459",0.22,0.68,0.49
