p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",52,0.01,"4,206","416,364",52,"78,874",0.16,1.00,0.99
0.1,"178,087","9,761",0.05,"182,293","238,277","9,813","69,113",0.22,0.88,0.62
0.2,"121,681","17,988",0.13,"303,974","116,596","27,801","51,125",0.30,0.65,0.34
0.3,"57,531","15,468",0.21,"361,505","59,065","43,269","35,657",0.38,0.45,0.19
0.4,"28,188","11,335",0.29,"389,693","30,877","54,604","24,322",0.44,0.31,0.11
0.5,"14,389","8,110",0.36,"404,082","16,488","62,714","16,212",0.50,0.21,0.07
0.6,"7,783","6,056",0.44,"411,865","8,705","68,770","10,156",0.54,0.13,0.04
0.7,"4,349","3,941",0.48,"416,214","4,356","72,711","6,215",0.59,0.08,0.02
0.8,"2,317","2,688",0.54,"418,531","2,039","75,399","3,527",0.63,0.04,0.01
0.9,"1,166","1,672",0.59,"419,697",873,"77,071","1,855",0.68,0.02,0.01
1.0,873,"1,855",0.68,"420,570",0,"78,926",0,nan,0.00,0.00
