p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,493,6,0.01,493,"420,077",6,"78,920",0.16,1.00,1.00
0.01,"1,965",30,0.02,"2,458","418,112",36,"78,890",0.16,1.00,1.00
0.02,"4,718",75,0.02,"7,176","413,394",111,"78,815",0.16,1.00,0.99
0.03,"7,554",198,0.03,"14,730","405,840",309,"78,617",0.16,1.00,0.97
0.04,"9,959",324,0.03,"24,689","395,881",633,"78,293",0.17,0.99,0.95
0.05,"11,660",424,0.04,"36,349","384,221","1,057","77,869",0.17,0.99,0.93
0.06,"12,634",539,0.04,"48,983","371,587","1,596","77,330",0.17,0.98,0.90
0.07,"13,835",693,0.05,"62,818","357,752","2,289","76,637",0.18,0.97,0.87
0.08,"14,459",905,0.06,"77,277","343,293","3,194","75,732",0.18,0.96,0.84
0.09,"15,193",995,0.06,"92,470","328,100","4,189","74,737",0.19,0.95,0.81
0.1,"15,612","1,159",0.07,"108,082","312,488","5,348","73,578",0.19,0.93,0.77
0.11,"15,924","1,275",0.07,"124,006","296,564","6,623","72,303",0.20,0.92,0.74
0.12,"15,856","1,386",0.08,"139,862","280,708","8,009","70,917",0.20,0.90,0.70
0.13,"15,794","1,491",0.09,"155,656","264,914","9,500","69,426",0.21,0.88,0.67
0.14,"15,341","1,595",0.09,"170,997","249,573","11,095","67,831",0.21,0.86,0.64
0.15,"14,788","1,680",0.10,"185,785","234,785","12,775","66,151",0.22,0.84,0.60
0.16,"14,414","1,729",0.11,"200,199","220,371","14,504","64,422",0.23,0.82,0.57
0.17,"13,480","1,625",0.11,"213,679","206,891","16,129","62,797",0.23,0.80,0.54
0.18,"13,188","1,724",0.12,"226,867","193,703","17,853","61,073",0.24,0.77,0.51
0.19,"12,201","1,764",0.13,"239,068","181,502","19,617","59,309",0.25,0.75,0.48
0.2,"11,391","1,741",0.13,"250,459","170,111","21,358","57,568",0.25,0.73,0.46
0.21,"10,642","1,713",0.14,"261,101","159,469","23,071","55,855",0.26,0.71,0.43
0.22,"9,972","1,694",0.15,"271,073","149,497","24,765","54,161",0.27,0.69,0.41
0.23,"9,619","1,696",0.15,"280,692","139,878","26,461","52,465",0.27,0.66,0.39
0.24,"8,930","1,662",0.16,"289,622","130,948","28,123","50,803",0.28,0.64,0.36
0.25,"8,366","1,697",0.17,"297,988","122,582","29,820","49,106",0.29,0.62,0.34
0.26,"7,685","1,613",0.17,"305,673","114,897","31,433","47,493",0.29,0.60,0.33
0.27,"7,070","1,541",0.18,"312,743","107,827","32,974","45,952",0.30,0.58,0.31
