p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.01,176,5,0.03,177,"420,393",5,"78,921",0.16,1.00,1.00
0.02,"1,674",41,0.02,"1,851","418,719",46,"78,880",0.16,1.00,1.00
0.03,"6,430",214,0.03,"8,281","412,289",260,"78,666",0.16,1.00,0.98
0.04,"13,013",532,0.04,"21,294","399,276",792,"78,134",0.16,0.99,0.96
0.05,"16,606",848,0.05,"37,900","382,670","1,640","77,286",0.17,0.98,0.92
0.06,"18,408","1,063",0.05,"56,308","364,262","2,703","76,223",0.17,0.97,0.88
0.07,"19,384","1,291",0.06,"75,692","344,878","3,994","74,932",0.18,0.95,0.84
0.08,"20,175","1,599",0.07,"95,867","324,703","5,593","73,333",0.18,0.93,0.80
0.09,"20,400","1,748",0.08,"116,267","304,303","7,341","71,585",0.19,0.91,0.75
0.1,"20,598","1,995",0.09,"136,865","283,705","9,336","69,590",0.20,0.88,0.71
0.11,"20,795","2,237",0.10,"157,660","262,910","11,573","67,353",0.20,0.85,0.66
0.12,"20,392","2,409",0.11,"178,052","242,518","13,982","64,944",0.21,0.82,0.62
0.13,"20,231","2,579",0.11,"198,283","222,287","16,561","62,365",0.22,0.79,0.57
0.14,"19,236","2,790",0.13,"217,519","203,051","19,351","59,575",0.23,0.75,0.53
0.15,"18,403","2,792",0.13,"235,922","184,648","22,143","56,783",0.24,0.72,0.48
0.16,"17,165","2,676",0.13,"253,087","167,483","24,819","54,107",0.24,0.69,0.44
0.17,"15,665","2,849",0.15,"268,752","151,818","27,668","51,258",0.25,0.65,0.41
0.18,"14,613","2,796",0.16,"283,365","137,205","30,464","48,462",0.26,0.61,0.37
0.19,"13,363","2,617",0.16,"296,728","123,842","33,081","45,845",0.27,0.58,0.34
0.2,"12,233","2,584",0.17,"308,961","111,609","35,665","43,261",0.28,0.55,0.31
0.21,"11,191","2,479",0.18,"320,152","100,418","38,144","40,782",0.29,0.52,0.28
0.22,"10,069","2,368",0.19,"330,221","90,349","40,512","38,414",0.30,0.49,0.26
0.23,"8,789","2,182",0.20,"339,010","81,560","42,694","36,232",0.31,0.46,0.24
0.24,"7,882","2,091",0.21,"346,892","73,678","44,785","34,141",0.32,0.43,0.22
0.25,"7,109","1,977",0.22,"354,001","66,569","46,762","32,164",0.33,0.41,0.20
0.26,"6,259","1,879",0.23,"360,260","60,310","48,641","30,285",0.33,0.38,0.18
0.27,"5,713","1,724",0.23,"365,973","54,597","50,365","28,561",0.34,0.36,0.17
0.28,"4,981","1,588",0.24,"370,954","49,616","51,953","26,973",0.35,0.34,0.15
0.29,"4,535","1,604",0.26,"375,489","45,081","53,557","25,369",0.36,0.32,0.14
0.3,"4,087","1,435",0.26,"379,576","40,994","54,992","23,934",0.37,0.30,0.13
0.31,"3,686","1,352",0.27,"383,262","37,308","56,344","22,582",0.38,0.29,0.12
0.32,"3,172","1,233",0.28,"386,434","34,136","57,577","21,349",0.38,0.27,0.11
0.33,"2,797","1,190",0.30,"389,231","31,339","58,767","20,159",0.39,0.26,0.10
0.34,"2,466","1,069",0.30,"391,697","28,873","59,836","19,090",0.40,0.24,0.10
0.35,"2,286","1,030",0.31,"393,983","26,587","60,866","18,060",0.40,0.23,0.09
0.36,"2,018",849,0.30,"396,001","24,569","61,715","17,211",0.41,0.22,0.08
0.37,"1,912",894,0.32,"397,913","22,657","62,609","16,317",0.42,0.21,0.08
0.38,"1,712",815,0.32,"399,625","20,945","63,424","15,502",0.43,0.20,0.07
0.39,"1,521",817,0.35,"401,146","19,424","64,241","14,685",0.43,0.19,0.07
0.4,"1,345",723,0.35,"402,491","18,079","64,964","13,962",0.44,0.18,0.06
0.41,"1,286",661,0.34,"403,777","16,793","65,625","13,301",0.44,0.17,0.06
0.42,"1,175",640,0.35,"404,952","15,618","66,265","12,661",0.45,0.16,0.06
0.43,"1,096",660,0.38,"406,048","14,522","66,925","12,001",0.45,0.15,0.05
0.44,"1,046",654,0.38,"407,094","13,476","67,579","11,347",0.46,0.14,0.05
0.45,956,582,0.38,"408,050","12,520","68,161","10,765",0.46,0.14,0.05
0.46,816,561,0.41,"408,866","11,704","68,722","10,204",0.47,0.13,0.04
0.47,832,531,0.39,"409,698","10,872","69,253","9,673",0.47,0.12,0.04
0.48,757,533,0.41,"410,455","10,115","69,786","9,140",0.47,0.12,0.04
0.49,738,483,0.40,"411,193","9,377","70,269","8,657",0.48,0.11,0.04
0.5,682,466,0.41,"411,875","8,695","70,735","8,191",0.49,0.10,0.03
0.51,645,486,0.43,"412,520","8,050","71,221","7,705",0.49,0.10,0.03
0.52,625,452,0.42,"413,145","7,425","71,673","7,253",0.49,0.09,0.03
0.53,606,422,0.41,"413,751","6,819","72,095","6,831",0.50,0.09,0.03
0.54,554,457,0.45,"414,305","6,265","72,552","6,374",0.50,0.08,0.03
0.55,495,416,0.46,"414,800","5,770","72,968","5,958",0.51,0.08,0.02
0.56,478,418,0.47,"415,278","5,292","73,386","5,540",0.51,0.07,0.02
0.57,432,378,0.47,"415,710","4,860","73,764","5,162",0.52,0.07,0.02
0.58,437,411,0.48,"416,147","4,423","74,175","4,751",0.52,0.06,0.02
0.59,393,373,0.49,"416,540","4,030","74,548","4,378",0.52,0.06,0.02
0.6,414,382,0.48,"416,954","3,616","74,930","3,996",0.52,0.05,0.02
0.61,365,336,0.48,"417,319","3,251","75,266","3,660",0.53,0.05,0.01
0.62,371,342,0.48,"417,690","2,880","75,608","3,318",0.54,0.04,0.01
0.63,324,339,0.51,"418,014","2,556","75,947","2,979",0.54,0.04,0.01
0.64,269,284,0.51,"418,283","2,287","76,231","2,695",0.54,0.03,0.01
0.65,283,272,0.49,"418,566","2,004","76,503","2,423",0.55,0.03,0.01
0.66,255,269,0.51,"418,821","1,749","76,772","2,154",0.55,0.03,0.01
0.67,202,224,0.53,"419,023","1,547","76,996","1,930",0.56,0.02,0.01
0.68,193,224,0.54,"419,216","1,354","77,220","1,706",0.56,0.02,0.01
0.69,157,198,0.56,"419,373","1,197","77,418","1,508",0.56,0.02,0.01
0.7,173,194,0.53,"419,546","1,024","77,612","1,314",0.56,0.02,0.00
