p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"7,231",73,0.01,"7,231","413,339",73,"78,853",0.16,1.00,0.99
0.01,"1,190",16,0.01,"8,421","412,149",89,"78,837",0.16,1.00,0.98
0.02,"1,361",23,0.02,"9,782","410,788",112,"78,814",0.16,1.00,0.98
0.03,"1,451",26,0.02,"11,233","409,337",138,"78,788",0.16,1.00,0.98
0.04,"1,657",33,0.02,"12,890","407,680",171,"78,755",0.16,1.00,0.97
0.05,"1,895",35,0.02,"14,785","405,785",206,"78,720",0.16,1.00,0.97
0.06,"2,060",43,0.02,"16,845","403,725",249,"78,677",0.16,1.00,0.97
0.07,"2,217",43,0.02,"19,062","401,508",292,"78,634",0.16,1.00,0.96
0.08,"2,610",52,0.02,"21,672","398,898",344,"78,582",0.16,1.00,0.96
0.09,"2,844",67,0.02,"24,516","396,054",411,"78,515",0.17,0.99,0.95
0.1,"2,928",77,0.03,"27,444","393,126",488,"78,438",0.17,0.99,0.94
0.11,"3,312",78,0.02,"30,756","389,814",566,"78,360",0.17,0.99,0.94
0.12,"3,555",94,0.03,"34,311","386,259",660,"78,266",0.17,0.99,0.93
0.13,"3,748",124,0.03,"38,059","382,511",784,"78,142",0.17,0.99,0.92
0.14,"4,092",124,0.03,"42,151","378,419",908,"78,018",0.17,0.99,0.91
0.15,"4,370",133,0.03,"46,521","374,049","1,041","77,885",0.17,0.99,0.90
0.16,"4,654",165,0.03,"51,175","369,395","1,206","77,720",0.17,0.98,0.90
0.17,"5,051",206,0.04,"56,226","364,344","1,412","77,514",0.18,0.98,0.88
0.18,"5,163",213,0.04,"61,389","359,181","1,625","77,301",0.18,0.98,0.87
0.19,"5,535",222,0.04,"66,924","353,646","1,847","77,079",0.18,0.98,0.86
0.2,"5,776",249,0.04,"72,700","347,870","2,096","76,830",0.18,0.97,0.85
0.21,"6,171",249,0.04,"78,871","341,699","2,345","76,581",0.18,0.97,0.84
0.22,"6,413",311,0.05,"85,284","335,286","2,656","76,270",0.19,0.97,0.82
0.23,"6,777",350,0.05,"92,061","328,509","3,006","75,920",0.19,0.96,0.81
0.24,"6,870",352,0.05,"98,931","321,639","3,358","75,568",0.19,0.96,0.80
0.25,"7,265",427,0.06,"106,196","314,374","3,785","75,141",0.19,0.95,0.78
0.26,"7,403",468,0.06,"113,599","306,971","4,253","74,673",0.20,0.95,0.76
0.27,"7,654",524,0.06,"121,253","299,317","4,777","74,149",0.20,0.94,0.75
0.28,"8,047",539,0.06,"129,300","291,270","5,316","73,610",0.20,0.93,0.73
0.29,"8,338",583,0.07,"137,638","282,932","5,899","73,027",0.21,0.93,0.71
0.3,"8,537",660,0.07,"146,175","274,395","6,559","72,367",0.21,0.92,0.69
0.31,"8,692",691,0.07,"154,867","265,703","7,250","71,676",0.21,0.91,0.68
0.32,"8,915",792,0.08,"163,782","256,788","8,042","70,884",0.22,0.90,0.66
0.33,"8,882",745,0.08,"172,664","247,906","8,787","70,139",0.22,0.89,0.64
0.34,"9,002",882,0.09,"181,666","238,904","9,669","69,257",0.22,0.88,0.62
0.35,"9,132",941,0.09,"190,798","229,772","10,610","68,316",0.23,0.87,0.60
