p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"1,456",0,0.00,"1,456","401,263",0,"78,926",0.16,1.00,1.00
0.05,"21,950",133,0.01,"23,406","379,313",133,"78,793",0.17,1.00,0.95
0.1,"31,497",464,0.01,"54,903","347,816",597,"78,329",0.18,0.99,0.88
0.15,"32,571",779,0.02,"87,474","315,245","1,376","77,550",0.20,0.98,0.82
0.2,"31,826","1,208",0.04,"119,300","283,419","2,584","76,342",0.21,0.97,0.75
0.25,"30,552","1,613",0.05,"149,852","252,867","4,197","74,729",0.23,0.95,0.68
0.3,"29,559","2,053",0.06,"179,411","223,308","6,250","72,676",0.25,0.92,0.61
0.35,"28,284","2,514",0.08,"207,695","195,024","8,764","70,162",0.26,0.89,0.55
0.4,"26,623","3,008",0.10,"234,318","168,401","11,772","67,154",0.29,0.85,0.49
0.45,"25,055","3,352",0.12,"259,373","143,346","15,124","63,802",0.31,0.81,0.43
0.5,"23,406","3,998",0.15,"282,779","119,940","19,122","59,804",0.33,0.76,0.37
0.55,"21,469","4,515",0.17,"304,248","98,471","23,637","55,289",0.36,0.70,0.32
0.6,"19,703","4,892",0.20,"323,951","78,768","28,529","50,397",0.39,0.64,0.27
0.65,"17,981","5,591",0.24,"341,932","60,787","34,120","44,806",0.42,0.57,0.22
0.7,"15,860","6,084",0.28,"357,792","44,927","40,204","38,722",0.46,0.49,0.17
0.75,"13,688","6,389",0.32,"371,480","31,239","46,593","32,333",0.51,0.41,0.13
0.8,"11,292","6,653",0.37,"382,772","19,947","53,246","25,680",0.56,0.33,0.09
0.85,"8,832","6,887",0.44,"391,604","11,115","60,133","18,793",0.63,0.24,0.06
0.9,"6,227","7,042",0.53,"397,831","4,888","67,175","11,751",0.71,0.15,0.03
0.95,"3,562","6,499",0.65,"401,393","1,326","73,674","5,252",0.80,0.07,0.01
1.0,"1,326","5,252",0.80,"402,719",0,"78,926",0,nan,0.00,0.00
