p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,185,0,0.00,185,"420,385",0,"78,926",0.16,1.00,1.00
0.2,"10,087",121,0.01,"10,272","410,298",121,"78,805",0.16,1.00,0.98
0.3,"62,697","2,498",0.04,"72,969","347,601","2,619","76,307",0.18,0.97,0.85
0.4,"143,414","13,490",0.09,"216,383","204,187","16,109","62,817",0.24,0.80,0.53
0.5,"135,993","27,099",0.17,"352,376","68,194","43,208","35,718",0.34,0.45,0.21
0.6,"54,860","22,833",0.29,"407,236","13,334","66,041","12,885",0.49,0.16,0.05
0.7,"12,591","11,496",0.48,"419,827",743,"77,537","1,389",0.65,0.02,0.00
0.8,735,"1,379",0.65,"420,562",8,"78,916",10,0.56,0.00,0.00
0.9,8,10,0.56,"420,570",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
