p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,900",80,0.01,"6,900","395,819",80,"78,846",0.17,1.00,0.99
0.05,"7,495",129,0.02,"14,395","388,324",209,"78,717",0.17,1.00,0.97
0.1,"12,562",300,0.02,"26,957","375,762",509,"78,417",0.17,0.99,0.94
0.15,"19,175",554,0.03,"46,132","356,587","1,063","77,863",0.18,0.99,0.90
0.2,"26,025","1,043",0.04,"72,157","330,562","2,106","76,820",0.19,0.97,0.85
0.25,"33,129","1,758",0.05,"105,286","297,433","3,864","75,062",0.20,0.95,0.77
0.3,"39,632","2,727",0.06,"144,918","257,801","6,591","72,335",0.22,0.92,0.69
0.35,"43,558","4,089",0.09,"188,476","214,243","10,680","68,246",0.24,0.86,0.59
0.4,"43,633","5,607",0.11,"232,109","170,610","16,287","62,639",0.27,0.79,0.48
0.45,"40,725","6,810",0.14,"272,834","129,885","23,097","55,829",0.30,0.71,0.39
0.5,"35,564","7,762",0.18,"308,398","94,321","30,859","48,067",0.34,0.61,0.30
0.55,"28,576","8,208",0.22,"336,974","65,745","39,067","39,859",0.38,0.51,0.22
0.6,"21,548","7,869",0.27,"358,522","44,197","46,936","31,990",0.42,0.41,0.16
0.65,"15,577","7,223",0.32,"374,099","28,620","54,159","24,767",0.46,0.31,0.11
0.7,"10,587","6,212",0.37,"384,686","18,033","60,371","18,555",0.51,0.24,0.08
0.75,"6,980","5,365",0.43,"391,666","11,053","65,736","13,190",0.54,0.17,0.05
0.8,"4,504","4,135",0.48,"396,170","6,549","69,871","9,055",0.58,0.11,0.03
0.85,"2,775","3,031",0.52,"398,945","3,774","72,902","6,024",0.61,0.08,0.02
0.9,"1,725","2,105",0.55,"400,670","2,049","75,007","3,919",0.66,0.05,0.01
0.95,956,"1,429",0.60,"401,626","1,093","76,436","2,490",0.69,0.03,0.01
1.0,"1,093","2,490",0.69,"402,719",0,"78,926",0,nan,0.00,0.00
