p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.06,2,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.07,2,0,0.00,4,"420,566",0,"78,926",0.16,1.00,1.00
0.08,35,1,0.03,39,"420,531",1,"78,925",0.16,1.00,1.00
0.09,26,0,0.00,65,"420,505",1,"78,925",0.16,1.00,1.00
0.1,113,1,0.01,178,"420,392",2,"78,924",0.16,1.00,1.00
0.11,239,6,0.02,417,"420,153",8,"78,918",0.16,1.00,1.00
0.12,438,2,0.00,855,"419,715",10,"78,916",0.16,1.00,1.00
0.13,302,9,0.03,"1,157","419,413",19,"78,907",0.16,1.00,1.00
0.14,524,6,0.01,"1,681","418,889",25,"78,901",0.16,1.00,1.00
0.15,274,11,0.04,"1,955","418,615",36,"78,890",0.16,1.00,1.00
0.16,"1,093",25,0.02,"3,048","417,522",61,"78,865",0.16,1.00,0.99
0.17,"1,025",28,0.03,"4,073","416,497",89,"78,837",0.16,1.00,0.99
0.18,"2,059",83,0.04,"6,132","414,438",172,"78,754",0.16,1.00,0.99
0.19,"2,388",83,0.03,"8,520","412,050",255,"78,671",0.16,1.00,0.98
0.2,"3,870",160,0.04,"12,390","408,180",415,"78,511",0.16,0.99,0.97
0.21,"3,383",150,0.04,"15,773","404,797",565,"78,361",0.16,0.99,0.97
0.22,"3,868",174,0.04,"19,641","400,929",739,"78,187",0.16,0.99,0.96
0.23,"5,471",323,0.06,"25,112","395,458","1,062","77,864",0.16,0.99,0.95
0.24,"6,059",316,0.05,"31,171","389,399","1,378","77,548",0.17,0.98,0.93
0.25,"7,611",462,0.06,"38,782","381,788","1,840","77,086",0.17,0.98,0.92
0.26,"7,554",417,0.05,"46,336","374,234","2,257","76,669",0.17,0.97,0.90
0.27,"6,215",406,0.06,"52,551","368,019","2,663","76,263",0.17,0.97,0.89
0.28,"5,750",391,0.06,"58,301","362,269","3,054","75,872",0.17,0.96,0.88
0.29,"5,662",400,0.07,"63,963","356,607","3,454","75,472",0.17,0.96,0.87
0.3,"5,500",429,0.07,"69,463","351,107","3,883","75,043",0.18,0.95,0.85
0.31,"6,234",510,0.08,"75,697","344,873","4,393","74,533",0.18,0.94,0.84
0.32,"4,622",374,0.07,"80,319","340,251","4,767","74,159",0.18,0.94,0.83
0.33,"5,334",474,0.08,"85,653","334,917","5,241","73,685",0.18,0.93,0.82
0.34,"6,200",577,0.09,"91,853","328,717","5,818","73,108",0.18,0.93,0.80
0.35,"6,407",572,0.08,"98,260","322,310","6,390","72,536",0.18,0.92,0.79
0.36,"8,195",819,0.09,"106,455","314,115","7,209","71,717",0.19,0.91,0.77
0.37,"8,675",919,0.10,"115,130","305,440","8,128","70,798",0.19,0.90,0.75
0.38,"9,273",990,0.10,"124,403","296,167","9,118","69,808",0.19,0.88,0.73
0.39,"11,413","1,366",0.11,"135,816","284,754","10,484","68,442",0.19,0.87,0.71
0.4,"10,498","1,363",0.11,"146,314","274,256","11,847","67,079",0.20,0.85,0.68
0.41,"10,595","1,323",0.11,"156,909","263,661","13,170","65,756",0.20,0.83,0.66
0.42,"12,727","1,648",0.11,"169,636","250,934","14,818","64,108",0.20,0.81,0.63
0.43,"12,048","1,717",0.12,"181,684","238,886","16,535","62,391",0.21,0.79,0.60
0.44,"12,148","1,746",0.13,"193,832","226,738","18,281","60,645",0.21,0.77,0.58
0.45,"13,476","2,094",0.13,"207,308","213,262","20,375","58,551",0.22,0.74,0.54
0.46,"11,030","1,738",0.14,"218,338","202,232","22,113","56,813",0.22,0.72,0.52
0.47,"10,177","1,704",0.14,"228,515","192,055","23,817","55,109",0.22,0.70,0.49
0.48,"10,577","1,846",0.15,"239,092","181,478","25,663","53,263",0.23,0.67,0.47
0.49,"11,981","2,238",0.16,"251,073","169,497","27,901","51,025",0.23,0.65,0.44
0.5,"9,041","1,662",0.16,"260,114","160,456","29,563","49,363",0.24,0.63,0.42
0.51,"10,440","2,121",0.17,"270,554","150,016","31,684","47,242",0.24,0.60,0.39
0.52,"8,790","1,795",0.17,"279,344","141,226","33,479","45,447",0.24,0.58,0.37
0.53,"9,612","2,037",0.17,"288,956","131,614","35,516","43,410",0.25,0.55,0.35
0.54,"9,976","2,103",0.17,"298,932","121,638","37,619","41,307",0.25,0.52,0.33
0.55,"9,002","1,991",0.18,"307,934","112,636","39,610","39,316",0.26,0.50,0.30
0.56,"7,733","1,846",0.19,"315,667","104,903","41,456","37,470",0.26,0.47,0.29
0.57,"7,983","1,993",0.20,"323,650","96,920","43,449","35,477",0.27,0.45,0.27
0.58,"7,295","1,877",0.20,"330,945","89,625","45,326","33,600",0.27,0.43,0.25
0.59,"7,472","2,001",0.21,"338,417","82,153","47,327","31,599",0.28,0.40,0.23
0.6,"8,219","2,287",0.22,"346,636","73,934","49,614","29,312",0.28,0.37,0.21
0.61,"6,951","2,006",0.22,"353,587","66,983","51,620","27,306",0.29,0.35,0.19
0.62,"6,216","1,844",0.23,"359,803","60,767","53,464","25,462",0.30,0.32,0.17
0.63,"6,633","2,119",0.24,"366,436","54,134","55,583","23,343",0.30,0.30,0.16
0.64,"5,770","1,914",0.25,"372,206","48,364","57,497","21,429",0.31,0.27,0.14
0.65,"6,544","2,361",0.27,"378,750","41,820","59,858","19,068",0.31,0.24,0.12
0.66,"5,370","1,994",0.27,"384,120","36,450","61,852","17,074",0.32,0.22,0.11
0.67,"6,782","2,575",0.28,"390,902","29,668","64,427","14,499",0.33,0.18,0.09
