p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.06,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.07,1,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.08,9,1,0.10,11,"420,559",1,"78,925",0.16,1.00,1.00
0.09,42,1,0.02,53,"420,517",2,"78,924",0.16,1.00,1.00
0.1,107,2,0.02,160,"420,410",4,"78,922",0.16,1.00,1.00
0.11,227,5,0.02,387,"420,183",9,"78,917",0.16,1.00,1.00
0.12,357,8,0.02,744,"419,826",17,"78,909",0.16,1.00,1.00
0.13,614,14,0.02,"1,358","419,212",31,"78,895",0.16,1.00,1.00
0.14,"1,117",34,0.03,"2,475","418,095",65,"78,861",0.16,1.00,0.99
0.15,"1,618",58,0.03,"4,093","416,477",123,"78,803",0.16,1.00,0.99
0.16,"2,154",70,0.03,"6,247","414,323",193,"78,733",0.16,1.00,0.99
0.17,"2,826",89,0.03,"9,073","411,497",282,"78,644",0.16,1.00,0.98
0.18,"3,635",132,0.04,"12,708","407,862",414,"78,512",0.16,0.99,0.97
0.19,"4,246",174,0.04,"16,954","403,616",588,"78,338",0.16,0.99,0.96
0.2,"4,769",209,0.04,"21,723","398,847",797,"78,129",0.16,0.99,0.95
0.21,"5,149",230,0.04,"26,872","393,698","1,027","77,899",0.17,0.99,0.94
0.22,"5,751",336,0.06,"32,623","387,947","1,363","77,563",0.17,0.98,0.93
0.23,"5,836",297,0.05,"38,459","382,111","1,660","77,266",0.17,0.98,0.92
0.24,"6,380",345,0.05,"44,839","375,731","2,005","76,921",0.17,0.97,0.91
0.25,"6,576",384,0.06,"51,415","369,155","2,389","76,537",0.17,0.97,0.89
0.26,"6,756",409,0.06,"58,171","362,399","2,798","76,128",0.17,0.96,0.88
0.27,"6,902",468,0.06,"65,073","355,497","3,266","75,660",0.18,0.96,0.86
0.28,"7,474",485,0.06,"72,547","348,023","3,751","75,175",0.18,0.95,0.85
0.29,"7,971",578,0.07,"80,518","340,052","4,329","74,597",0.18,0.95,0.83
0.3,"7,899",607,0.07,"88,417","332,153","4,936","73,990",0.18,0.94,0.81
0.31,"8,240",654,0.07,"96,657","323,913","5,590","73,336",0.18,0.93,0.80
0.32,"8,487",717,0.08,"105,144","315,426","6,307","72,619",0.19,0.92,0.78
0.33,"8,716",733,0.08,"113,860","306,710","7,040","71,886",0.19,0.91,0.76
0.34,"8,755",830,0.09,"122,615","297,955","7,870","71,056",0.19,0.90,0.74
0.35,"9,250",900,0.09,"131,865","288,705","8,770","70,156",0.20,0.89,0.72
0.36,"9,359",999,0.10,"141,224","279,346","9,769","69,157",0.20,0.88,0.70
0.37,"9,683","1,035",0.10,"150,907","269,663","10,804","68,122",0.20,0.86,0.68
0.38,"9,772","1,092",0.10,"160,679","259,891","11,896","67,030",0.21,0.85,0.65
0.39,"9,976","1,092",0.10,"170,655","249,915","12,988","65,938",0.21,0.84,0.63
0.4,"10,084","1,230",0.11,"180,739","239,831","14,218","64,708",0.21,0.82,0.61
0.41,"10,285","1,285",0.11,"191,024","229,546","15,503","63,423",0.22,0.80,0.59
0.42,"10,253","1,419",0.12,"201,277","219,293","16,922","62,004",0.22,0.79,0.56
0.43,"10,097","1,435",0.12,"211,374","209,196","18,357","60,569",0.22,0.77,0.54
0.44,"10,347","1,504",0.13,"221,721","198,849","19,861","59,065",0.23,0.75,0.52
0.45,"10,068","1,600",0.14,"231,789","188,781","21,461","57,465",0.23,0.73,0.49
0.46,"10,095","1,554",0.13,"241,884","178,686","23,015","55,911",0.24,0.71,0.47
0.47,"9,904","1,618",0.14,"251,788","168,782","24,633","54,293",0.24,0.69,0.45
0.48,"9,613","1,600",0.14,"261,401","159,169","26,233","52,693",0.25,0.67,0.42
0.49,"9,314","1,731",0.16,"270,715","149,855","27,964","50,962",0.25,0.65,0.40
0.5,"9,269","1,792",0.16,"279,984","140,586","29,756","49,170",0.26,0.62,0.38
0.51,"8,987","1,744",0.16,"288,971","131,599","31,500","47,426",0.26,0.60,0.36
0.52,"8,655","1,770",0.17,"297,626","122,944","33,270","45,656",0.27,0.58,0.34
0.53,"8,224","1,751",0.18,"305,850","114,720","35,021","43,905",0.28,0.56,0.32
0.54,"8,325","1,721",0.17,"314,175","106,395","36,742","42,184",0.28,0.53,0.30
0.55,"7,716","1,800",0.19,"321,891","98,679","38,542","40,384",0.29,0.51,0.28
0.56,"7,357","1,746",0.19,"329,248","91,322","40,288","38,638",0.30,0.49,0.26
0.57,"6,974","1,669",0.19,"336,222","84,348","41,957","36,969",0.30,0.47,0.24
0.58,"6,413","1,681",0.21,"342,635","77,935","43,638","35,288",0.31,0.45,0.23
0.59,"6,088","1,672",0.22,"348,723","71,847","45,310","33,616",0.32,0.43,0.21
0.6,"5,801","1,626",0.22,"354,524","66,046","46,936","31,990",0.33,0.41,0.20
0.61,"5,516","1,650",0.23,"360,040","60,530","48,586","30,340",0.33,0.38,0.18
0.62,"4,913","1,563",0.24,"364,953","55,617","50,149","28,777",0.34,0.36,0.17
0.63,"4,786","1,500",0.24,"369,739","50,831","51,649","27,277",0.35,0.35,0.16
0.64,"4,494","1,514",0.25,"374,233","46,337","53,163","25,763",0.36,0.33,0.14
0.65,"4,074","1,358",0.25,"378,307","42,263","54,521","24,405",0.37,0.31,0.13
0.66,"3,865","1,443",0.27,"382,172","38,398","55,964","22,962",0.37,0.29,0.12
