p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,516",182,0.02,"10,516","410,054",182,"78,744",0.16,1.00,0.98
0.1,"129,346","7,827",0.06,"139,862","280,708","8,009","70,917",0.20,0.90,0.70
0.2,"126,318","15,900",0.11,"266,180","154,390","23,909","55,017",0.26,0.70,0.42
0.3,"70,875","14,691",0.17,"337,055","83,515","38,600","40,326",0.33,0.51,0.25
0.4,"37,621","11,275",0.23,"374,676","45,894","49,875","29,051",0.39,0.37,0.15
0.5,"19,493","8,128",0.29,"394,169","26,401","58,003","20,923",0.44,0.27,0.09
0.6,"10,879","5,855",0.35,"405,048","15,522","63,858","15,068",0.49,0.19,0.06
0.7,"6,634","4,584",0.41,"411,682","8,888","68,442","10,484",0.54,0.13,0.04
0.8,"4,066","3,793",0.48,"415,748","4,822","72,235","6,691",0.58,0.08,0.02
0.9,"2,486","2,768",0.53,"418,234","2,336","75,003","3,923",0.63,0.05,0.01
1.0,"2,336","3,923",0.63,"420,570",0,"78,926",0,nan,0.00,0.00
