p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,302,1,0.00,302,"179,943",1,"33,824",0.16,1.00,1.00
0.1,"1,487",10,0.01,"1,789","178,456",11,"33,814",0.16,1.00,0.99
0.15,"4,620",49,0.01,"6,409","173,836",60,"33,765",0.16,1.00,0.97
0.2,"8,803",147,0.02,"15,212","165,033",207,"33,618",0.17,0.99,0.93
0.25,"12,866",329,0.02,"28,078","152,167",536,"33,289",0.18,0.98,0.87
0.3,"15,831",612,0.04,"43,909","136,336","1,148","32,677",0.19,0.97,0.79
0.35,"17,794","1,027",0.05,"61,703","118,542","2,175","31,650",0.21,0.94,0.70
0.4,"18,819","1,543",0.08,"80,522","99,723","3,718","30,107",0.23,0.89,0.61
0.45,"18,821","2,069",0.10,"99,343","80,902","5,787","28,038",0.26,0.83,0.51
0.5,"17,826","2,534",0.12,"117,169","63,076","8,321","25,504",0.29,0.75,0.41
0.55,"16,313","3,040",0.16,"133,482","46,763","11,361","22,464",0.32,0.66,0.32
0.6,"13,866","3,328",0.19,"147,348","32,897","14,689","19,136",0.37,0.57,0.24
0.65,"11,320","3,599",0.24,"158,668","21,577","18,288","15,537",0.42,0.46,0.17
0.7,"8,463","3,507",0.29,"167,131","13,114","21,795","12,030",0.48,0.36,0.12
0.75,"5,778","3,334",0.37,"172,909","7,336","25,129","8,696",0.54,0.26,0.07
0.8,"3,652","2,915",0.44,"176,561","3,684","28,044","5,781",0.61,0.17,0.04
0.85,"2,109","2,420",0.53,"178,670","1,575","30,464","3,361",0.68,0.10,0.02
0.9,"1,143","1,952",0.63,"179,813",432,"32,416","1,409",0.77,0.04,0.01
0.95,405,"1,294",0.76,"180,218",27,"33,710",115,0.81,0.00,0.00
1.0,27,115,0.81,"180,245",0,"33,825",0,nan,0.00,0.00
