p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"5,775",70,0.01,"5,775","414,795",70,"78,856",0.16,1.00,0.99
0.05,"5,500",136,0.02,"11,275","409,295",206,"78,720",0.16,1.00,0.98
0.1,"12,184",321,0.03,"23,459","397,111",527,"78,399",0.16,0.99,0.95
0.15,"19,735",766,0.04,"43,194","377,376","1,293","77,633",0.17,0.98,0.91
0.2,"16,395",732,0.04,"59,589","360,981","2,025","76,901",0.18,0.97,0.88
0.25,"31,298","1,797",0.05,"90,887","329,683","3,822","75,104",0.19,0.95,0.81
0.3,"36,232","2,706",0.07,"127,119","293,451","6,528","72,398",0.20,0.92,0.73
0.35,"40,128","3,766",0.09,"167,247","253,323","10,294","68,632",0.21,0.87,0.64
0.4,"44,192","5,240",0.11,"211,439","209,131","15,534","63,392",0.23,0.80,0.55
0.45,"60,947","9,085",0.13,"272,386","148,184","24,619","54,307",0.27,0.69,0.41
0.5,"43,842","8,395",0.16,"316,228","104,342","33,014","45,912",0.31,0.58,0.30
0.55,"12,545","3,206",0.20,"328,773","91,797","36,220","42,706",0.32,0.54,0.27
0.6,"38,395","11,923",0.24,"367,168","53,402","48,143","30,783",0.37,0.39,0.17
0.65,"17,327","6,519",0.27,"384,495","36,075","54,662","24,264",0.40,0.31,0.12
0.7,"13,932","7,221",0.34,"398,427","22,143","61,883","17,043",0.43,0.22,0.08
0.75,"5,428","3,261",0.38,"403,855","16,715","65,144","13,782",0.45,0.17,0.06
0.8,"6,633","4,667",0.41,"410,488","10,082","69,811","9,115",0.47,0.12,0.04
0.85,"3,796","2,529",0.40,"414,284","6,286","72,340","6,586",0.51,0.08,0.03
0.9,"3,303","3,212",0.49,"417,587","2,983","75,552","3,374",0.53,0.04,0.01
0.95,"1,349","1,311",0.49,"418,936","1,634","76,863","2,063",0.56,0.03,0.01
1.0,"1,634","2,063",0.56,"420,570",0,"78,926",0,nan,0.00,0.00
