p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.15,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.2,269,10,0.04,269,"420,301",10,"78,916",0.16,1.00,1.00
0.25,"22,438","1,214",0.05,"22,707","397,863","1,224","77,702",0.16,0.98,0.95
0.3,"48,081","3,250",0.06,"70,788","349,782","4,474","74,452",0.18,0.94,0.85
0.35,"23,006","2,132",0.08,"93,794","326,776","6,606","72,320",0.18,0.92,0.80
0.4,"36,793","4,333",0.11,"130,587","289,983","10,939","67,987",0.19,0.86,0.72
0.45,"60,430","8,416",0.12,"191,017","229,553","19,355","59,571",0.21,0.75,0.58
0.5,"61,880","10,658",0.15,"252,897","167,673","30,013","48,913",0.23,0.62,0.43
0.55,"55,876","11,458",0.17,"308,773","111,797","41,471","37,455",0.25,0.47,0.30
0.6,"34,887","9,041",0.21,"343,660","76,910","50,512","28,414",0.27,0.36,0.21
0.65,"40,710","12,981",0.24,"384,370","36,200","63,493","15,433",0.30,0.20,0.10
0.7,"22,427","8,848",0.28,"406,797","13,773","72,341","6,585",0.32,0.08,0.04
0.75,"9,036","4,056",0.31,"415,833","4,737","76,397","2,529",0.35,0.03,0.01
0.8,"4,331","2,243",0.34,"420,164",406,"78,640",286,0.41,0.00,0.00
0.85,406,286,0.41,"420,570",0,"78,926",0,nan,0.00,0.00
0.9,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.95,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
