p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,521",0,0.00,"2,521","418,049",0,"78,926",0.16,1.00,0.99
0.1,"21,583",50,0.00,"24,104","396,466",50,"78,876",0.17,1.00,0.95
0.2,"38,064",751,0.02,"62,168","358,402",801,"78,125",0.18,0.99,0.87
0.3,"53,975","2,380",0.04,"116,143","304,427","3,181","75,745",0.20,0.96,0.76
0.4,"67,196","5,408",0.07,"183,339","237,231","8,589","70,337",0.23,0.89,0.62
0.5,"76,785","10,244",0.12,"260,124","160,446","18,833","60,093",0.27,0.76,0.44
0.6,"70,020","14,323",0.17,"330,144","90,426","33,156","45,770",0.34,0.58,0.27
0.7,"51,353","16,315",0.24,"381,497","39,073","49,471","29,455",0.43,0.37,0.14
0.8,"28,009","14,658",0.34,"409,506","11,064","64,129","14,797",0.57,0.19,0.05
0.9,"9,581","9,709",0.50,"419,087","1,483","73,838","5,088",0.77,0.06,0.01
1.0,"1,483","5,088",0.77,"420,570",0,"78,926",0,nan,0.00,0.00
