p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,266",204,0.05,"4,266","416,304",204,"78,722",0.16,1.00,0.99
0.01,"2,058",96,0.04,"6,324","414,246",300,"78,626",0.16,1.00,0.99
0.02,"2,718",154,0.05,"9,042","411,528",454,"78,472",0.16,0.99,0.98
0.03,"2,388",111,0.04,"11,430","409,140",565,"78,361",0.16,0.99,0.98
0.04,"4,643",286,0.06,"16,073","404,497",851,"78,075",0.16,0.99,0.97
0.05,"5,410",322,0.06,"21,483","399,087","1,173","77,753",0.16,0.99,0.95
0.06,"4,087",194,0.05,"25,570","395,000","1,367","77,559",0.16,0.98,0.95
0.07,"5,683",353,0.06,"31,253","389,317","1,720","77,206",0.17,0.98,0.93
0.08,"6,414",377,0.06,"37,667","382,903","2,097","76,829",0.17,0.97,0.92
0.09,"5,148",366,0.07,"42,815","377,755","2,463","76,463",0.17,0.97,0.91
0.1,"5,766",406,0.07,"48,581","371,989","2,869","76,057",0.17,0.96,0.90
0.11,"5,361",401,0.07,"53,942","366,628","3,270","75,656",0.17,0.96,0.89
0.12,"4,475",304,0.06,"58,417","362,153","3,574","75,352",0.17,0.95,0.88
0.13,"4,640",339,0.07,"63,057","357,513","3,913","75,013",0.17,0.95,0.87
0.14,"3,817",324,0.08,"66,874","353,696","4,237","74,689",0.17,0.95,0.86
0.15,"3,044",250,0.08,"69,918","350,652","4,487","74,439",0.18,0.94,0.85
0.16,"3,294",256,0.07,"73,212","347,358","4,743","74,183",0.18,0.94,0.84
0.17,"2,597",205,0.07,"75,809","344,761","4,948","73,978",0.18,0.94,0.84
0.18,"2,395",181,0.07,"78,204","342,366","5,129","73,797",0.18,0.94,0.83
0.19,"2,481",239,0.09,"80,685","339,885","5,368","73,558",0.18,0.93,0.83
0.2,"2,450",251,0.09,"83,135","337,435","5,619","73,307",0.18,0.93,0.82
0.21,"2,051",157,0.07,"85,186","335,384","5,776","73,150",0.18,0.93,0.82
0.22,"2,272",246,0.10,"87,458","333,112","6,022","72,904",0.18,0.92,0.81
0.23,"2,512",267,0.10,"89,970","330,600","6,289","72,637",0.18,0.92,0.81
0.24,"2,682",264,0.09,"92,652","327,918","6,553","72,373",0.18,0.92,0.80
0.25,"3,409",376,0.10,"96,061","324,509","6,929","71,997",0.18,0.91,0.79
0.26,"2,724",332,0.11,"98,785","321,785","7,261","71,665",0.18,0.91,0.79
0.27,"3,673",431,0.11,"102,458","318,112","7,692","71,234",0.18,0.90,0.78
0.28,"4,040",418,0.09,"106,498","314,072","8,110","70,816",0.18,0.90,0.77
0.29,"3,782",429,0.10,"110,280","310,290","8,539","70,387",0.18,0.89,0.76
0.3,"4,900",619,0.11,"115,180","305,390","9,158","69,768",0.19,0.88,0.75
0.31,"4,915",596,0.11,"120,095","300,475","9,754","69,172",0.19,0.88,0.74
0.32,"5,515",682,0.11,"125,610","294,960","10,436","68,490",0.19,0.87,0.73
0.33,"5,756",760,0.12,"131,366","289,204","11,196","67,730",0.19,0.86,0.71
0.34,"6,105",812,0.12,"137,471","283,099","12,008","66,918",0.19,0.85,0.70
0.35,"6,595",828,0.11,"144,066","276,504","12,836","66,090",0.19,0.84,0.69
0.36,"7,990","1,043",0.12,"152,056","268,514","13,879","65,047",0.20,0.82,0.67
0.37,"7,632","1,073",0.12,"159,688","260,882","14,952","63,974",0.20,0.81,0.65
0.38,"7,108","1,050",0.13,"166,796","253,774","16,002","62,924",0.20,0.80,0.63
0.39,"8,897","1,242",0.12,"175,693","244,877","17,244","61,682",0.20,0.78,0.61
0.4,"8,631","1,330",0.13,"184,324","236,246","18,574","60,352",0.20,0.76,0.59
0.41,"8,150","1,258",0.13,"192,474","228,096","19,832","59,094",0.21,0.75,0.57
0.42,"8,133","1,249",0.13,"200,607","219,963","21,081","57,845",0.21,0.73,0.56
0.43,"8,199","1,281",0.14,"208,806","211,764","22,362","56,564",0.21,0.72,0.54
0.44,"8,250","1,412",0.15,"217,056","203,514","23,774","55,152",0.21,0.70,0.52
0.45,"8,151","1,416",0.15,"225,207","195,363","25,190","53,736",0.22,0.68,0.50
0.46,"7,498","1,246",0.14,"232,705","187,865","26,436","52,490",0.22,0.67,0.48
0.47,"7,123","1,320",0.16,"239,828","180,742","27,756","51,170",0.22,0.65,0.46
0.48,"8,286","1,474",0.15,"248,114","172,456","29,230","49,696",0.22,0.63,0.44
0.49,"7,737","1,392",0.15,"255,851","164,719","30,622","48,304",0.23,0.61,0.43
0.5,"7,677","1,486",0.16,"263,528","157,042","32,108","46,818",0.23,0.59,0.41
0.51,"8,278","1,561",0.16,"271,806","148,764","33,669","45,257",0.23,0.57,0.39
0.52,"7,188","1,366",0.16,"278,994","141,576","35,035","43,891",0.24,0.56,0.37
0.53,"7,107","1,517",0.18,"286,101","134,469","36,552","42,374",0.24,0.54,0.35
0.54,"7,047","1,460",0.17,"293,148","127,422","38,012","40,914",0.24,0.52,0.34
0.55,"6,095","1,334",0.18,"299,243","121,327","39,346","39,580",0.25,0.50,0.32
0.56,"6,133","1,428",0.19,"305,376","115,194","40,774","38,152",0.25,0.48,0.31
0.57,"5,380","1,215",0.18,"310,756","109,814","41,989","36,937",0.25,0.47,0.29
0.58,"4,547",980,0.18,"315,303","105,267","42,969","35,957",0.25,0.46,0.28
0.59,"4,561","1,155",0.20,"319,864","100,706","44,124","34,802",0.26,0.44,0.27
0.6,"4,490","1,075",0.19,"324,354","96,216","45,199","33,727",0.26,0.43,0.26
0.61,"3,787",921,0.20,"328,141","92,429","46,120","32,806",0.26,0.42,0.25
0.62,"3,988","1,064",0.21,"332,129","88,441","47,184","31,742",0.26,0.40,0.24
0.63,"4,973","1,394",0.22,"337,102","83,468","48,578","30,348",0.27,0.38,0.23
0.64,"4,181","1,127",0.21,"341,283","79,287","49,705","29,221",0.27,0.37,0.22
0.65,"4,841","1,421",0.23,"346,124","74,446","51,126","27,800",0.27,0.35,0.20
0.66,"5,119","1,438",0.22,"351,243","69,327","52,564","26,362",0.28,0.33,0.19
0.67,"5,026","1,472",0.23,"356,269","64,301","54,036","24,890",0.28,0.32,0.18
0.68,"5,279","1,604",0.23,"361,548","59,022","55,640","23,286",0.28,0.30,0.16
0.69,"4,933","1,634",0.25,"366,481","54,089","57,274","21,652",0.29,0.27,0.15
0.7,"4,504","1,498",0.25,"370,985","49,585","58,772","20,154",0.29,0.26,0.14
0.71,"4,600","1,567",0.25,"375,585","44,985","60,339","18,587",0.29,0.24,0.13
0.72,"4,503","1,562",0.26,"380,088","40,482","61,901","17,025",0.30,0.22,0.12
0.73,"3,806","1,388",0.27,"383,894","36,676","63,289","15,637",0.30,0.20,0.10
0.74,"3,882","1,444",0.27,"387,776","32,794","64,733","14,193",0.30,0.18,0.09
0.75,"3,317","1,333",0.29,"391,093","29,477","66,066","12,860",0.30,0.16,0.08
0.76,"2,986","1,147",0.28,"394,079","26,491","67,213","11,713",0.31,0.15,0.08
0.77,"2,602","1,008",0.28,"396,681","23,889","68,221","10,705",0.31,0.14,0.07
0.78,"2,621","1,080",0.29,"399,302","21,268","69,301","9,625",0.31,0.12,0.06
0.79,"2,094",823,0.28,"401,396","19,174","70,124","8,802",0.31,0.11,0.06
0.8,"1,898",825,0.30,"403,294","17,276","70,949","7,977",0.32,0.10,0.05
0.81,"1,950",815,0.29,"405,244","15,326","71,764","7,162",0.32,0.09,0.05
0.82,"1,560",650,0.29,"406,804","13,766","72,414","6,512",0.32,0.08,0.04
0.83,"1,517",625,0.29,"408,321","12,249","73,039","5,887",0.32,0.07,0.04
0.84,"1,495",559,0.27,"409,816","10,754","73,598","5,328",0.33,0.07,0.03
0.85,"1,173",515,0.31,"410,989","9,581","74,113","4,813",0.33,0.06,0.03
0.86,794,387,0.33,"411,783","8,787","74,500","4,426",0.33,0.06,0.03
0.87,871,413,0.32,"412,654","7,916","74,913","4,013",0.34,0.05,0.02
0.88,760,337,0.31,"413,414","7,156","75,250","3,676",0.34,0.05,0.02
0.89,672,293,0.30,"414,086","6,484","75,543","3,383",0.34,0.04,0.02
0.9,651,333,0.34,"414,737","5,833","75,876","3,050",0.34,0.04,0.02
0.91,593,298,0.33,"415,330","5,240","76,174","2,752",0.34,0.03,0.02
0.92,498,222,0.31,"415,828","4,742","76,396","2,530",0.35,0.03,0.01
0.93,541,267,0.33,"416,369","4,201","76,663","2,263",0.35,0.03,0.01
0.94,436,228,0.34,"416,805","3,765","76,891","2,035",0.35,0.03,0.01
0.95,476,232,0.33,"417,281","3,289","77,123","1,803",0.35,0.02,0.01
0.96,549,256,0.32,"417,830","2,740","77,379","1,547",0.36,0.02,0.01
0.97,469,210,0.31,"418,299","2,271","77,589","1,337",0.37,0.02,0.01
0.98,351,195,0.36,"418,650","1,920","77,784","1,142",0.37,0.01,0.01
0.99,398,187,0.32,"419,048","1,522","77,971",955,0.39,0.01,0.00
1.0,"1,522",955,0.39,"420,570",0,"78,926",0,nan,0.00,0.00
