p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,136",134,0.06,"2,136","418,434",134,"78,792",0.16,1.00,1.00
0.01,"2,997",260,0.08,"5,133","415,437",394,"78,532",0.16,1.00,0.99
0.02,"3,746",451,0.11,"8,879","411,691",845,"78,081",0.16,0.99,0.98
0.03,"3,854",486,0.11,"12,733","407,837","1,331","77,595",0.16,0.98,0.97
0.04,"5,049",721,0.12,"17,782","402,788","2,052","76,874",0.16,0.97,0.96
0.05,"10,617","1,195",0.10,"28,399","392,171","3,247","75,679",0.16,0.96,0.94
0.06,"8,410",970,0.10,"36,809","383,761","4,217","74,709",0.16,0.95,0.92
0.07,"10,087","1,432",0.12,"46,896","373,674","5,649","73,277",0.16,0.93,0.89
0.08,"21,998","2,320",0.10,"68,894","351,676","7,969","70,957",0.17,0.90,0.85
0.09,"16,649","2,312",0.12,"85,543","335,027","10,281","68,645",0.17,0.87,0.81
0.1,"24,488","2,943",0.11,"110,031","310,539","13,224","65,702",0.17,0.83,0.75
0.11,"25,860","4,053",0.14,"135,891","284,679","17,277","61,649",0.18,0.78,0.69
0.12,"26,844","4,209",0.14,"162,735","257,835","21,486","57,440",0.18,0.73,0.63
0.13,"24,912","3,987",0.14,"187,647","232,923","25,473","53,453",0.19,0.68,0.57
0.14,"27,470","5,717",0.17,"215,117","205,453","31,190","47,736",0.19,0.60,0.51
0.15,"17,164","3,108",0.15,"232,281","188,289","34,298","44,628",0.19,0.57,0.47
0.16,"16,405","3,653",0.18,"248,686","171,884","37,951","40,975",0.19,0.52,0.43
0.17,"12,688","2,466",0.16,"261,374","159,196","40,417","38,509",0.19,0.49,0.40
0.18,"10,480","2,001",0.16,"271,854","148,716","42,418","36,508",0.20,0.46,0.37
0.19,"11,121","1,790",0.14,"282,975","137,595","44,208","34,718",0.20,0.44,0.34
0.2,"10,149","1,799",0.15,"293,124","127,446","46,007","32,919",0.21,0.42,0.32
0.21,"10,024","1,951",0.16,"303,148","117,422","47,958","30,968",0.21,0.39,0.30
0.22,"10,318","2,062",0.17,"313,466","107,104","50,020","28,906",0.21,0.37,0.27
0.23,"9,077","2,302",0.20,"322,543","98,027","52,322","26,604",0.21,0.34,0.25
0.24,"5,899","1,411",0.19,"328,442","92,128","53,733","25,193",0.21,0.32,0.23
0.25,"5,172","1,515",0.23,"333,614","86,956","55,248","23,678",0.21,0.30,0.22
0.26,"2,676",792,0.23,"336,290","84,280","56,040","22,886",0.21,0.29,0.21
0.27,"1,832",483,0.21,"338,122","82,448","56,523","22,403",0.21,0.28,0.21
0.28,"1,349",298,0.18,"339,471","81,099","56,821","22,105",0.21,0.28,0.21
0.29,915,174,0.16,"340,386","80,184","56,995","21,931",0.21,0.28,0.20
0.3,811,164,0.17,"341,197","79,373","57,159","21,767",0.22,0.28,0.20
0.31,798,215,0.21,"341,995","78,575","57,374","21,552",0.22,0.27,0.20
0.32,450,108,0.19,"342,445","78,125","57,482","21,444",0.22,0.27,0.20
0.33,486,118,0.20,"342,931","77,639","57,600","21,326",0.22,0.27,0.20
0.34,191,61,0.24,"343,122","77,448","57,661","21,265",0.22,0.27,0.20
0.35,70,26,0.27,"343,192","77,378","57,687","21,239",0.22,0.27,0.20
0.36,53,29,0.35,"343,245","77,325","57,716","21,210",0.22,0.27,0.20
0.37,0,0,nan,"343,245","77,325","57,716","21,210",0.22,0.27,0.20
0.38,128,17,0.12,"343,373","77,197","57,733","21,193",0.22,0.27,0.20
0.39,25,3,0.11,"343,398","77,172","57,736","21,190",0.22,0.27,0.20
0.4,91,14,0.13,"343,489","77,081","57,750","21,176",0.22,0.27,0.20
