p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,864",41,0.01,"3,864","395,191",41,"78,885",0.17,1.00,0.99
0.01,"2,101",25,0.01,"5,965","393,090",66,"78,860",0.17,1.00,0.99
0.02,"2,588",35,0.01,"8,553","390,502",101,"78,825",0.17,1.00,0.98
0.03,"3,008",67,0.02,"11,561","387,494",168,"78,758",0.17,1.00,0.98
0.04,"3,513",63,0.02,"15,074","383,981",231,"78,695",0.17,1.00,0.97
0.05,"3,887",87,0.02,"18,961","380,094",318,"78,608",0.17,1.00,0.96
0.06,"4,294",99,0.02,"23,255","375,800",417,"78,509",0.17,0.99,0.95
0.07,"4,607",119,0.03,"27,862","371,193",536,"78,390",0.17,0.99,0.94
0.08,"5,014",134,0.03,"32,876","366,179",670,"78,256",0.18,0.99,0.93
0.09,"5,253",140,0.03,"38,129","360,926",810,"78,116",0.18,0.99,0.92
0.1,"5,557",178,0.03,"43,686","355,369",988,"77,938",0.18,0.99,0.91
0.11,"5,624",201,0.03,"49,310","349,745","1,189","77,737",0.18,0.98,0.89
0.12,"5,929",207,0.03,"55,239","343,816","1,396","77,530",0.18,0.98,0.88
0.13,"6,051",227,0.04,"61,290","337,765","1,623","77,303",0.19,0.98,0.87
0.14,"6,105",266,0.04,"67,395","331,660","1,889","77,037",0.19,0.98,0.86
0.15,"6,192",284,0.04,"73,587","325,468","2,173","76,753",0.19,0.97,0.84
0.16,"6,434",308,0.05,"80,021","319,034","2,481","76,445",0.19,0.97,0.83
0.17,"6,489",309,0.05,"86,510","312,545","2,790","76,136",0.20,0.96,0.81
0.18,"6,581",371,0.05,"93,091","305,964","3,161","75,765",0.20,0.96,0.80
0.19,"6,693",365,0.05,"99,784","299,271","3,526","75,400",0.20,0.96,0.78
0.2,"6,475",417,0.06,"106,259","292,796","3,943","74,983",0.20,0.95,0.77
0.21,"6,697",427,0.06,"112,956","286,099","4,370","74,556",0.21,0.94,0.75
0.22,"6,865",416,0.06,"119,821","279,234","4,786","74,140",0.21,0.94,0.74
0.23,"6,910",489,0.07,"126,731","272,324","5,275","73,651",0.21,0.93,0.72
0.24,"6,863",483,0.07,"133,594","265,461","5,758","73,168",0.22,0.93,0.71
0.25,"6,871",513,0.07,"140,465","258,590","6,271","72,655",0.22,0.92,0.69
0.26,"6,856",515,0.07,"147,321","251,734","6,786","72,140",0.22,0.91,0.68
0.27,"6,845",587,0.08,"154,166","244,889","7,373","71,553",0.23,0.91,0.66
0.28,"6,755",572,0.08,"160,921","238,134","7,945","70,981",0.23,0.90,0.65
0.29,"6,757",602,0.08,"167,678","231,377","8,547","70,379",0.23,0.89,0.63
0.3,"6,719",696,0.09,"174,397","224,658","9,243","69,683",0.24,0.88,0.62
0.31,"6,714",665,0.09,"181,111","217,944","9,908","69,018",0.24,0.87,0.60
0.32,"6,449",700,0.10,"187,560","211,495","10,608","68,318",0.24,0.87,0.59
0.33,"6,403",730,0.10,"193,963","205,092","11,338","67,588",0.25,0.86,0.57
0.34,"6,424",756,0.11,"200,387","198,668","12,094","66,832",0.25,0.85,0.56
0.35,"6,341",776,0.11,"206,728","192,327","12,870","66,056",0.26,0.84,0.54
0.36,"6,232",829,0.12,"212,960","186,095","13,699","65,227",0.26,0.83,0.53
0.37,"6,284",806,0.11,"219,244","179,811","14,505","64,421",0.26,0.82,0.51
0.38,"6,008",851,0.12,"225,252","173,803","15,356","63,570",0.27,0.81,0.50
0.39,"5,800",880,0.13,"231,052","168,003","16,236","62,690",0.27,0.79,0.48
0.4,"5,846",862,0.13,"236,898","162,157","17,098","61,828",0.28,0.78,0.47
0.41,"5,711",928,0.14,"242,609","156,446","18,026","60,900",0.28,0.77,0.45
0.42,"5,632",923,0.14,"248,241","150,814","18,949","59,977",0.28,0.76,0.44
0.43,"5,454",874,0.14,"253,695","145,360","19,823","59,103",0.29,0.75,0.43
0.44,"5,399",936,0.15,"259,094","139,961","20,759","58,167",0.29,0.74,0.41
0.45,"5,389",972,0.15,"264,483","134,572","21,731","57,195",0.30,0.72,0.40
0.46,"5,319",979,0.16,"269,802","129,253","22,710","56,216",0.30,0.71,0.39
0.47,"5,186","1,005",0.16,"274,988","124,067","23,715","55,211",0.31,0.70,0.38
0.48,"5,182","1,017",0.16,"280,170","118,885","24,732","54,194",0.31,0.69,0.36
0.49,"4,866","1,014",0.17,"285,036","114,019","25,746","53,180",0.32,0.67,0.35
0.5,"4,738","1,025",0.18,"289,774","109,281","26,771","52,155",0.32,0.66,0.34
0.51,"4,655","1,075",0.19,"294,429","104,626","27,846","51,080",0.33,0.65,0.33
0.52,"4,521","1,044",0.19,"298,950","100,105","28,890","50,036",0.33,0.63,0.31
0.53,"4,380","1,075",0.20,"303,330","95,725","29,965","48,961",0.34,0.62,0.30
0.54,"4,275","1,127",0.21,"307,605","91,450","31,092","47,834",0.34,0.61,0.29
0.55,"4,315","1,109",0.20,"311,920","87,135","32,201","46,725",0.35,0.59,0.28
0.56,"4,097","1,103",0.21,"316,017","83,038","33,304","45,622",0.35,0.58,0.27
0.57,"3,931","1,119",0.22,"319,948","79,107","34,423","44,503",0.36,0.56,0.26
0.58,"3,826","1,074",0.22,"323,774","75,281","35,497","43,429",0.37,0.55,0.25
0.59,"3,895","1,144",0.23,"327,669","71,386","36,641","42,285",0.37,0.54,0.24
0.6,"3,608","1,197",0.25,"331,277","67,778","37,838","41,088",0.38,0.52,0.23
0.61,"3,438","1,181",0.26,"334,715","64,340","39,019","39,907",0.38,0.51,0.22
0.62,"3,417","1,178",0.26,"338,132","60,923","40,197","38,729",0.39,0.49,0.21
0.63,"3,284","1,154",0.26,"341,416","57,639","41,351","37,575",0.39,0.48,0.20
0.64,"3,102","1,189",0.28,"344,518","54,537","42,540","36,386",0.40,0.46,0.19
0.65,"3,116","1,189",0.28,"347,634","51,421","43,729","35,197",0.41,0.45,0.18
0.66,"2,934","1,128",0.28,"350,568","48,487","44,857","34,069",0.41,0.43,0.17
0.67,"2,992","1,157",0.28,"353,560","45,495","46,014","32,912",0.42,0.42,0.16
0.68,"2,822","1,133",0.29,"356,382","42,673","47,147","31,779",0.43,0.40,0.16
0.69,"2,622","1,186",0.31,"359,004","40,051","48,333","30,593",0.43,0.39,0.15
0.7,"2,619","1,196",0.31,"361,623","37,432","49,529","29,397",0.44,0.37,0.14
0.71,"2,470","1,149",0.32,"364,093","34,962","50,678","28,248",0.45,0.36,0.13
0.72,"2,378","1,116",0.32,"366,471","32,584","51,794","27,132",0.45,0.34,0.12
0.73,"2,296","1,128",0.33,"368,767","30,288","52,922","26,004",0.46,0.33,0.12
0.74,"2,184","1,206",0.36,"370,951","28,104","54,128","24,798",0.47,0.31,0.11
