p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.05,"66,846","1,168",0.02,"66,846","335,873","1,168","77,758",0.19,0.99,0.86
0.1,"100,103","4,779",0.05,"166,949","235,770","5,947","72,979",0.24,0.92,0.64
0.15,"68,869","6,487",0.09,"235,818","166,901","12,434","66,492",0.28,0.84,0.48
0.2,"46,974","6,968",0.13,"282,792","119,927","19,402","59,524",0.33,0.75,0.37
0.25,"33,144","6,790",0.17,"315,936","86,783","26,192","52,734",0.38,0.67,0.29
0.3,"23,613","6,590",0.22,"339,549","63,170","32,782","46,144",0.42,0.58,0.23
0.35,"17,143","6,142",0.26,"356,692","46,027","38,924","40,002",0.46,0.51,0.18
0.4,"12,362","5,546",0.31,"369,054","33,665","44,470","34,456",0.51,0.44,0.14
0.45,"8,996","4,772",0.35,"378,050","24,669","49,242","29,684",0.55,0.38,0.11
0.5,"6,628","4,149",0.38,"384,678","18,041","53,391","25,535",0.59,0.32,0.09
0.55,"4,875","3,657",0.43,"389,553","13,166","57,048","21,878",0.62,0.28,0.07
0.6,"3,642","3,405",0.48,"393,195","9,524","60,453","18,473",0.66,0.23,0.06
0.65,"2,699","3,015",0.53,"395,894","6,825","63,468","15,458",0.69,0.20,0.05
0.7,"2,017","2,736",0.58,"397,911","4,808","66,204","12,722",0.73,0.16,0.04
0.75,"1,494","2,431",0.62,"399,405","3,314","68,635","10,291",0.76,0.13,0.03
0.8,"1,119","2,189",0.66,"400,524","2,195","70,824","8,102",0.79,0.10,0.02
0.85,737,"1,978",0.73,"401,261","1,458","72,802","6,124",0.81,0.08,0.02
0.9,602,"1,793",0.75,"401,863",856,"74,595","4,331",0.83,0.05,0.01
0.95,404,"1,636",0.80,"402,267",452,"76,231","2,695",0.86,0.03,0.01
1.0,452,"2,695",0.86,"402,719",0,"78,926",0,nan,0.00,0.00
