p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",126,0.03,"4,206","416,364",126,"78,800",0.16,1.00,0.99
0.1,"31,489","1,385",0.04,"35,695","384,875","1,511","77,415",0.17,0.98,0.93
0.2,"52,856","3,433",0.06,"88,551","332,019","4,944","73,982",0.18,0.94,0.81
0.3,"67,239","6,385",0.09,"155,790","264,780","11,329","67,597",0.20,0.86,0.67
0.4,"75,768","10,094",0.12,"231,558","189,012","21,423","57,503",0.23,0.73,0.49
0.5,"69,807","12,635",0.15,"301,365","119,205","34,058","44,868",0.27,0.57,0.33
0.6,"52,808","12,778",0.19,"354,173","66,397","46,836","32,090",0.33,0.41,0.20
0.7,"32,733","11,030",0.25,"386,906","33,664","57,866","21,060",0.38,0.27,0.11
0.8,"17,509","8,207",0.32,"404,415","16,155","66,073","12,853",0.44,0.16,0.06
0.9,"10,088","6,756",0.40,"414,503","6,067","72,829","6,097",0.50,0.08,0.02
1.0,"6,067","6,097",0.50,"420,570",0,"78,926",0,nan,0.00,0.00
