p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,935",147,0.04,"3,935","416,635",147,"78,779",0.16,1.00,0.99
0.01,"3,899",173,0.04,"7,834","412,736",320,"78,606",0.16,1.00,0.98
0.02,"1,126",67,0.06,"8,960","411,610",387,"78,539",0.16,1.00,0.98
0.03,"13,987",611,0.04,"22,947","397,623",998,"77,928",0.16,0.99,0.95
0.04,"3,304",169,0.05,"26,251","394,319","1,167","77,759",0.16,0.99,0.95
0.05,459,28,0.06,"26,710","393,860","1,195","77,731",0.16,0.98,0.94
0.06,14,1,0.07,"26,724","393,846","1,196","77,730",0.16,0.98,0.94
0.07,0,0,nan,"26,724","393,846","1,196","77,730",0.16,0.98,0.94
0.08,"1,241",68,0.05,"27,965","392,605","1,264","77,662",0.17,0.98,0.94
0.09,61,3,0.05,"28,026","392,544","1,267","77,659",0.17,0.98,0.94
0.1,"17,359","1,021",0.06,"45,385","375,185","2,288","76,638",0.17,0.97,0.90
0.11,"4,001",236,0.06,"49,386","371,184","2,524","76,402",0.17,0.97,0.90
0.12,"11,122",633,0.05,"60,508","360,062","3,157","75,769",0.17,0.96,0.87
0.13,"3,132",246,0.07,"63,640","356,930","3,403","75,523",0.17,0.96,0.87
0.14,"1,489",153,0.09,"65,129","355,441","3,556","75,370",0.17,0.95,0.86
0.15,369,35,0.09,"65,498","355,072","3,591","75,335",0.18,0.95,0.86
0.16,4,1,0.20,"65,502","355,068","3,592","75,334",0.18,0.95,0.86
0.17,"3,785",300,0.07,"69,287","351,283","3,892","75,034",0.18,0.95,0.85
0.18,874,55,0.06,"70,161","350,409","3,947","74,979",0.18,0.95,0.85
0.19,"13,444","1,107",0.08,"83,605","336,965","5,054","73,872",0.18,0.94,0.82
0.2,"4,185",378,0.08,"87,790","332,780","5,432","73,494",0.18,0.93,0.81
0.21,"1,664",172,0.09,"89,454","331,116","5,604","73,322",0.18,0.93,0.81
0.22,"12,728","1,081",0.08,"102,182","318,388","6,685","72,241",0.18,0.92,0.78
0.23,"3,752",369,0.09,"105,934","314,636","7,054","71,872",0.19,0.91,0.77
0.24,"6,005",564,0.09,"111,939","308,631","7,618","71,308",0.19,0.90,0.76
0.25,"1,847",202,0.10,"113,786","306,784","7,820","71,106",0.19,0.90,0.76
0.26,"2,816",313,0.10,"116,602","303,968","8,133","70,793",0.19,0.90,0.75
0.27,737,90,0.11,"117,339","303,231","8,223","70,703",0.19,0.90,0.75
0.28,708,82,0.10,"118,047","302,523","8,305","70,621",0.19,0.89,0.75
0.29,"14,894","1,611",0.10,"132,941","287,629","9,916","69,010",0.19,0.87,0.71
0.3,"4,207",506,0.11,"137,148","283,422","10,422","68,504",0.19,0.87,0.70
0.31,"18,000","1,960",0.10,"155,148","265,422","12,382","66,544",0.20,0.84,0.66
0.32,"2,466",324,0.12,"157,614","262,956","12,706","66,220",0.20,0.84,0.66
0.33,"27,359","3,324",0.11,"184,973","235,597","16,030","62,896",0.21,0.80,0.60
0.34,"7,749","1,086",0.12,"192,722","227,848","17,116","61,810",0.21,0.78,0.58
0.35,"1,240",209,0.14,"193,962","226,608","17,325","61,601",0.21,0.78,0.58
0.36,"3,251",470,0.13,"197,213","223,357","17,795","61,131",0.21,0.77,0.57
0.37,640,110,0.15,"197,853","222,717","17,905","61,021",0.22,0.77,0.57
0.38,"14,725","2,235",0.13,"212,578","207,992","20,140","58,786",0.22,0.74,0.53
0.39,"2,611",494,0.16,"215,189","205,381","20,634","58,292",0.22,0.74,0.53
0.4,"29,239","4,455",0.13,"244,428","176,142","25,089","53,837",0.23,0.68,0.46
0.41,"11,486","2,272",0.17,"255,914","164,656","27,361","51,565",0.24,0.65,0.43
0.42,"21,341","3,437",0.14,"277,255","143,315","30,798","48,128",0.25,0.61,0.38
0.43,"1,924",447,0.19,"279,179","141,391","31,245","47,681",0.25,0.60,0.38
0.44,"2,745",660,0.19,"281,924","138,646","31,905","47,021",0.25,0.60,0.37
0.45,"2,777",577,0.17,"284,701","135,869","32,482","46,444",0.25,0.59,0.36
0.46,"1,439",301,0.17,"286,140","134,430","32,783","46,143",0.26,0.58,0.36
0.47,"6,873","1,376",0.17,"293,013","127,557","34,159","44,767",0.26,0.57,0.34
0.48,"8,345","1,723",0.17,"301,358","119,212","35,882","43,044",0.27,0.55,0.32
0.49,"19,166","4,286",0.18,"320,524","100,046","40,168","38,758",0.28,0.49,0.28
0.5,"15,209","3,329",0.18,"335,733","84,837","43,497","35,429",0.29,0.45,0.24
0.51,"5,058","1,340",0.21,"340,791","79,779","44,837","34,089",0.30,0.43,0.23
0.52,232,64,0.22,"341,023","79,547","44,901","34,025",0.30,0.43,0.23
0.53,962,293,0.23,"341,985","78,585","45,194","33,732",0.30,0.43,0.22
0.54,"1,593",469,0.23,"343,578","76,992","45,663","33,263",0.30,0.42,0.22
0.55,"5,621","1,674",0.23,"349,199","71,371","47,337","31,589",0.31,0.40,0.21
0.56,919,294,0.24,"350,118","70,452","47,631","31,295",0.31,0.40,0.20
0.57,"11,794","2,999",0.20,"361,912","58,658","50,630","28,296",0.33,0.36,0.17
0.58,"3,455","1,106",0.24,"365,367","55,203","51,736","27,190",0.33,0.34,0.16
0.59,"7,740","2,293",0.23,"373,107","47,463","54,029","24,897",0.34,0.32,0.14
0.6,"4,169","1,346",0.24,"377,276","43,294","55,375","23,551",0.35,0.30,0.13
0.61,"1,772",635,0.26,"379,048","41,522","56,010","22,916",0.36,0.29,0.13
0.62,537,191,0.26,"379,585","40,985","56,201","22,725",0.36,0.29,0.13
0.63,441,145,0.25,"380,026","40,544","56,346","22,580",0.36,0.29,0.13
0.64,"3,491","1,221",0.26,"383,517","37,053","57,567","21,359",0.37,0.27,0.12
0.65,"2,229",867,0.28,"385,746","34,824","58,434","20,492",0.37,0.26,0.11
0.66,"6,167","2,440",0.28,"391,913","28,657","60,874","18,052",0.39,0.23,0.09
0.67,"1,703",667,0.28,"393,616","26,954","61,541","17,385",0.39,0.22,0.09
0.68,827,222,0.21,"394,443","26,127","61,763","17,163",0.40,0.22,0.09
0.69,949,367,0.28,"395,392","25,178","62,130","16,796",0.40,0.21,0.08
0.7,"3,167","1,559",0.33,"398,559","22,011","63,689","15,237",0.41,0.19,0.07
0.71,"2,520","1,189",0.32,"401,079","19,491","64,878","14,048",0.42,0.18,0.07
0.72,"2,020","1,061",0.34,"403,099","17,471","65,939","12,987",0.43,0.16,0.06
0.73,158,82,0.34,"403,257","17,313","66,021","12,905",0.43,0.16,0.06
0.74,350,185,0.35,"403,607","16,963","66,206","12,720",0.43,0.16,0.06
0.75,237,145,0.38,"403,844","16,726","66,351","12,575",0.43,0.16,0.06
0.76,249,135,0.35,"404,093","16,477","66,486","12,440",0.43,0.16,0.06
0.77,742,369,0.33,"404,835","15,735","66,855","12,071",0.43,0.15,0.06
0.78,"1,218",764,0.39,"406,053","14,517","67,619","11,307",0.44,0.14,0.05
0.79,380,248,0.39,"406,433","14,137","67,867","11,059",0.44,0.14,0.05
0.8,"2,159","1,477",0.41,"408,592","11,978","69,344","9,582",0.44,0.12,0.04
0.81,"1,456",973,0.40,"410,048","10,522","70,317","8,609",0.45,0.11,0.04
0.82,159,106,0.40,"410,207","10,363","70,423","8,503",0.45,0.11,0.04
0.83,42,30,0.42,"410,249","10,321","70,453","8,473",0.45,0.11,0.04
0.84,49,34,0.41,"410,298","10,272","70,487","8,439",0.45,0.11,0.04
0.85,287,182,0.39,"410,585","9,985","70,669","8,257",0.45,0.10,0.04
0.86,452,380,0.46,"411,037","9,533","71,049","7,877",0.45,0.10,0.03
0.87,"2,596","1,723",0.40,"413,633","6,937","72,772","6,154",0.47,0.08,0.03
0.88,"1,150",896,0.44,"414,783","5,787","73,668","5,258",0.48,0.07,0.02
0.89,350,196,0.36,"415,133","5,437","73,864","5,062",0.48,0.06,0.02
0.9,493,389,0.44,"415,626","4,944","74,253","4,673",0.49,0.06,0.02
0.91,4,1,0.20,"415,630","4,940","74,254","4,672",0.49,0.06,0.02
0.92,14,3,0.18,"415,644","4,926","74,257","4,669",0.49,0.06,0.02
0.93,96,55,0.36,"415,740","4,830","74,312","4,614",0.49,0.06,0.02
0.94,257,145,0.36,"415,997","4,573","74,457","4,469",0.49,0.06,0.02
0.95,627,690,0.52,"416,624","3,946","75,147","3,779",0.49,0.05,0.02
0.96,93,46,0.33,"416,717","3,853","75,193","3,733",0.49,0.05,0.02
0.97,"1,691","1,671",0.50,"418,408","2,162","76,864","2,062",0.49,0.03,0.01
0.98,862,685,0.44,"419,270","1,300","77,549","1,377",0.51,0.02,0.01
0.99,94,89,0.49,"419,364","1,206","77,638","1,288",0.52,0.02,0.00
1.0,"1,206","1,288",0.52,"420,570",0,"78,926",0,nan,0.00,0.00
