p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"65,960",0,0.00,"65,960","333,095",0,"78,926",0.19,1.00,0.86
0.05,168,0,0.00,"66,128","332,927",0,"78,926",0.19,1.00,0.86
0.1,"79,854",0,0.00,"145,982","253,073",0,"78,926",0.24,1.00,0.69
0.15,332,0,0.00,"146,314","252,741",0,"78,926",0.24,1.00,0.69
0.2,"75,768",26,0.00,"222,082","176,973",26,"78,900",0.31,1.00,0.54
0.25,383,1,0.00,"222,465","176,590",27,"78,899",0.31,1.00,0.53
0.3,"62,771",105,0.00,"285,236","113,819",132,"78,794",0.41,1.00,0.40
0.35,405,7,0.02,"285,641","113,414",139,"78,787",0.41,1.00,0.40
0.4,"46,884",533,0.01,"332,525","66,530",672,"78,254",0.54,0.99,0.30
0.45,276,19,0.06,"332,801","66,254",691,"78,235",0.54,0.99,0.30
0.5,"31,059","1,954",0.06,"363,860","35,195","2,645","76,281",0.68,0.97,0.23
0.55,281,81,0.22,"364,141","34,914","2,726","76,200",0.69,0.97,0.23
0.6,"18,345","4,944",0.21,"382,486","16,569","7,670","71,256",0.81,0.90,0.18
0.65,216,113,0.34,"382,702","16,353","7,783","71,143",0.81,0.90,0.18
0.7,"9,778","10,314",0.51,"392,480","6,575","18,097","60,829",0.90,0.77,0.14
0.75,204,183,0.47,"392,684","6,371","18,280","60,646",0.90,0.77,0.14
0.8,"4,376","16,920",0.79,"397,060","1,995","35,200","43,726",0.96,0.55,0.10
0.85,127,199,0.61,"397,187","1,868","35,399","43,527",0.96,0.55,0.09
0.9,"1,501","22,345",0.94,"398,688",367,"57,744","21,182",0.98,0.27,0.05
0.95,41,98,0.71,"398,729",326,"57,842","21,084",0.98,0.27,0.04
1.0,326,"21,084",0.98,"399,055",0,"78,926",0,nan,0.00,0.00
