p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"11,262",0,0.00,"11,262","409,308",0,"78,926",0.16,1.00,0.98
0.1,"39,673",0,0.00,"50,935","369,635",0,"78,926",0.18,1.00,0.90
0.2,"75,839",0,0.00,"126,774","293,796",0,"78,926",0.21,1.00,0.75
0.3,"85,860",0,0.00,"212,634","207,936",0,"78,926",0.28,1.00,0.57
0.4,"75,602",4,0.00,"288,236","132,334",4,"78,922",0.37,1.00,0.42
0.5,"54,633",28,0.00,"342,869","77,701",32,"78,894",0.50,1.00,0.31
0.6,"32,593",532,0.02,"375,462","45,108",564,"78,362",0.63,0.99,0.25
0.7,"21,299","4,736",0.18,"396,761","23,809","5,300","73,626",0.76,0.93,0.20
0.8,"14,490","18,176",0.56,"411,251","9,319","23,476","55,450",0.86,0.70,0.13
0.9,"7,112","28,311",0.80,"418,363","2,207","51,787","27,139",0.92,0.34,0.06
1.0,"2,207","27,139",0.92,"420,570",0,"78,926",0,nan,0.00,0.00
