p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,234",123,0.03,"4,234","416,336",123,"78,803",0.16,1.00,0.99
0.1,"66,560","4,072",0.06,"70,794","349,776","4,195","74,731",0.18,0.95,0.85
0.2,"76,469","8,199",0.10,"147,263","273,307","12,394","66,532",0.20,0.84,0.68
0.3,"104,652","16,067",0.13,"251,915","168,655","28,461","50,465",0.23,0.64,0.44
0.4,"60,231","12,342",0.17,"312,146","108,424","40,803","38,123",0.26,0.48,0.29
0.5,"40,242","10,705",0.21,"352,388","68,182","51,508","27,418",0.29,0.35,0.19
0.6,"30,241","9,838",0.25,"382,629","37,941","61,346","17,580",0.32,0.22,0.11
0.7,"20,848","8,196",0.28,"403,477","17,093","69,542","9,384",0.35,0.12,0.05
0.8,"10,134","4,787",0.32,"413,611","6,959","74,329","4,597",0.40,0.06,0.02
0.9,"4,455","2,645",0.37,"418,066","2,504","76,974","1,952",0.44,0.02,0.01
1.0,"2,504","1,952",0.44,"420,570",0,"78,926",0,nan,0.00,0.00
