p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,219,0,0.00,219,"420,351",0,"78,926",0.16,1.00,1.00
0.01,384,0,0.00,603,"419,967",0,"78,926",0.16,1.00,1.00
0.02,564,0,0.00,"1,167","419,403",0,"78,926",0.16,1.00,1.00
0.03,850,0,0.00,"2,017","418,553",0,"78,926",0.16,1.00,1.00
0.04,970,0,0.00,"2,987","417,583",0,"78,926",0.16,1.00,0.99
0.05,"1,480",0,0.00,"4,467","416,103",0,"78,926",0.16,1.00,0.99
0.06,"1,668",0,0.00,"6,135","414,435",0,"78,926",0.16,1.00,0.99
0.07,"2,058",0,0.00,"8,193","412,377",0,"78,926",0.16,1.00,0.98
0.08,"2,598",0,0.00,"10,791","409,779",0,"78,926",0.16,1.00,0.98
0.09,"2,916",0,0.00,"13,707","406,863",0,"78,926",0.16,1.00,0.97
0.1,"3,294",0,0.00,"17,001","403,569",0,"78,926",0.16,1.00,0.97
0.11,"3,800",0,0.00,"20,801","399,769",0,"78,926",0.16,1.00,0.96
0.12,"4,357",0,0.00,"25,158","395,412",0,"78,926",0.17,1.00,0.95
0.13,"4,749",0,0.00,"29,907","390,663",0,"78,926",0.17,1.00,0.94
0.14,"5,181",0,0.00,"35,088","385,482",0,"78,926",0.17,1.00,0.93
0.15,"5,695",0,0.00,"40,783","379,787",0,"78,926",0.17,1.00,0.92
0.16,"6,244",0,0.00,"47,027","373,543",0,"78,926",0.17,1.00,0.91
0.17,"6,524",0,0.00,"53,551","367,019",0,"78,926",0.18,1.00,0.89
0.18,"6,862",0,0.00,"60,413","360,157",0,"78,926",0.18,1.00,0.88
0.19,"7,332",0,0.00,"67,745","352,825",0,"78,926",0.18,1.00,0.86
0.2,"7,701",0,0.00,"75,446","345,124",0,"78,926",0.19,1.00,0.85
0.21,"7,894",0,0.00,"83,340","337,230",0,"78,926",0.19,1.00,0.83
0.22,"8,413",0,0.00,"91,753","328,817",0,"78,926",0.19,1.00,0.82
0.23,"8,487",0,0.00,"100,240","320,330",0,"78,926",0.20,1.00,0.80
0.24,"8,659",0,0.00,"108,899","311,671",0,"78,926",0.20,1.00,0.78
0.25,"8,948",0,0.00,"117,847","302,723",0,"78,926",0.21,1.00,0.76
0.26,"9,097",0,0.00,"126,944","293,626",0,"78,926",0.21,1.00,0.75
0.27,"9,390",0,0.00,"136,334","284,236",0,"78,926",0.22,1.00,0.73
0.28,"9,263",0,0.00,"145,597","274,973",0,"78,926",0.22,1.00,0.71
0.29,"9,326",0,0.00,"154,923","265,647",0,"78,926",0.23,1.00,0.69
0.3,"9,610",0,0.00,"164,533","256,037",0,"78,926",0.24,1.00,0.67
0.31,"9,663",0,0.00,"174,196","246,374",0,"78,926",0.24,1.00,0.65
0.32,"9,606",0,0.00,"183,802","236,768",0,"78,926",0.25,1.00,0.63
0.33,"9,772",0,0.00,"193,574","226,996",0,"78,926",0.26,1.00,0.61
0.34,"9,339",0,0.00,"202,913","217,657",0,"78,926",0.27,1.00,0.59
0.35,"9,267",0,0.00,"212,180","208,390",0,"78,926",0.27,1.00,0.58
0.36,"9,332",0,0.00,"221,512","199,058",0,"78,926",0.28,1.00,0.56
0.37,"8,968",0,0.00,"230,480","190,090",0,"78,926",0.29,1.00,0.54
0.38,"8,911",0,0.00,"239,391","181,179",0,"78,926",0.30,1.00,0.52
0.39,"8,563",0,0.00,"247,954","172,616",0,"78,926",0.31,1.00,0.50
0.4,"8,508",0,0.00,"256,462","164,108",0,"78,926",0.32,1.00,0.49
0.41,"8,327",0,0.00,"264,789","155,781",0,"78,926",0.34,1.00,0.47
0.42,"7,699",0,0.00,"272,488","148,082",0,"78,926",0.35,1.00,0.45
0.43,"7,829",1,0.00,"280,317","140,253",1,"78,925",0.36,1.00,0.44
0.44,"7,565",0,0.00,"287,882","132,688",1,"78,925",0.37,1.00,0.42
0.45,"7,232",0,0.00,"295,114","125,456",1,"78,925",0.39,1.00,0.41
0.46,"7,021",1,0.00,"302,135","118,435",2,"78,924",0.40,1.00,0.40
0.47,"6,544",0,0.00,"308,679","111,891",2,"78,924",0.41,1.00,0.38
0.48,"6,275",2,0.00,"314,954","105,616",4,"78,922",0.43,1.00,0.37
0.49,"6,113",3,0.00,"321,067","99,503",7,"78,919",0.44,1.00,0.36
0.5,"5,632",2,0.00,"326,699","93,871",9,"78,917",0.46,1.00,0.35
0.51,"5,560",4,0.00,"332,259","88,311",13,"78,913",0.47,1.00,0.33
0.52,"5,160",6,0.00,"337,419","83,151",19,"78,907",0.49,1.00,0.32
0.53,"4,984",8,0.00,"342,403","78,167",27,"78,899",0.50,1.00,0.31
0.54,"4,661",12,0.00,"347,064","73,506",39,"78,887",0.52,1.00,0.31
0.55,"4,347",19,0.00,"351,411","69,159",58,"78,868",0.53,1.00,0.30
0.56,"4,103",28,0.01,"355,514","65,056",86,"78,840",0.55,1.00,0.29
0.57,"3,901",25,0.01,"359,415","61,155",111,"78,815",0.56,1.00,0.28
0.58,"3,762",48,0.01,"363,177","57,393",159,"78,767",0.58,1.00,0.27
0.59,"3,549",66,0.02,"366,726","53,844",225,"78,701",0.59,1.00,0.27
0.6,"3,263",79,0.02,"369,989","50,581",304,"78,622",0.61,1.00,0.26
0.61,"3,142",117,0.04,"373,131","47,439",421,"78,505",0.62,0.99,0.25
0.62,"3,008",137,0.04,"376,139","44,431",558,"78,368",0.64,0.99,0.25
0.63,"2,751",173,0.06,"378,890","41,680",731,"78,195",0.65,0.99,0.24
0.64,"2,692",247,0.08,"381,582","38,988",978,"77,948",0.67,0.99,0.23
0.65,"2,534",313,0.11,"384,116","36,454","1,291","77,635",0.68,0.98,0.23
0.66,"2,429",413,0.15,"386,545","34,025","1,704","77,222",0.69,0.98,0.22
0.67,"2,260",489,0.18,"388,805","31,765","2,193","76,733",0.71,0.97,0.22
0.68,"2,232",664,0.23,"391,037","29,533","2,857","76,069",0.72,0.96,0.21
0.69,"2,211",783,0.26,"393,248","27,322","3,640","75,286",0.73,0.95,0.21
0.7,"2,130",970,0.31,"395,378","25,192","4,610","74,316",0.75,0.94,0.20
0.71,"1,963","1,074",0.35,"397,341","23,229","5,684","73,242",0.76,0.93,0.19
0.72,"1,876","1,375",0.42,"399,217","21,353","7,059","71,867",0.77,0.91,0.19
