p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,723,20,0.03,723,"419,847",20,"78,906",0.16,1.00,1.00
0.05,"34,956","1,512",0.04,"35,679","384,891","1,532","77,394",0.17,0.98,0.93
0.1,"64,628","4,430",0.06,"100,307","320,263","5,962","72,964",0.19,0.92,0.79
0.15,"68,817","6,862",0.09,"169,124","251,446","12,824","66,102",0.21,0.84,0.64
0.2,"65,138","9,049",0.12,"234,262","186,308","21,873","57,053",0.23,0.72,0.49
0.25,"52,471","9,254",0.15,"286,733","133,837","31,127","47,799",0.26,0.61,0.36
0.3,"39,497","8,425",0.18,"326,230","94,340","39,552","39,374",0.29,0.50,0.27
0.35,"27,300","7,094",0.21,"353,530","67,040","46,646","32,280",0.33,0.41,0.20
0.4,"18,725","5,745",0.23,"372,255","48,315","52,391","26,535",0.35,0.34,0.15
0.45,"12,990","4,733",0.27,"385,245","35,325","57,124","21,802",0.38,0.28,0.11
0.5,"8,655","3,701",0.30,"393,900","26,670","60,825","18,101",0.40,0.23,0.09
0.55,"6,198","2,853",0.32,"400,098","20,472","63,678","15,248",0.43,0.19,0.07
0.6,"4,467","2,358",0.35,"404,565","16,005","66,036","12,890",0.45,0.16,0.06
0.65,"3,481","2,124",0.38,"408,046","12,524","68,160","10,766",0.46,0.14,0.05
0.7,"2,693","1,782",0.40,"410,739","9,831","69,942","8,984",0.48,0.11,0.04
0.75,"2,205","1,562",0.41,"412,944","7,626","71,504","7,422",0.49,0.09,0.03
0.8,"1,867","1,477",0.44,"414,811","5,759","72,981","5,945",0.51,0.08,0.02
0.85,"1,489","1,339",0.47,"416,300","4,270","74,320","4,606",0.52,0.06,0.02
0.9,"1,282","1,210",0.49,"417,582","2,988","75,530","3,396",0.53,0.04,0.01
0.95,998,988,0.50,"418,580","1,990","76,518","2,408",0.55,0.03,0.01
1.0,"1,990","2,408",0.55,"420,570",0,"78,926",0,nan,0.00,0.00
