p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"399,055",0,"78,926",0.17,1.00,1.00
0.05,"125,671","3,406",0.03,"125,671","273,384","3,406","75,520",0.22,0.96,0.73
0.1,"96,628","7,680",0.07,"222,299","176,756","11,086","67,840",0.28,0.86,0.51
0.15,"60,610","8,652",0.12,"282,909","116,146","19,738","59,188",0.34,0.75,0.37
0.2,"38,835","8,672",0.18,"321,744","77,311","28,410","50,516",0.40,0.64,0.27
0.25,"25,784","8,035",0.24,"347,528","51,527","36,445","42,481",0.45,0.54,0.20
0.3,"17,051","7,088",0.29,"364,579","34,476","43,533","35,393",0.51,0.45,0.15
0.35,"11,483","6,143",0.35,"376,062","22,993","49,676","29,250",0.56,0.37,0.11
0.4,"7,573","5,200",0.41,"383,635","15,420","54,876","24,050",0.61,0.30,0.08
0.45,"5,002","4,227",0.46,"388,637","10,418","59,103","19,823",0.66,0.25,0.06
0.5,"3,323","3,699",0.53,"391,960","7,095","62,802","16,124",0.69,0.20,0.05
0.55,"2,174","2,995",0.58,"394,134","4,921","65,797","13,129",0.73,0.17,0.04
0.6,"1,427","2,417",0.63,"395,561","3,494","68,214","10,712",0.75,0.14,0.03
0.65,"1,033","1,957",0.65,"396,594","2,461","70,171","8,755",0.78,0.11,0.02
0.7,744,"1,798",0.71,"397,338","1,717","71,969","6,957",0.80,0.09,0.02
0.75,590,"1,544",0.72,"397,928","1,127","73,513","5,413",0.83,0.07,0.01
0.8,469,"1,629",0.78,"398,397",658,"75,142","3,784",0.85,0.05,0.01
0.85,310,"1,630",0.84,"398,707",348,"76,772","2,154",0.86,0.03,0.01
0.9,263,"1,380",0.84,"398,970",85,"78,152",774,0.90,0.01,0.00
0.95,82,704,0.90,"399,052",3,"78,856",70,0.96,0.00,0.00
1.0,3,70,0.96,"399,055",0,"78,926",0,nan,0.00,0.00
