p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,805",80,0.01,"6,805","395,914",80,"78,846",0.17,1.00,0.99
0.01,"1,188",18,0.01,"7,993","394,726",98,"78,828",0.17,1.00,0.98
0.02,"1,326",30,0.02,"9,319","393,400",128,"78,798",0.17,1.00,0.98
0.03,"1,583",27,0.02,"10,902","391,817",155,"78,771",0.17,1.00,0.98
0.04,"1,656",40,0.02,"12,558","390,161",195,"78,731",0.17,1.00,0.97
0.05,"1,958",31,0.02,"14,516","388,203",226,"78,700",0.17,1.00,0.97
0.06,"2,072",50,0.02,"16,588","386,131",276,"78,650",0.17,1.00,0.96
0.07,"2,345",43,0.02,"18,933","383,786",319,"78,607",0.17,1.00,0.96
0.08,"2,513",54,0.02,"21,446","381,273",373,"78,553",0.17,1.00,0.95
0.09,"2,758",62,0.02,"24,204","378,515",435,"78,491",0.17,0.99,0.95
0.1,"3,071",87,0.03,"27,275","375,444",522,"78,404",0.17,0.99,0.94
0.11,"3,328",79,0.02,"30,603","372,116",601,"78,325",0.17,0.99,0.94
0.12,"3,642",111,0.03,"34,245","368,474",712,"78,214",0.18,0.99,0.93
0.13,"3,899",116,0.03,"38,144","364,575",828,"78,098",0.18,0.99,0.92
0.14,"4,320",114,0.03,"42,464","360,255",942,"77,984",0.18,0.99,0.91
0.15,"4,396",159,0.03,"46,860","355,859","1,101","77,825",0.18,0.99,0.90
0.16,"4,726",185,0.04,"51,586","351,133","1,286","77,640",0.18,0.98,0.89
0.17,"4,955",194,0.04,"56,541","346,178","1,480","77,446",0.18,0.98,0.88
0.18,"5,332",204,0.04,"61,873","340,846","1,684","77,242",0.18,0.98,0.87
0.19,"5,506",219,0.04,"67,379","335,340","1,903","77,023",0.19,0.98,0.86
0.2,"5,737",277,0.05,"73,116","329,603","2,180","76,746",0.19,0.97,0.84
0.21,"6,138",292,0.05,"79,254","323,465","2,472","76,454",0.19,0.97,0.83
0.22,"6,282",298,0.05,"85,536","317,183","2,770","76,156",0.19,0.96,0.82
0.23,"6,595",362,0.05,"92,131","310,588","3,132","75,794",0.20,0.96,0.80
0.24,"6,872",403,0.06,"99,003","303,716","3,535","75,391",0.20,0.96,0.79
0.25,"7,191",397,0.05,"106,194","296,525","3,932","74,994",0.20,0.95,0.77
0.26,"7,429",489,0.06,"113,623","289,096","4,421","74,505",0.20,0.94,0.75
0.27,"7,744",499,0.06,"121,367","281,352","4,920","74,006",0.21,0.94,0.74
0.28,"8,021",586,0.07,"129,388","273,331","5,506","73,420",0.21,0.93,0.72
0.29,"8,213",570,0.06,"137,601","265,118","6,076","72,850",0.22,0.92,0.70
0.3,"8,389",616,0.07,"145,990","256,729","6,692","72,234",0.22,0.92,0.68
0.31,"8,409",731,0.08,"154,399","248,320","7,423","71,503",0.22,0.91,0.66
0.32,"8,659",784,0.08,"163,058","239,661","8,207","70,719",0.23,0.90,0.64
0.33,"8,706",803,0.08,"171,764","230,955","9,010","69,916",0.23,0.89,0.62
0.34,"8,795",869,0.09,"180,559","222,160","9,879","69,047",0.24,0.87,0.60
0.35,"8,715",929,0.10,"189,274","213,445","10,808","68,118",0.24,0.86,0.58
0.36,"8,800","1,042",0.11,"198,074","204,645","11,850","67,076",0.25,0.85,0.56
0.37,"8,527","1,074",0.11,"206,601","196,118","12,924","66,002",0.25,0.84,0.54
0.38,"8,769","1,170",0.12,"215,370","187,349","14,094","64,832",0.26,0.82,0.52
0.39,"8,785","1,192",0.12,"224,155","178,564","15,286","63,640",0.26,0.81,0.50
0.4,"8,436","1,198",0.12,"232,591","170,128","16,484","62,442",0.27,0.79,0.48
0.41,"8,398","1,315",0.14,"240,989","161,730","17,799","61,127",0.27,0.77,0.46
0.42,"8,256","1,208",0.13,"249,245","153,474","19,007","59,919",0.28,0.76,0.44
0.43,"8,029","1,319",0.14,"257,274","145,445","20,326","58,600",0.29,0.74,0.42
0.44,"7,723","1,416",0.15,"264,997","137,722","21,742","57,184",0.29,0.72,0.40
0.45,"7,931","1,446",0.15,"272,928","129,791","23,188","55,738",0.30,0.71,0.39
0.46,"7,743","1,604",0.17,"280,671","122,048","24,792","54,134",0.31,0.69,0.37
0.47,"7,197","1,516",0.17,"287,868","114,851","26,308","52,618",0.31,0.67,0.35
0.48,"7,031","1,502",0.18,"294,899","107,820","27,810","51,116",0.32,0.65,0.33
0.49,"6,600","1,521",0.19,"301,499","101,220","29,331","49,595",0.33,0.63,0.31
0.5,"6,562","1,602",0.20,"308,061","94,658","30,933","47,993",0.34,0.61,0.30
0.51,"6,257","1,546",0.20,"314,318","88,401","32,479","46,447",0.34,0.59,0.28
0.52,"5,981","1,629",0.21,"320,299","82,420","34,108","44,818",0.35,0.57,0.26
0.53,"5,645","1,607",0.22,"325,944","76,775","35,715","43,211",0.36,0.55,0.25
0.54,"5,452","1,578",0.22,"331,396","71,323","37,293","41,633",0.37,0.53,0.23
0.55,"5,106","1,696",0.25,"336,502","66,217","38,989","39,937",0.38,0.51,0.22
0.56,"4,784","1,611",0.25,"341,286","61,433","40,600","38,326",0.38,0.49,0.21
0.57,"4,483","1,623",0.27,"345,769","56,950","42,223","36,703",0.39,0.47,0.19
0.58,"4,380","1,541",0.26,"350,149","52,570","43,764","35,162",0.40,0.45,0.18
0.59,"4,082","1,521",0.27,"354,231","48,488","45,285","33,641",0.41,0.43,0.17
0.6,"3,830","1,565",0.29,"358,061","44,658","46,850","32,076",0.42,0.41,0.16
0.61,"3,571","1,615",0.31,"361,632","41,087","48,465","30,461",0.43,0.39,0.15
0.62,"3,283","1,446",0.31,"364,915","37,804","49,911","29,015",0.43,0.37,0.14
0.63,"3,064","1,447",0.32,"367,979","34,740","51,358","27,568",0.44,0.35,0.13
0.64,"2,960","1,357",0.31,"370,939","31,780","52,715","26,211",0.45,0.33,0.12
0.65,"2,775","1,335",0.32,"373,714","29,005","54,050","24,876",0.46,0.32,0.11
0.66,"2,432","1,300",0.35,"376,146","26,573","55,350","23,576",0.47,0.30,0.10
0.67,"2,307","1,287",0.36,"378,453","24,266","56,637","22,289",0.48,0.28,0.10
0.68,"2,090","1,263",0.38,"380,543","22,176","57,900","21,026",0.49,0.27,0.09
0.69,"1,930","1,208",0.38,"382,473","20,246","59,108","19,818",0.49,0.25,0.08
0.7,"1,747","1,152",0.40,"384,220","18,499","60,260","18,666",0.50,0.24,0.08
0.71,"1,638","1,149",0.41,"385,858","16,861","61,409","17,517",0.51,0.22,0.07
0.72,"1,616","1,111",0.41,"387,474","15,245","62,520","16,406",0.52,0.21,0.07
0.73,"1,436","1,055",0.42,"388,910","13,809","63,575","15,351",0.53,0.19,0.06
0.74,"1,309",987,0.43,"390,219","12,500","64,562","14,364",0.53,0.18,0.06
0.75,"1,201","1,015",0.46,"391,420","11,299","65,577","13,349",0.54,0.17,0.05
0.76,"1,072",965,0.47,"392,492","10,227","66,542","12,384",0.55,0.16,0.05
0.77,994,920,0.48,"393,486","9,233","67,462","11,464",0.55,0.15,0.04
0.78,907,827,0.48,"394,393","8,326","68,289","10,637",0.56,0.13,0.04
0.79,834,754,0.47,"395,227","7,492","69,043","9,883",0.57,0.13,0.04
0.8,772,792,0.51,"395,999","6,720","69,835","9,091",0.57,0.12,0.03
0.81,670,678,0.50,"396,669","6,050","70,513","8,413",0.58,0.11,0.03
0.82,646,627,0.49,"397,315","5,404","71,140","7,786",0.59,0.10,0.03
0.83,598,612,0.51,"397,913","4,806","71,752","7,174",0.60,0.09,0.02
0.84,476,590,0.55,"398,389","4,330","72,342","6,584",0.60,0.08,0.02
0.85,434,513,0.54,"398,823","3,896","72,855","6,071",0.61,0.08,0.02
0.86,413,496,0.55,"399,236","3,483","73,351","5,575",0.62,0.07,0.02
0.87,385,444,0.54,"399,621","3,098","73,795","5,131",0.62,0.07,0.02
0.88,328,431,0.57,"399,949","2,770","74,226","4,700",0.63,0.06,0.02
0.89,336,403,0.55,"400,285","2,434","74,629","4,297",0.64,0.05,0.01
0.9,284,360,0.56,"400,569","2,150","74,989","3,937",0.65,0.05,0.01
0.91,249,315,0.56,"400,818","1,901","75,304","3,622",0.66,0.05,0.01
0.92,225,310,0.58,"401,043","1,676","75,614","3,312",0.66,0.04,0.01
0.93,203,280,0.58,"401,246","1,473","75,894","3,032",0.67,0.04,0.01
0.94,181,295,0.62,"401,427","1,292","76,189","2,737",0.68,0.03,0.01
0.95,146,226,0.61,"401,573","1,146","76,415","2,511",0.69,0.03,0.01
0.96,127,228,0.64,"401,700","1,019","76,643","2,283",0.69,0.03,0.01
0.97,151,221,0.59,"401,851",868,"76,864","2,062",0.70,0.03,0.01
0.98,99,193,0.66,"401,950",769,"77,057","1,869",0.71,0.02,0.01
0.99,96,161,0.63,"402,046",673,"77,218","1,708",0.72,0.02,0.00
1.0,673,"1,708",0.72,"402,719",0,"78,926",0,nan,0.00,0.00
