p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",340,0.03,"10,515","410,055",340,"78,586",0.16,1.00,0.98
0.1,"28,957","1,358",0.04,"39,472","381,098","1,698","77,228",0.17,0.98,0.92
0.2,"48,741","3,178",0.06,"88,213","332,357","4,876","74,050",0.18,0.94,0.81
0.3,"69,335","6,641",0.09,"157,548","263,022","11,517","67,409",0.20,0.85,0.66
0.4,"85,620","11,736",0.12,"243,168","177,402","23,253","55,673",0.24,0.71,0.47
0.5,"77,199","15,025",0.16,"320,367","100,203","38,278","40,648",0.29,0.52,0.28
0.6,"50,722","13,916",0.22,"371,089","49,481","52,194","26,732",0.35,0.34,0.15
0.7,"25,823","10,009",0.28,"396,912","23,658","62,203","16,723",0.41,0.21,0.08
0.8,"11,963","6,508",0.35,"408,875","11,695","68,711","10,215",0.47,0.13,0.04
0.9,"6,472","4,779",0.42,"415,347","5,223","73,490","5,436",0.51,0.07,0.02
1.0,"5,223","5,436",0.51,"420,570",0,"78,926",0,nan,0.00,0.00
