p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",146,0.01,"10,515","410,055",146,"78,780",0.16,1.00,0.98
0.01,"3,037",51,0.02,"13,552","407,018",197,"78,729",0.16,1.00,0.97
0.02,"3,364",69,0.02,"16,916","403,654",266,"78,660",0.16,1.00,0.97
0.03,"3,802",80,0.02,"20,718","399,852",346,"78,580",0.16,1.00,0.96
0.04,"4,126",106,0.03,"24,844","395,726",452,"78,474",0.17,0.99,0.95
0.05,"4,407",107,0.02,"29,251","391,319",559,"78,367",0.17,0.99,0.94
0.06,"4,705",130,0.03,"33,956","386,614",689,"78,237",0.17,0.99,0.93
0.07,"5,020",139,0.03,"38,976","381,594",828,"78,098",0.17,0.99,0.92
0.08,"5,313",151,0.03,"44,289","376,281",979,"77,947",0.17,0.99,0.91
0.09,"5,381",198,0.04,"49,670","370,900","1,177","77,749",0.17,0.99,0.90
0.1,"5,598",198,0.03,"55,268","365,302","1,375","77,551",0.18,0.98,0.89
0.11,"5,809",212,0.04,"61,077","359,493","1,587","77,339",0.18,0.98,0.87
0.12,"5,816",237,0.04,"66,893","353,677","1,824","77,102",0.18,0.98,0.86
0.13,"5,974",257,0.04,"72,867","347,703","2,081","76,845",0.18,0.97,0.85
0.14,"6,060",274,0.04,"78,927","341,643","2,355","76,571",0.18,0.97,0.84
0.15,"6,309",297,0.04,"85,236","335,334","2,652","76,274",0.19,0.97,0.82
0.16,"6,303",341,0.05,"91,539","329,031","2,993","75,933",0.19,0.96,0.81
0.17,"6,443",345,0.05,"97,982","322,588","3,338","75,588",0.19,0.96,0.80
0.18,"6,549",385,0.06,"104,531","316,039","3,723","75,203",0.19,0.95,0.78
0.19,"6,484",378,0.06,"111,015","309,555","4,101","74,825",0.19,0.95,0.77
0.2,"6,632",452,0.06,"117,647","302,923","4,553","74,373",0.20,0.94,0.76
0.21,"6,754",407,0.06,"124,401","296,169","4,960","73,966",0.20,0.94,0.74
0.22,"6,737",433,0.06,"131,138","289,432","5,393","73,533",0.20,0.93,0.73
0.23,"6,876",501,0.07,"138,014","282,556","5,894","73,032",0.21,0.93,0.71
0.24,"6,772",480,0.07,"144,786","275,784","6,374","72,552",0.21,0.92,0.70
0.25,"6,809",499,0.07,"151,595","268,975","6,873","72,053",0.21,0.91,0.68
0.26,"6,713",554,0.08,"158,308","262,262","7,427","71,499",0.21,0.91,0.67
0.27,"6,779",564,0.08,"165,087","255,483","7,991","70,935",0.22,0.90,0.65
0.28,"6,770",612,0.08,"171,857","248,713","8,603","70,323",0.22,0.89,0.64
0.29,"6,711",668,0.09,"178,568","242,002","9,271","69,655",0.22,0.88,0.62
0.3,"6,683",644,0.09,"185,251","235,319","9,915","69,011",0.23,0.87,0.61
0.31,"6,543",692,0.10,"191,794","228,776","10,607","68,319",0.23,0.87,0.59
0.32,"6,521",692,0.10,"198,315","222,255","11,299","67,627",0.23,0.86,0.58
0.33,"6,413",704,0.10,"204,728","215,842","12,003","66,923",0.24,0.85,0.57
0.34,"6,479",757,0.10,"211,207","209,363","12,760","66,166",0.24,0.84,0.55
0.35,"6,345",782,0.11,"217,552","203,018","13,542","65,384",0.24,0.83,0.54
0.36,"6,384",812,0.11,"223,936","196,634","14,354","64,572",0.25,0.82,0.52
0.37,"6,234",837,0.12,"230,170","190,400","15,191","63,735",0.25,0.81,0.51
0.38,"5,957",784,0.12,"236,127","184,443","15,975","62,951",0.25,0.80,0.50
0.39,"6,018",903,0.13,"242,145","178,425","16,878","62,048",0.26,0.79,0.48
0.4,"5,899",862,0.13,"248,044","172,526","17,740","61,186",0.26,0.78,0.47
0.41,"5,765",913,0.14,"253,809","166,761","18,653","60,273",0.27,0.76,0.45
0.42,"5,626",850,0.13,"259,435","161,135","19,503","59,423",0.27,0.75,0.44
0.43,"5,670",913,0.14,"265,105","155,465","20,416","58,510",0.27,0.74,0.43
0.44,"5,592",934,0.14,"270,697","149,873","21,350","57,576",0.28,0.73,0.42
0.45,"5,430",946,0.15,"276,127","144,443","22,296","56,630",0.28,0.72,0.40
0.46,"5,419",951,0.15,"281,546","139,024","23,247","55,679",0.29,0.71,0.39
0.47,"5,354",965,0.15,"286,900","133,670","24,212","54,714",0.29,0.69,0.38
0.48,"5,244","1,022",0.16,"292,144","128,426","25,234","53,692",0.29,0.68,0.36
0.49,"4,993",972,0.16,"297,137","123,433","26,206","52,720",0.30,0.67,0.35
0.5,"4,799","1,033",0.18,"301,936","118,634","27,239","51,687",0.30,0.65,0.34
0.51,"4,907","1,051",0.18,"306,843","113,727","28,290","50,636",0.31,0.64,0.33
0.52,"4,650","1,040",0.18,"311,493","109,077","29,330","49,596",0.31,0.63,0.32
0.53,"4,558","1,049",0.19,"316,051","104,519","30,379","48,547",0.32,0.62,0.31
0.54,"4,539","1,079",0.19,"320,590","99,980","31,458","47,468",0.32,0.60,0.30
0.55,"4,331","1,097",0.20,"324,921","95,649","32,555","46,371",0.33,0.59,0.28
0.56,"4,277","1,109",0.21,"329,198","91,372","33,664","45,262",0.33,0.57,0.27
0.57,"4,154","1,064",0.20,"333,352","87,218","34,728","44,198",0.34,0.56,0.26
0.58,"4,009","1,080",0.21,"337,361","83,209","35,808","43,118",0.34,0.55,0.25
0.59,"3,951","1,069",0.21,"341,312","79,258","36,877","42,049",0.35,0.53,0.24
0.6,"3,889","1,199",0.24,"345,201","75,369","38,076","40,850",0.35,0.52,0.23
0.61,"3,581","1,162",0.24,"348,782","71,788","39,238","39,688",0.36,0.50,0.22
0.62,"3,564","1,105",0.24,"352,346","68,224","40,343","38,583",0.36,0.49,0.21
0.63,"3,435","1,175",0.25,"355,781","64,789","41,518","37,408",0.37,0.47,0.20
0.64,"3,359","1,122",0.25,"359,140","61,430","42,640","36,286",0.37,0.46,0.20
0.65,"3,276","1,128",0.26,"362,416","58,154","43,768","35,158",0.38,0.45,0.19
0.66,"3,133","1,091",0.26,"365,549","55,021","44,859","34,067",0.38,0.43,0.18
0.67,"3,111","1,136",0.27,"368,660","51,910","45,995","32,931",0.39,0.42,0.17
0.68,"3,018","1,123",0.27,"371,678","48,892","47,118","31,808",0.39,0.40,0.16
0.69,"2,836","1,119",0.28,"374,514","46,056","48,237","30,689",0.40,0.39,0.15
0.7,"2,795","1,099",0.28,"377,309","43,261","49,336","29,590",0.41,0.37,0.15
0.71,"2,694","1,171",0.30,"380,003","40,567","50,507","28,419",0.41,0.36,0.14
0.72,"2,518","1,072",0.30,"382,521","38,049","51,579","27,347",0.42,0.35,0.13
0.73,"2,470","1,073",0.30,"384,991","35,579","52,652","26,274",0.42,0.33,0.12
0.74,"2,383","1,119",0.32,"387,374","33,196","53,771","25,155",0.43,0.32,0.12
0.75,"2,180","1,098",0.33,"389,554","31,016","54,869","24,057",0.44,0.30,0.11
0.76,"2,191","1,105",0.34,"391,745","28,825","55,974","22,952",0.44,0.29,0.10
0.77,"2,077","1,066",0.34,"393,822","26,748","57,040","21,886",0.45,0.28,0.10
0.78,"1,939","1,029",0.35,"395,761","24,809","58,069","20,857",0.46,0.26,0.09
0.79,"1,792","1,085",0.38,"397,553","23,017","59,154","19,772",0.46,0.25,0.09
0.8,"1,847","1,029",0.36,"399,400","21,170","60,183","18,743",0.47,0.24,0.08
