p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"64,688",0,0.00,"64,688","355,882",0,"78,926",0.18,1.00,0.87
0.1,225,0,0.00,"64,913","355,657",0,"78,926",0.18,1.00,0.87
0.15,"81,471",3,0.00,"146,384","274,186",3,"78,923",0.22,1.00,0.71
0.2,500,0,0.00,"146,884","273,686",3,"78,923",0.22,1.00,0.71
0.25,"79,086",16,0.00,"225,970","194,600",19,"78,907",0.29,1.00,0.55
0.3,572,2,0.00,"226,542","194,028",21,"78,905",0.29,1.00,0.55
0.35,"66,268",147,0.00,"292,810","127,760",168,"78,758",0.38,1.00,0.41
0.4,522,8,0.02,"293,332","127,238",176,"78,750",0.38,1.00,0.41
0.45,"50,456",570,0.01,"343,788","76,782",746,"78,180",0.50,0.99,0.31
0.5,"35,041","1,999",0.05,"378,829","41,741","2,745","76,181",0.65,0.97,0.24
0.55,272,51,0.16,"379,101","41,469","2,796","76,130",0.65,0.96,0.24
0.6,"21,468","5,284",0.20,"400,569","20,001","8,080","70,846",0.78,0.90,0.18
0.65,254,110,0.30,"400,823","19,747","8,190","70,736",0.78,0.90,0.18
0.7,"11,548","10,882",0.49,"412,371","8,199","19,072","59,854",0.88,0.76,0.14
0.75,196,150,0.43,"412,567","8,003","19,222","59,704",0.88,0.76,0.14
0.8,"5,467","17,686",0.76,"418,034","2,536","36,908","42,018",0.94,0.53,0.09
0.85,192,249,0.56,"418,226","2,344","37,157","41,769",0.95,0.53,0.09
0.9,"1,929","22,040",0.92,"420,155",415,"59,197","19,729",0.98,0.25,0.04
0.95,59,157,0.73,"420,214",356,"59,354","19,572",0.98,0.25,0.04
1.0,356,"19,572",0.98,"420,570",0,"78,926",0,nan,0.00,0.00
