p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,412,4,0.01,412,"420,158",4,"78,922",0.16,1.00,1.00
0.01,0,0,nan,412,"420,158",4,"78,922",0.16,1.00,1.00
0.02,0,0,nan,412,"420,158",4,"78,922",0.16,1.00,1.00
0.03,7,0,0.00,419,"420,151",4,"78,922",0.16,1.00,1.00
0.04,195,4,0.02,614,"419,956",8,"78,918",0.16,1.00,1.00
0.05,241,9,0.04,855,"419,715",17,"78,909",0.16,1.00,1.00
0.06,"2,834",26,0.01,"3,689","416,881",43,"78,883",0.16,1.00,0.99
0.07,7,0,0.00,"3,696","416,874",43,"78,883",0.16,1.00,0.99
0.08,75,1,0.01,"3,771","416,799",44,"78,882",0.16,1.00,0.99
0.09,792,11,0.01,"4,563","416,007",55,"78,871",0.16,1.00,0.99
0.1,"1,232",15,0.01,"5,795","414,775",70,"78,856",0.16,1.00,0.99
0.11,"1,931",58,0.03,"7,726","412,844",128,"78,798",0.16,1.00,0.98
0.12,"2,935",70,0.02,"10,661","409,909",198,"78,728",0.16,1.00,0.98
0.13,582,8,0.01,"11,243","409,327",206,"78,720",0.16,1.00,0.98
0.14,"5,223",112,0.02,"16,466","404,104",318,"78,608",0.16,1.00,0.97
0.15,"1,640",52,0.03,"18,106","402,464",370,"78,556",0.16,1.00,0.96
0.16,"3,892",99,0.02,"21,998","398,572",469,"78,457",0.16,0.99,0.96
0.17,"1,474",59,0.04,"23,472","397,098",528,"78,398",0.16,0.99,0.95
0.18,"2,461",70,0.03,"25,933","394,637",598,"78,328",0.17,0.99,0.95
0.19,"8,828",350,0.04,"34,761","385,809",948,"77,978",0.17,0.99,0.93
0.2,"7,985",327,0.04,"42,746","377,824","1,275","77,651",0.17,0.98,0.91
0.21,"5,983",216,0.03,"48,729","371,841","1,491","77,435",0.17,0.98,0.90
0.22,"4,414",126,0.03,"53,143","367,427","1,617","77,309",0.17,0.98,0.89
0.23,830,55,0.06,"53,973","366,597","1,672","77,254",0.17,0.98,0.89
0.24,"6,009",383,0.06,"59,982","360,588","2,055","76,871",0.18,0.97,0.88
0.25,"12,827",692,0.05,"72,809","347,761","2,747","76,179",0.18,0.97,0.85
0.26,"6,093",368,0.06,"78,902","341,668","3,115","75,811",0.18,0.96,0.84
0.27,"11,295",665,0.06,"90,197","330,373","3,780","75,146",0.19,0.95,0.81
0.28,"1,769",101,0.05,"91,966","328,604","3,881","75,045",0.19,0.95,0.81
0.29,"5,662",401,0.07,"97,628","322,942","4,282","74,644",0.19,0.95,0.80
0.3,"22,733","1,714",0.07,"120,361","300,209","5,996","72,930",0.20,0.92,0.75
0.31,"5,092",449,0.08,"125,453","295,117","6,445","72,481",0.20,0.92,0.74
0.32,"10,133",806,0.07,"135,586","284,984","7,251","71,675",0.20,0.91,0.71
0.33,"2,300",229,0.09,"137,886","282,684","7,480","71,446",0.20,0.91,0.71
0.34,"10,253",906,0.08,"148,139","272,431","8,386","70,540",0.21,0.89,0.69
0.35,"32,317","3,672",0.10,"180,456","240,114","12,058","66,868",0.22,0.85,0.61
0.36,"19,449","2,074",0.10,"199,905","220,665","14,132","64,794",0.23,0.82,0.57
0.37,"9,046","1,033",0.10,"208,951","211,619","15,165","63,761",0.23,0.81,0.55
0.38,"2,317",343,0.13,"211,268","209,302","15,508","63,418",0.23,0.80,0.55
0.39,"4,953",730,0.13,"216,221","204,349","16,238","62,688",0.23,0.79,0.53
0.4,"18,078","2,541",0.12,"234,299","186,271","18,779","60,147",0.24,0.76,0.49
0.41,"33,530","4,966",0.13,"267,829","152,741","23,745","55,181",0.27,0.70,0.42
0.42,"5,258","1,001",0.16,"273,087","147,483","24,746","54,180",0.27,0.69,0.40
0.43,"2,948",522,0.15,"276,035","144,535","25,268","53,658",0.27,0.68,0.40
0.44,"7,939","1,521",0.16,"283,974","136,596","26,789","52,137",0.28,0.66,0.38
0.45,"14,280","2,674",0.16,"298,254","122,316","29,463","49,463",0.29,0.63,0.34
0.46,"21,357","4,253",0.17,"319,611","100,959","33,716","45,210",0.31,0.57,0.29
0.47,"3,617",990,0.21,"323,228","97,342","34,706","44,220",0.31,0.56,0.28
0.48,"1,239",355,0.22,"324,467","96,103","35,061","43,865",0.31,0.56,0.28
0.49,"5,122","1,340",0.21,"329,589","90,981","36,401","42,525",0.32,0.54,0.27
0.5,"14,137","4,120",0.23,"343,726","76,844","40,521","38,405",0.33,0.49,0.23
0.51,"20,829","6,900",0.25,"364,555","56,015","47,421","31,505",0.36,0.40,0.18
0.52,"2,449",664,0.21,"367,004","53,566","48,085","30,841",0.37,0.39,0.17
0.53,"2,605","1,116",0.30,"369,609","50,961","49,201","29,725",0.37,0.38,0.16
0.54,"4,464","1,384",0.24,"374,073","46,497","50,585","28,341",0.38,0.36,0.15
0.55,"6,977","2,391",0.26,"381,050","39,520","52,976","25,950",0.40,0.33,0.13
0.56,"3,460","1,689",0.33,"384,510","36,060","54,665","24,261",0.40,0.31,0.12
