p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.01,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.02,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.03,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.04,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.05,4,0,0.00,4,"180,241",0,"33,825",0.16,1.00,1.00
0.06,8,0,0.00,12,"180,233",0,"33,825",0.16,1.00,1.00
0.07,12,1,0.08,24,"180,221",1,"33,824",0.16,1.00,1.00
0.08,13,0,0.00,37,"180,208",1,"33,824",0.16,1.00,1.00
0.09,32,0,0.00,69,"180,176",1,"33,824",0.16,1.00,1.00
0.1,42,1,0.02,111,"180,134",2,"33,823",0.16,1.00,1.00
0.11,82,2,0.02,193,"180,052",4,"33,821",0.16,1.00,1.00
0.12,95,0,0.00,288,"179,957",4,"33,821",0.16,1.00,1.00
0.13,156,3,0.02,444,"179,801",7,"33,818",0.16,1.00,1.00
0.14,244,4,0.02,688,"179,557",11,"33,814",0.16,1.00,1.00
0.15,328,5,0.02,"1,016","179,229",16,"33,809",0.16,1.00,1.00
0.16,404,10,0.02,"1,420","178,825",26,"33,799",0.16,1.00,0.99
0.17,554,14,0.02,"1,974","178,271",40,"33,785",0.16,1.00,0.99
0.18,630,11,0.02,"2,604","177,641",51,"33,774",0.16,1.00,0.99
0.19,872,23,0.03,"3,476","176,769",74,"33,751",0.16,1.00,0.98
0.2,"1,061",34,0.03,"4,537","175,708",108,"33,717",0.16,1.00,0.98
0.21,"1,270",47,0.04,"5,807","174,438",155,"33,670",0.16,1.00,0.97
0.22,"1,435",49,0.03,"7,242","173,003",204,"33,621",0.16,0.99,0.97
0.23,"1,696",64,0.04,"8,938","171,307",268,"33,557",0.16,0.99,0.96
0.24,"1,902",66,0.03,"10,840","169,405",334,"33,491",0.17,0.99,0.95
0.25,"2,168",85,0.04,"13,008","167,237",419,"33,406",0.17,0.99,0.94
0.26,"2,393",105,0.04,"15,401","164,844",524,"33,301",0.17,0.98,0.93
0.27,"2,604",136,0.05,"18,005","162,240",660,"33,165",0.17,0.98,0.91
0.28,"2,883",157,0.05,"20,888","159,357",817,"33,008",0.17,0.98,0.90
0.29,"3,143",184,0.06,"24,031","156,214","1,001","32,824",0.17,0.97,0.88
0.3,"3,410",181,0.05,"27,441","152,804","1,182","32,643",0.18,0.97,0.87
0.31,"3,770",211,0.05,"31,211","149,034","1,393","32,432",0.18,0.96,0.85
0.32,"3,967",279,0.07,"35,178","145,067","1,672","32,153",0.18,0.95,0.83
0.33,"4,268",335,0.07,"39,446","140,799","2,007","31,818",0.18,0.94,0.81
0.34,"4,566",377,0.08,"44,012","136,233","2,384","31,441",0.19,0.93,0.78
0.35,"4,843",400,0.08,"48,855","131,390","2,784","31,041",0.19,0.92,0.76
0.36,"5,043",428,0.08,"53,898","126,347","3,212","30,613",0.20,0.91,0.73
0.37,"5,204",511,0.09,"59,102","121,143","3,723","30,102",0.20,0.89,0.71
0.38,"5,401",560,0.09,"64,503","115,742","4,283","29,542",0.20,0.87,0.68
0.39,"5,481",564,0.09,"69,984","110,261","4,847","28,978",0.21,0.86,0.65
0.4,"5,791",663,0.10,"75,775","104,470","5,510","28,315",0.21,0.84,0.62
0.41,"5,595",719,0.11,"81,370","98,875","6,229","27,596",0.22,0.82,0.59
0.42,"5,627",713,0.11,"86,997","93,248","6,942","26,883",0.22,0.79,0.56
0.43,"5,658",800,0.12,"92,655","87,590","7,742","26,083",0.23,0.77,0.53
0.44,"5,745",808,0.12,"98,400","81,845","8,550","25,275",0.24,0.75,0.50
0.45,"5,469",868,0.14,"103,869","76,376","9,418","24,407",0.24,0.72,0.47
0.46,"5,358",918,0.15,"109,227","71,018","10,336","23,489",0.25,0.69,0.44
0.47,"5,168",893,0.15,"114,395","65,850","11,229","22,596",0.26,0.67,0.41
0.48,"5,010",898,0.15,"119,405","60,840","12,127","21,698",0.26,0.64,0.39
0.49,"4,902",930,0.16,"124,307","55,938","13,057","20,768",0.27,0.61,0.36
0.5,"4,618",963,0.17,"128,925","51,320","14,020","19,805",0.28,0.59,0.33
0.51,"4,488",928,0.17,"133,413","46,832","14,948","18,877",0.29,0.56,0.31
0.52,"4,140",933,0.18,"137,553","42,692","15,881","17,944",0.30,0.53,0.28
0.53,"3,971",917,0.19,"141,524","38,721","16,798","17,027",0.31,0.50,0.26
0.54,"3,720",974,0.21,"145,244","35,001","17,772","16,053",0.31,0.47,0.24
0.55,"3,555","1,001",0.22,"148,799","31,446","18,773","15,052",0.32,0.44,0.22
0.56,"3,129",946,0.23,"151,928","28,317","19,719","14,106",0.33,0.42,0.20
0.57,"2,997",940,0.24,"154,925","25,320","20,659","13,166",0.34,0.39,0.18
0.58,"2,828",867,0.23,"157,753","22,492","21,526","12,299",0.35,0.36,0.16
0.59,"2,488",850,0.25,"160,241","20,004","22,376","11,449",0.36,0.34,0.15
0.6,"2,313",839,0.27,"162,554","17,691","23,215","10,610",0.37,0.31,0.13
0.61,"2,076",798,0.28,"164,630","15,615","24,013","9,812",0.39,0.29,0.12
0.62,"1,921",825,0.30,"166,551","13,694","24,838","8,987",0.40,0.27,0.11
0.63,"1,797",740,0.29,"168,348","11,897","25,578","8,247",0.41,0.24,0.09
0.64,"1,495",724,0.33,"169,843","10,402","26,302","7,523",0.42,0.22,0.08
0.65,"1,353",663,0.33,"171,196","9,049","26,965","6,860",0.43,0.20,0.07
0.66,"1,226",645,0.34,"172,422","7,823","27,610","6,215",0.44,0.18,0.07
0.67,"1,103",638,0.37,"173,525","6,720","28,248","5,577",0.45,0.16,0.06
0.68,"1,014",599,0.37,"174,539","5,706","28,847","4,978",0.47,0.15,0.05
0.69,883,576,0.39,"175,422","4,823","29,423","4,402",0.48,0.13,0.04
0.7,775,540,0.41,"176,197","4,048","29,963","3,862",0.49,0.11,0.04
0.71,727,500,0.41,"176,924","3,321","30,463","3,362",0.50,0.10,0.03
0.72,641,528,0.45,"177,565","2,680","30,991","2,834",0.51,0.08,0.03
0.73,589,474,0.45,"178,154","2,091","31,465","2,360",0.53,0.07,0.02
0.74,463,442,0.49,"178,617","1,628","31,907","1,918",0.54,0.06,0.02
0.75,367,415,0.53,"178,984","1,261","32,322","1,503",0.54,0.04,0.01
0.76,340,322,0.49,"179,324",921,"32,644","1,181",0.56,0.03,0.01
0.77,283,285,0.50,"179,607",638,"32,929",896,0.58,0.03,0.01
0.78,199,251,0.56,"179,806",439,"33,180",645,0.60,0.02,0.01
0.79,156,191,0.55,"179,962",283,"33,371",454,0.62,0.01,0.00
0.8,91,152,0.63,"180,053",192,"33,523",302,0.61,0.01,0.00
0.81,67,106,0.61,"180,120",125,"33,629",196,0.61,0.01,0.00
0.82,32,54,0.63,"180,152",93,"33,683",142,0.60,0.00,0.00
0.83,29,46,0.61,"180,181",64,"33,729",96,0.60,0.00,0.00
0.84,27,35,0.56,"180,208",37,"33,764",61,0.62,0.00,0.00
0.85,10,21,0.68,"180,218",27,"33,785",40,0.60,0.00,0.00
0.86,9,7,0.44,"180,227",18,"33,792",33,0.65,0.00,0.00
0.87,4,11,0.73,"180,231",14,"33,803",22,0.61,0.00,0.00
0.88,4,6,0.60,"180,235",10,"33,809",16,0.62,0.00,0.00
0.89,3,4,0.57,"180,238",7,"33,813",12,0.63,0.00,0.00
0.9,2,0,0.00,"180,240",5,"33,813",12,0.71,0.00,0.00
0.91,2,2,0.50,"180,242",3,"33,815",10,0.77,0.00,0.00
0.92,0,5,1.00,"180,242",3,"33,820",5,0.62,0.00,0.00
0.93,2,1,0.33,"180,244",1,"33,821",4,0.80,0.00,0.00
0.94,1,2,0.67,"180,245",0,"33,823",2,1.00,0.00,0.00
0.95,0,2,1.00,"180,245",0,"33,825",0,nan,0.00,0.00
0.96,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.97,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.98,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
0.99,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
1.0,0,0,nan,"180,245",0,"33,825",0,nan,0.00,0.00
